,variant,correct_counts_6261_c_105_2,correct_counts_6261_c_10_2,correct_counts_6261_c_0_3,correct_counts_6261_c_95_2,correct_counts_6261_c_95_3,correct_counts_6261_c_0_2,correct_counts_6261_c_12_1,correct_counts_6261_c_10_3,correct_counts_6261_c_105_3,correct_counts_6261_c_10_1,correct_counts_6261_c_105_1,correct_counts_6261_c_12_3,correct_counts_6261_c_75_4,correct_counts_6261_c_95_1,correct_counts_6261_c_0_1,correct_counts_6261_c_12_2,correct_counts_6261_c_10_4,correct_counts_6261_c_105_4,correct_counts_6261_c_95_4,correct_counts_6261_c_75_1,correct_counts_6261_c_0_4,correct_counts_6261_c_75_2,correct_counts_6261_c_75_3,correct_counts_6261_c_12_4,correct_counts_6261_c_11_1,correct_counts_6261_c_11_2,correct_counts_6261_c_11_3,correct_counts_6261_c_7_4,correct_counts_6261_c_7_1,correct_counts_6261_c_7_3,correct_counts_6261_c_11_4,correct_counts_6261_c_7_2,correct_counts_6261_c_9_1,correct_counts_6261_c_115_1,correct_counts_6261_c_85_1,correct_counts_6261_c_85_3,correct_counts_6261_c_115_3,correct_counts_6261_c_9_3,correct_counts_6261_c_9_2,correct_counts_6261_c_115_2,correct_counts_6261_c_85_2,correct_counts_6261_c_9_4,correct_counts_6261_c_115_4,correct_counts_6261_c_85_4,correct_counts_6261_c_8_3,correct_counts_6261_c_8_2,correct_counts_6261_c_8_1,correct_counts_6261_c_8_4,mean_bin1__7_,mean_bin2__7_,mean_bin3__7_,mean_bin4__7_,meanbin__7_,mean_bin1__75_,mean_bin2__75_,mean_bin3__75_,mean_bin4__75_,meanbin__75_,mean_bin1__8_,mean_bin2__8_,mean_bin3__8_,mean_bin4__8_,meanbin__8_,mean_bin1__85_,mean_bin2__85_,mean_bin3__85_,mean_bin4__85_,meanbin__85_,mean_bin1__9_,mean_bin2__9_,mean_bin3__9_,mean_bin4__9_,meanbin__9_,mean_bin1__95_,mean_bin2__95_,mean_bin3__95_,mean_bin4__95_,meanbin__95_,mean_bin1__10_,mean_bin2__10_,mean_bin3__10_,mean_bin4__10_,meanbin__10_,mean_bin1__105_,mean_bin2__105_,mean_bin3__105_,mean_bin4__105_,meanbin__105_,mean_bin1__11_,mean_bin2__11_,mean_bin3__11_,mean_bin4__11_,meanbin__11_,mean_bin1__115_,mean_bin2__115_,mean_bin3__115_,mean_bin4__115_,meanbin__115_,mean_bin1__12_,mean_bin2__12_,mean_bin3__12_,mean_bin4__12_,meanbin__12_,mean_bin1__0_,mean_bin2__0_,mean_bin3__0_,mean_bin4__0_,meanbin__0_
1455,01101000101,25.0,0.0,48.0,50.0,42.0,9.0,901.0,30.0,36.0,311.0,996.0,6.0,52.0,88.0,1081.0,6.0,46.0,21.0,38.0,200.0,1.0,145.0,70.0,0.0,377.0,9.0,13.0,65.0,29.0,101.0,3.0,375.0,510.0,275.0,324.0,65.0,8.0,60.0,74.0,1.0,84.0,15.0,12.0,25.0,63.0,120.0,206.0,27.0,12558.942332557539,16619.693265170037,3944.354808007127,2913.2926292332713,3.11685301412022,14508.508976103993,13167.04277910645,2723.6169142680283,1369.0667345655927,2.9612021740491077,17826.702402586136,11029.24051317076,2072.1103111593275,2235.571279916753,2.895351871471703,18608.868144690783,6363.621093046973,3586.507780185149,1647.2169316939583,2.820858179752767,25237.11153874778,4384.978680411665,2511.1980598539,1287.8357617069423,2.646752186492676,24040.96522502971,4185.169645604319,2123.6955741285656,2001.060487628897,2.6292727142618566,23786.434704104944,0.0,988.4911681063833,1194.9602698401202,2.4318817573601748,33009.21931030207,1252.563169338072,1196.3865734978965,1097.1304565206985,2.4150942473748613,26575.062090914285,596.3347634993721,469.7091037569191,146.90947945460036,2.3881037022522227,21910.972005493913,5.792325555678425,20.165771256682735,11.630924828425798,2.3379519779291673,11771.065569831317,1.3607534114933693,1.6096670198615777,0.0,2.281562996823492,32675.859798510257,7.682322397923059,7.738205536819479,0.2931904161412358,2.252622721101111
1456,01100100001,25.0,0.0,12.0,34.0,43.0,12.0,1436.0,48.0,49.0,696.0,1347.0,3.0,26.0,120.0,1497.0,13.0,23.0,3.0,40.0,185.0,1.0,230.0,133.0,3.0,568.0,10.0,12.0,84.0,15.0,170.0,0.0,938.0,803.0,340.0,461.0,47.0,2.0,54.0,65.0,2.0,188.0,9.0,1.0,23.0,77.0,251.0,207.0,18.0,6496.004654771141,41571.39275394532,6639.013043180313,3764.8704747014585,3.30930394838744,13420.370802896194,20885.65406341023,5174.872137109254,684.5333672827963,3.0702185090605423,17913.23979288995,23069.49474004884,2532.5792691947336,1490.3808532778355,2.9790338113929518,26477.432761427317,14242.390065390846,2593.321010287723,1515.4395771584416,2.7806780737628483,39736.07954042053,3851.67046252376,2260.07825386851,772.7014570241654,2.524299441846618,32783.13439776779,2845.9153590109368,2174.2597544649598,2106.3794606619967,2.5513886063287665,53232.664160955115,0.0,1581.5858689702131,597.4801349200601,2.3746754290803302,44641.98635640249,1252.563169338072,1628.4150583721369,156.7329223600998,2.384619006720536,40038.82033856582,662.594181665969,433.5776342371561,0.0,2.378935069084538,27089.92902497429,11.58465111135685,5.041442814170684,0.9692437357021498,2.3373768358234144,18760.544015846583,2.948299058235633,0.8048335099307888,3.3263577142471394,2.281718193382369,45250.473745022995,10.243096530564078,1.9345513842048698,0.2931904161412358,2.2525107144992846
1457,01100001011,25.0,0.0,5.0,40.0,44.0,1.0,1225.0,35.0,32.0,607.0,1331.0,2.0,45.0,127.0,1187.0,15.0,28.0,6.0,15.0,383.0,0.0,121.0,81.0,0.0,540.0,19.0,16.0,21.0,49.0,54.0,2.0,250.0,968.0,381.0,638.0,53.0,6.0,55.0,90.0,5.0,118.0,13.0,0.0,14.0,51.0,99.0,376.0,15.0,21220.28187225239,11079.79551011336,2108.8629666572756,941.2176186753646,2.807039768416736,27783.794689239145,10987.670181185382,3151.613857938719,1184.7692895279167,2.7701968277629123,32538.058754234888,9099.123423365878,1677.422632843265,1241.9840443981964,2.665396640076404,36643.38850713802,8939.3724878517,2924.3832669201984,922.4414817486166,2.639399404237183,47901.02739119186,5333.082178879052,2301.9315548660747,1116.1243268126834,2.528448841027403,34695.483904304245,3348.135716483455,2224.823934801354,789.8922977482488,2.5004474681749365,46425.613715085856,0.0,1153.2396961241138,727.3671207722471,2.37578404552526,44111.717773104465,1252.563169338072,1063.4547319981302,313.4658447201996,2.3799791648074744,38065.075673988635,1258.9289451653412,578.1035123162081,97.93965296973357,2.3889704836544015,30356.65576033884,28.961627778392128,15.124328442512052,0.0,2.3377162446500734,16003.945974520935,3.401883528733423,0.5365556732871926,0.0,2.2815543172752335,35879.96815988129,0.8535913775470065,0.806063076752029,0.0,2.252393259546123
1458,01000100010,25.0,0.0,9.0,124.0,34.0,9.0,1888.0,39.0,38.0,785.0,1873.0,5.0,71.0,153.0,1817.0,10.0,19.0,7.0,22.0,179.0,1.0,320.0,400.0,7.0,907.0,5.0,7.0,58.0,26.0,423.0,3.0,972.0,560.0,501.0,393.0,151.0,2.0,62.0,336.0,2.0,370.0,8.0,5.0,21.0,284.0,320.0,197.0,11.0,11259.74140160331,43078.24494332074,16519.42657214866,2599.55342300815,3.314338082790378,12985.115533613072,29058.301305614234,15563.525224388733,1869.3026568107132,3.2751055571049053,17047.86588985179,29411.308035122027,9340.94172014681,910.788299225344,3.1188308911520553,22571.867842171225,28030.23576699262,8331.733458583962,1383.662222622925,3.0018299168850238,27711.33816019364,19910.173467815126,2594.9046618490297,686.8457395770359,2.786204793626474,41798.49635715393,10379.22072109871,1719.1821314374101,1158.5087033640982,2.5591014670892065,60039.71460682438,0.0,1285.0385185382981,493.5705462383105,2.3631223384378734,62074.56603232507,1252.563169338072,1262.8524942477795,365.71015217356614,2.3725854210995063,63935.22895612535,331.2970908329845,252.92028663834105,146.90947945460036,2.3725952753651955,39917.807180918004,11.58465111135685,5.041442814170684,4.846218678510749,2.337345104224391,24665.67346930247,2.2679223524889487,1.3413891832179814,7.761501333243325,2.2818369039912216,54923.253703878945,7.682322397923059,1.4509135381536522,0.2931904161412358,2.2524579419197144
1459,00101110001,25.0,1.0,9.0,32.0,35.0,5.0,1106.0,27.0,24.0,450.0,1280.0,4.0,53.0,97.0,1151.0,5.0,10.0,4.0,7.0,87.0,6.0,211.0,198.0,0.0,463.0,7.0,7.0,47.0,10.0,189.0,2.0,779.0,561.0,297.0,414.0,40.0,2.0,51.0,86.0,11.0,120.0,4.0,0.0,18.0,147.0,177.0,115.0,11.0,4330.669769847427,34524.64280951323,7381.020383300465,2106.5346703686732,3.3315292578546996,6311.201404605236,19160.317423389384,7703.9449860724235,1395.3949409995464,3.290754484252446,9951.799884938862,16268.129756926872,4834.924059371764,910.788299225344,3.113672434682471,23777.998184882665,9090.887275781392,2207.0817108831684,1185.9961908196499,2.7270404746907073,27760.822692622558,5096.056304262205,2134.518350875815,343.42286978851797,2.5817377778517994,26499.700304862294,2678.508573186764,1769.7463117738046,368.61640561584943,2.4937049300396636,34417.67079372098,1499.653904391088,889.642051295745,259.77397170437393,2.3909694472331346,42421.48666384201,1252.563169338072,797.5910489985976,208.97722981346638,2.3749085206438605,32637.277846401365,463.8159271661783,252.92028663834105,97.93965296973357,2.378523617721819,23663.849765933424,63.71558111246268,5.041442814170684,0.0,2.338302088842639,14449.276936996044,1.1339611762444743,1.0731113465743851,0.0,2.2815128564509766,34791.780414509994,4.267956887735033,1.4509135381536522,1.759142496847415,2.252500443750635
1460,00100101101,25.0,0.0,3.0,30.0,22.0,4.0,1318.0,14.0,12.0,574.0,1512.0,2.0,33.0,129.0,1334.0,3.0,9.0,8.0,4.0,480.0,3.0,34.0,41.0,20.0,486.0,6.0,2.0,19.0,91.0,61.0,2.0,79.0,710.0,389.0,574.0,25.0,3.0,32.0,70.0,1.0,62.0,4.0,0.0,10.0,58.0,29.0,352.0,10.0,39409.094905611586,3501.2153811958215,2382.2340919647004,851.577845468187,2.571615737740252,34820.42154264958,3087.4445137215125,1595.2613354998452,868.8308123204723,2.549012669286723,30461.161386943302,2665.3997906829336,1907.6571118609681,827.9893629321309,2.564437939202504,32967.562700779345,4696.958425820385,1379.4260693019803,658.8867726775833,2.5470021045773383,35134.01802453122,4147.952805794818,1339.30563192208,343.42286978851797,2.5014432035929675,35241.86947760037,2511.101787362591,1112.411967400677,210.63794606619967,2.4275253227889717,43901.651190212986,0.0,461.2958784496455,233.79657453393654,2.348953317911811,50110.38112166338,1252.563169338072,398.7955244992988,417.95445962693276,2.3687301435783876,34258.568106589766,397.5565089995814,72.26293903952602,97.93965296973357,2.3746104484495256,30994.06585504412,5.792325555678425,7.562164221256026,0.0,2.3372818959225437,17218.939424015178,0.6803767057466846,0.5365556732871926,22.17571809498093,2.282813936693596,40323.40145348074,3.414365510188026,0.48363784605121746,0.8795712484237075,2.2524383384138247
1461,00010011100,25.0,2.0,0.0,164.0,24.0,12.0,1301.0,17.0,10.0,551.0,1565.0,1.0,93.0,95.0,1353.0,226.0,6.0,7.0,13.0,61.0,18.0,273.0,314.0,0.0,674.0,1.0,7.0,69.0,13.0,424.0,3.0,521.0,327.0,385.0,199.0,98.0,6.0,126.0,444.0,4.0,310.0,3.0,2.0,11.0,333.0,240.0,73.0,19.0,5629.870700801655,23090.29384307624,16558.47959004972,3092.5721756476264,3.4534476370684533,4425.095237711717,24790.363301352143,12217.367301145156,2448.5231983576946,3.415904751636103,6317.229492178582,22058.48102634152,10952.58307327073,1573.1797895710488,3.340467866206539,11429.520866646499,23484.792129101927,5407.350191663762,724.7754499453416,3.072116422333279,16181.44210425593,26309.87208246999,5273.51592569319,257.56715234138846,2.992046710747021,25953.314731566166,13727.356437582166,1213.5403280734658,684.5733247151489,2.6627664169408827,42142.525794089466,2999.307808782176,560.1449952602838,155.86438302262437,2.3902818202478615,51866.89580383809,1252.563169338072,332.3296037494157,365.71015217356614,2.366025675346358,47510.85371160803,66.2594181665969,252.92028663834105,146.90947945460036,2.3723115562925496,30675.36080769148,23.1693022227137,15.124328442512052,1.9384874714042997,2.337670615905991,16996.843847225908,51.25504516625024,0.2682778366435963,0.0,2.2828544048840422,40897.722763537815,10.243096530564078,0.0,5.2774274905422445,2.2526151890893202
1462,11011010001,24.0,0.0,0.0,11.0,41.0,0.0,295.0,36.0,22.0,0.0,5.0,0.0,148.0,0.0,180.0,2.0,171.0,60.0,85.0,0.0,0.0,6.0,87.0,1.0,32.0,21.0,21.0,121.0,0.0,60.0,23.0,7.0,0.0,43.0,0.0,72.0,1.0,30.0,11.0,46.0,3.0,36.0,180.0,71.0,80.0,2.0,1.0,33.0,0.0,310.23427428317405,2343.1810740636397,5423.206279034243,4.165723008395313,0.0,544.8431494802669,3385.0667363045495,3896.5745522251486,4.076012546104168,86.5373903038162,183.82067521951268,2631.251188773749,2732.364897676032,4.069968129817563,0.0,227.27218189453475,3972.7470795897034,4678.096086010842,4.052260380870501,0.0,651.8211551963286,1255.59902992695,3090.8058280966616,4.000512617439759,0.0,920.7373220329501,2073.131393792171,4476.056353906743,3.8523185537885003,0.0,0.0,1186.18940172766,4442.134916144794,3.6105172659749885,165.70893228063287,1202.460642564549,731.1251282487145,3134.658447201996,3.1781435143793995,2255.708188088215,1391.447781498535,758.7608599150232,1126.306009151936,2.683026361158464,3426.0792590408664,266.4469755612076,2.520721407085342,174.46387242638698,2.393696621222414,3854.011479578511,0.4535844704977897,0.0,1.1087859047490465,2.2817923504897144,5440.938726856472,0.0,0.0,0.0,2.252369273686334
1463,10100001010,24.0,0.0,12.0,23.0,29.0,0.0,692.0,37.0,33.0,619.0,1218.0,1.0,79.0,128.0,1042.0,153.0,30.0,18.0,10.0,187.0,1.0,208.0,197.0,1.0,745.0,9.0,13.0,17.0,51.0,140.0,1.0,198.0,765.0,393.0,534.0,55.0,3.0,31.0,111.0,1.0,180.0,11.0,0.0,10.0,120.0,178.0,179.0,14.0,22086.415826221877,8775.19804400978,5467.422506148493,761.9380722610094,2.8620376118260547,13565.455892657234,18887.895848649252,7665.036173011452,2079.9283082823426,3.1503337712533517,15490.192864383098,16360.040094536627,3946.8767831606237,1159.1851081049833,2.991534913169621,30670.17157180518,13636.330913672085,3034.7373524643567,658.8867726775833,2.7223246193644797,37855.66730812167,6577.468020617497,1297.4523309245149,944.4128919184244,2.5504976705894915,34968.67669095231,1925.1780369779867,1466.361229755438,526.5948651654992,2.44235451219364,47343.41826958508,0.0,1219.139107331206,779.3219151131218,2.3776168867659435,40366.69590356216,1202.460642564549,1096.6876923730717,940.3975341605986,2.397403056829893,52515.70625392876,596.3347634993721,469.7091037569191,48.969826484866786,2.3766060292781206,31312.770902396755,5.792325555678425,7.562164221256026,0.0,2.3372799629819574,9040.596419892643,34.699211993080915,0.2682778366435963,1.1087859047490465,2.283371755063163,31496.98974102469,0.0,1.9345513842048698,0.2931904161412358,2.2524114259359367
1464,10001001001,24.0,0.0,10.0,16.0,28.0,0.0,1138.0,33.0,28.0,819.0,1659.0,5.0,49.0,174.0,1329.0,19.0,26.0,4.0,5.0,378.0,1.0,278.0,98.0,46.0,767.0,6.0,4.0,22.0,60.0,79.0,8.0,324.0,1003.0,584.0,780.0,46.0,2.0,45.0,36.0,2.0,116.0,14.0,11.0,16.0,108.0,166.0,332.0,21.0,25984.018619084563,14359.414981106913,3085.1884141837922,986.0375052789534,2.822059010871102,27421.081964836547,25244.399259252365,3813.0636799752397,1290.0821152637316,2.9102940936633224,28730.413580866978,15257.116043219552,3552.1891048445614,1738.7776621574749,2.826994360146928,44799.127014996324,8787.857699922011,2538.143967515644,1054.2188362841332,2.5943783984851247,49632.986026203966,2133.232871551621,1883.398544890425,1201.9800442598128,2.476027617846493,47535.54487676329,1339.254286593382,1415.7970494190436,263.2974325827496,2.3960625154127104,62640.16084457219,0.0,1087.3402849170216,675.4123264313722,2.3625996167506336,54982.22373071398,1202.460642564549,930.5228904983638,208.97722981346638,2.3690440795524608,54066.50563323941,397.5565089995814,144.52587807905203,391.7586118789343,2.3761863511533874,46530.93691348525,11.58465111135685,5.041442814170684,10.661681092723649,2.337386071099818,14867.339199187612,4.309052469729003,1.3413891832179814,51.004151618456135,2.2851856257115237,40172.26426662362,0.0,1.612126153504058,0.2931904161412358,2.252397964867064
1465,10000000000,24.0,0.0,0.0,23.0,28.0,0.0,961.0,36.0,29.0,617.0,1467.0,6.0,48.0,176.0,1386.0,74.0,9.0,4.0,5.0,447.0,4.0,140.0,47.0,6.0,575.0,3.0,5.0,16.0,76.0,64.0,2.0,268.0,949.0,416.0,789.0,27.0,3.0,44.0,54.0,10.0,68.0,5.0,0.0,12.0,29.0,70.0,356.0,15.0,32913.09025084045,11877.54078684152,2499.3931456678824,717.1181856574207,2.715221380382743,32426.517561592424,12713.006821206227,1828.7142138656764,1263.7539088297779,2.721162832361101,30807.310948158563,6433.723632682943,953.8285559304841,1241.9840443981964,2.6150692938910867,45316.04001901551,5151.502789609454,1489.7801548461387,790.6641272131,2.5170606742501063,46960.821275042435,3199.8493073274312,1841.5452438928598,429.2785872356475,2.470241747845281,48081.93045005942,1925.1780369779867,1415.7970494190436,263.2974325827496,2.4037265210979912,47190.45084383521,0.0,1186.18940172766,233.79657453393654,2.3624466352515245,48619.00073113768,1202.460642564549,963.7558508733055,208.97722981346638,2.372810089981442,40532.256504710116,198.7782544997907,180.65734759881502,97.93965296973357,2.3728177834560147,33145.32492467443,57.923255556784255,7.562164221256026,0.0,2.337919508391009,12554.932311440505,16.78262540841822,1.6096670198615777,6.652715428494279,2.282681272553922,41895.22819679484,0.0,0.0,1.1727616645649432,2.252395724814968
1466,01110001010,24.0,0.0,4.0,48.0,35.0,2.0,1025.0,44.0,29.0,458.0,1098.0,1.0,35.0,137.0,1024.0,6.0,25.0,8.0,4.0,403.0,10.0,162.0,50.0,0.0,653.0,4.0,15.0,14.0,69.0,48.0,4.0,259.0,762.0,369.0,587.0,38.0,7.0,54.0,56.0,1.0,75.0,14.0,0.0,15.0,54.0,104.0,340.0,19.0,29881.621411947246,11478.66814847744,1874.5448592509117,627.478412450243,2.7122446524833337,29234.645586849543,14710.765035967206,1945.4406530485917,921.4872251883797,2.758904603539612,29422.712703297508,9558.67511141466,1776.0945524222807,1573.1797895710488,2.709444081335303,33714.21481769595,5681.804547363369,2096.72762533901,988.330159016375,2.5942584327070355,37707.21371083492,3318.3622446358545,2260.07825386851,1201.9800442598128,2.5405727023713522,37427.41177078489,4017.762859780146,1769.7463117738046,210.63794606619967,2.4659750363092168,35029.54049672047,0.0,1449.7870465560288,649.4349292609348,2.394274033269581,36389.68152882698,1202.460642564549,963.7558508733055,417.95445962693276,2.387637798999163,46030.545213175144,265.0376726663876,541.9720427964451,195.87930593946714,2.3780495001543978,29400.540618280924,5.792325555678425,17.645049849597395,0.0,2.3374503501170443,13391.05683582364,1.3607534114933693,0.2682778366435963,0.0,2.2814952666557105,30952.89586833904,1.707182755094013,0.6448504614016233,2.931904161412358,2.2524973970316866
1467,01101001101,24.0,0.0,1.0,31.0,47.0,1.0,1235.0,43.0,35.0,668.0,1590.0,185.0,31.0,152.0,1370.0,7.0,50.0,9.0,8.0,524.0,1.0,150.0,68.0,9.0,765.0,17.0,18.0,22.0,58.0,55.0,2.0,260.0,1000.0,404.0,682.0,63.0,3.0,58.0,81.0,0.0,113.0,17.0,1.0,13.0,67.0,181.0,432.0,21.0,25117.884665115078,11522.987330517893,2147.9159845583363,986.0375052789534,2.774155631325825,38012.29351739246,13621.078737006672,2645.799288146085,816.1743994525649,2.70009616854748,37384.152611248595,16635.771107365897,2203.672870598015,1738.7776621574749,2.7438444328002194,39170.51874900961,8560.585518027476,3476.15369464099,856.5528044808583,2.6327300452360034,49484.53242891722,4799.773960991147,2427.49145785877,1459.5471966012014,2.5302899869959514,41525.303570505865,2594.8051802746777,2376.5164758105375,421.27589213239935,2.456488004610604,51091.12020045692,0.0,1416.8373409524827,1298.8698585218697,2.3905352958918225,52695.44046524125,1202.460642564549,1163.1536131229548,470.1987670802993,2.37782164746973,53925.52387148389,1126.4101088321474,650.3664513557342,97.93965296973357,2.3824101971839196,32189.20978261651,0.0,7.562164221256026,0.9692437357021498,2.3372189007459565,16134.590431455801,1.5875456467422642,49.63139977906531,9.979073142741418,2.2837328970487696,41411.58919885204,0.8535913775470065,0.16121261535040582,0.2931904161412358,2.2523882886909568
1468,01101001001,24.0,0.0,2.0,36.0,18.0,1.0,861.0,29.0,20.0,484.0,1080.0,22.0,25.0,160.0,1115.0,23.0,14.0,10.0,5.0,438.0,51.0,92.0,34.0,700.0,475.0,5.0,4.0,22.0,64.0,32.0,2.0,153.0,702.0,301.0,529.0,34.0,0.0,23.0,33.0,3.0,43.0,8.0,0.0,9.0,25.0,67.0,367.0,10.0,27716.28652702353,6780.834852189376,1249.6965728339412,986.0375052789534,2.6558974591601414,31773.634657667742,8354.261625364092,1322.8996440730425,658.2051608488426,2.6329094465302063,31759.22224150054,6157.992619853675,822.2659964917966,827.9893629321309,2.5824714192516716,30382.997680683406,3257.5679404883317,1876.0194542506931,592.9980954098249,2.54868955136183,34738.141765099885,1955.4634655889856,962.625922943995,686.8457395770359,2.465184896638086,43710.84586369038,3013.3221448351096,910.1552460550994,263.2974325827496,2.413860517814533,37018.11703146879,0.0,955.5414625028371,363.68356038612353,2.3692983418164855,35793.1293726167,1202.460642564549,664.6592074988314,522.4430745336659,2.385595809091917,33483.168416934444,331.2970908329845,144.52587807905203,97.93965296973357,2.3750792155547695,23982.554813286064,17.376976667035276,0.0,0.0,2.3373918245639227,11248.487742091858,5.216221410724582,5.902112406159118,776.1501333243325,2.349185322145166,33703.5926691387,0.8535913775470065,0.32242523070081164,14.952711223203027,2.2528060392857627
1469,01100000001,24.0,2.0,3.0,25.0,28.0,6.0,771.0,54.0,36.0,385.0,950.0,0.0,32.0,85.0,848.0,32.0,15.0,2.0,37.0,295.0,1.0,85.0,47.0,7.0,473.0,10.0,9.0,46.0,49.0,68.0,1.0,255.0,563.0,249.0,445.0,29.0,0.0,34.0,42.0,0.0,40.0,10.0,1.0,17.0,50.0,91.0,207.0,19.0,21220.28187225239,11301.391420315626,2655.605217272125,2061.714783765084,2.8717211700812664,21400.050739753387,7718.611284303781,1828.7142138656764,842.5026058865186,2.73358206122192,17913.23979288995,8363.840722487826,1644.5319929835932,1573.1797895710488,2.813822117361531,25558.476309837646,3030.295758593797,1600.134240390297,1120.1075135518915,2.589764773047915,27859.791757480394,2488.7716834768908,1423.0122339172099,858.557174471295,2.530037346158101,23221.386865085515,2092.5848228021596,1415.7970494190436,1948.401001112347,2.5724273422568,29446.229456850175,2999.307808782176,1779.28410259149,389.6609575565609,2.453786973709906,31484.697133320242,1202.460642564549,1196.3865734978965,104.48861490673319,2.389833248952177,33342.186655178935,662.594181665969,325.1832256778671,48.969826484866786,2.3806724639539647,19839.38919770176,0.0,0.0,0.9692437357021498,2.337122004337396,10072.687629678074,7.2573515279646355,0.0,7.761501333243325,2.282577131855055,25632.866890968267,5.121548265282039,0.48363784605121746,0.2931904161412358,2.25248928188163
1470,00110110011,24.0,2.0,3.0,33.0,23.0,4.0,978.0,38.0,15.0,507.0,1098.0,2.0,33.0,60.0,1048.0,6.0,13.0,2.0,3.0,75.0,2.0,184.0,130.0,0.0,408.0,6.0,2.0,23.0,12.0,159.0,1.0,521.0,502.0,276.0,366.0,39.0,0.0,57.0,97.0,36.0,148.0,3.0,1.0,15.0,98.0,168.0,92.0,11.0,5196.803723816913,23090.29384307624,6209.429846268646,1030.857391882542,3.2810044205997264,5440.690866038997,16708.523250728183,5058.1456979263385,868.8308123204723,3.2428062236013133,7961.4399079510895,15440.936718439065,3223.2827062478427,910.788299225344,3.1158638789306545,21021.12883011366,11212.09430679705,2151.9046681110894,988.330159016375,2.77331450649672,24841.235279316443,5747.877459458534,2385.638156861205,257.56715234138846,2.6194529324099918,16391.567198883895,2762.2119660988506,1162.9761477370714,157.97845954964976,2.5268836117440214,38777.242427592304,2999.307808782176,1252.0888129347522,337.7061632156861,2.415312197777544,36389.68152882698,1202.460642564549,498.4944056241235,104.48861490673319,2.3711346885215705,28760.279398124745,397.5565089995814,72.26293903952602,48.969826484866786,2.374905163524377,21990.64826733207,208.52372000442332,0.0,0.9692437357021498,2.341009636593186,12777.027888229775,1.3607534114933693,0.5365556732871926,0.0,2.2815090666144178,31678.35436525324,3.414365510188026,0.48363784605121746,0.5863808322824716,2.2524484396645414
1471,00101101101,24.0,0.0,6.0,43.0,14.0,1.0,1557.0,31.0,10.0,738.0,1981.0,6.0,46.0,136.0,1824.0,10.0,12.0,2.0,12.0,779.0,2.0,47.0,57.0,1.0,539.0,3.0,1.0,22.0,142.0,44.0,2.0,99.0,986.0,379.0,718.0,29.0,1.0,33.0,66.0,3.0,47.0,3.0,0.0,14.0,49.0,51.0,491.0,7.0,61495.51073183346,4387.59902200489,1718.3327876466692,986.0375052789534,2.51280371121806,56510.64246192505,4267.9380042620905,2217.8023444753944,1211.0974959618704,2.5273255512422534,42489.85863917375,4687.427218097573,1611.6413531239214,579.5925540524917,2.5288415408026585,41238.17076508636,3560.5975163477115,1600.134240390297,922.4414817486166,2.5151445273458366,48791.74897491238,3910.9269311779713,1381.158932919645,257.56715234138846,2.4587379612793803,37154.21898413682,3599.245895219714,707.8985247095218,631.913838198599,2.4458592682845697,56444.98010170241,0.0,1021.4408737099294,311.72876604524873,2.3565059026586277,65653.87896958675,1202.460642564549,332.3296037494157,104.48861490673319,2.356964924372556,37994.58479311087,198.7782544997907,36.13146951976301,97.93965296973357,2.371289737014564,30197.30323666252,17.376976667035276,2.520721407085342,0.0,2.33736863405526,20341.341944758446,2.2679223524889487,1.6096670198615777,1.1087859047490465,2.2815877314469284,55134.845765478916,0.8535913775470065,0.9672756921024349,0.5863808322824716,2.2523965205007093
1472,00010110010,24.0,2.0,2.0,39.0,37.0,3.0,1034.0,16.0,18.0,495.0,1178.0,3.0,15.0,146.0,1268.0,36.0,12.0,1.0,11.0,302.0,10.0,186.0,59.0,1.0,632.0,4.0,0.0,21.0,36.0,117.0,3.0,468.0,696.0,356.0,621.0,66.0,2.0,49.0,61.0,0.0,43.0,4.0,0.0,4.0,66.0,112.0,231.0,5.0,15590.411171450736,20741.377194932207,4569.203094424098,941.2176186753646,3.0337353332002017,21907.84855391703,16890.137633888273,2295.619970597338,394.9230965093056,2.842461559652893,19990.13716018154,10293.95781229271,2170.782230738343,413.99468146606546,2.776500140477275,35666.997277324,3257.5679404883317,3641.684822957228,263.5547090710333,2.5663157672498564,34441.23457052638,3614.644587906913,2050.8117488806847,343.42286978851797,2.5181055897932585,39886.14685061748,3264.4323235713687,1870.8746724465932,579.2543516820491,2.4631990783733566,37859.43787309308,2999.307808782176,527.1952896567377,311.72876604524873,2.4004129882581897,39041.0244453171,1202.460642564549,598.1932867489483,52.244307453366595,2.369739274627902,44550.23671474225,265.0376726663876,0.0,146.90947945460036,2.371592191533733,28364.749214384847,0.0,5.041442814170684,0.0,2.33717395823575,13508.636847065018,8.164520468960216,0.8048335099307888,1.1087859047490465,2.281836988356734,38328.39058696671,2.5607741326410194,0.32242523070081164,2.931904161412358,2.252479206900533
