ScenarioType,Ag1,Ag2,Ag3,Ag4,Ag5,Ag6,Ag7,Ag8,Ag9,Ag10,Ag11,Ag12,Ag13,Ag14,Ag15,Ag16,MeanLogProb_Moderate,StdErrLogProb_Moderate,MeanLogProb_Weak,StdErrLogProb_Weak,MeanPaths_Strong,StdErrPaths_Strong
sequential,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H3,H3,H3,-33.107154654298554,0.18736917171641915,-11.416886664413061,0.11115975220267718,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,FluB,FluB,FluB,-33.22614134655996,0.41854262449893676,-13.010415319211601,0.12727357259368083,0.0,0.0
sequential,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,-33.29164500919697,0.88535523112455,-12.926428372239586,0.1266823039895451,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,-33.29164500919697,0.88535523112455,-12.926428372239586,0.1266823039895451,0.0,0.0
sequential,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,-33.29164500919697,0.88535523112455,-12.926428372239586,0.1266823039895451,0.0,0.0
sequential,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,-33.29164500919697,0.88535523112455,-12.926428372239586,0.1266823039895451,0.0,0.0
sequential,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,-33.29164500919697,0.88535523112455,-12.926428372239586,0.1266823039895451,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,H1,H1,-33.41304331008577,1.0917376230560434,-12.983829938147943,0.1102532453449176,0.0,0.0
sequential,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,-33.48894612819976,0.498717769354733,-10.945901896388653,0.22745050636486377,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,FluB,-33.50234470308615,0.6842197780596048,-12.889279428210143,0.07840293947767615,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,FluB,FluB,FluB,FluB,-33.55977907399527,0.39517236793432237,-13.437542960993508,0.12218104492835116,0.0,0.0
sequential,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,-33.62819966851859,0.8761905423411076,-13.224952309997827,0.11232936730931364,0.0,0.0
mixed_random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,-33.674253188241956,0.3522548181820052,-11.983194449082506,0.06129510115085266,11078.881,143187.42486889672
sequential,FluB,FluB,FluB,FluB,FluB,H1,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,-33.71445189411741,0.3272031800601462,-11.551864009733118,0.17525070183354155,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H3,H3,H3,H3,H3,H3,-33.720175861891896,0.23431749007969324,-10.850548665068718,0.15689448387294158,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H3,H3,H3,H3,H3,H3,H3,-33.72773059210024,0.25623723949595384,-10.936025562581776,0.165031241961782,0.0,0.0
sequential,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-33.77405378234895,1.7655426535413805,-15.268743889791425,0.1487281998546244,0.0,0.0
sequential,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-33.77405378234895,1.7655426535413805,-15.268743889791425,0.1487281998546244,0.0,0.0
sequential,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,-33.82574411968449,0.8111846411566666,-11.76877449440059,0.20891149526358618,0.0,0.0
sequential,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-33.85692378773381,0.9961918738300923,-14.85148080331675,0.08915117748115813,0.0,0.0
sequential,FluB,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-33.85692378773381,0.9961918738300923,-14.85148080331675,0.08915117748115813,0.0,0.0
sequential,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-33.85692378773381,0.9961918738300923,-14.85148080331675,0.08915117748115813,0.0,0.0
sequential,H3,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-33.85692378773381,0.9961918738300923,-14.85148080331675,0.08915117748115813,0.0,0.0
sequential,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,-33.890465220127545,0.6968436914303975,-11.091100914606647,0.22217146838471805,0.0,0.0
sequential,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,-34.0981637967372,0.45898697022181834,-11.06744018536266,0.21586043885343745,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,FluB,FluB,-34.15319102305659,0.43533742116289265,-12.99123105579734,0.1111093722515024,0.0,0.0
sequential,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,-34.178890900311174,0.3928238386876331,-13.03371877967099,0.11296785157667828,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H3,H3,H3,H3,H3,-34.21053231553945,0.20348590084299217,-10.901146218691306,0.14686652992547652,0.0,0.0
sequential,H3,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-34.248809961555395,2.950960670794624,-13.950992668548354,0.1938803348603693,0.0,0.0
sequential,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-34.294190930579305,2.15163172946843,-13.545145228887383,0.26571596400367625,0.0,0.0
sequential,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,-34.32034501797048,0.22721413407495886,-13.009537957917084,0.1003093975838243,0.0,0.0
sequential,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,-34.34999315918014,1.182355847656282,-13.097586827932695,0.20095475679311658,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,-34.40446288562297,0.3657635904452453,-11.852605179101614,0.09444173603752173,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,-34.47838428128184,0.9686988230976374,-12.413101806159009,0.09579472278294916,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,H1,H1,-34.50609003932169,1.3062265897917134,-13.495628346223478,0.10146534968578265,0.0,0.0
sequential,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,-34.53238873690576,1.6449465667514456,-11.386272800289941,0.2160601846399993,0.0,0.0
sequential,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,-34.58885605092852,0.47128343589281346,-13.10266843328092,0.11334741629982058,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H3,H3,H3,H3,H3,H3,H3,H3,-34.60444785834896,0.27148749978896675,-11.18465528728601,0.1689269706762447,0.0,0.0
sequential,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,-34.661478219619895,0.26167795143121403,-13.146974847489508,0.06103968511727634,0.0,0.0
sequential,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,-34.75125104418501,0.40288735800795233,-12.193441458204585,0.17245335183425617,0.0,0.0
sequential,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,-34.75125104418501,0.40288735800795233,-12.193441458204585,0.17245335183425617,0.0,0.0
sequential,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,-34.75125104418501,0.40288735800795233,-12.193441458204585,0.17245335183425617,0.0,0.0
sequential,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,-34.75125104418501,0.40288735800795233,-12.193441458204585,0.17245335183425617,0.0,0.0
H3_only,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,-34.75125104418501,0.40288735800795233,-12.193441458204585,0.17245335183425617,0.0,0.0
sequential,H1,H1,H1,H1,H1,H1,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-34.783166514083256,2.065942943640861,-13.424812323099303,0.2637614489226249,0.0,0.0
sequential,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,-34.81441832328725,1.6905855888986028,-12.76311440116046,0.20655662996608243,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,FluB,FluB,FluB,-34.81691588440587,0.6102956309818989,-13.307340131749049,0.11695521668056762,0.0,0.0
sequential,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,-34.85178716446724,0.2324397101440662,-13.210529352015763,0.05865563415958977,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,H3,-34.886726227954206,0.16432273942318254,-12.055393058553978,0.0913136922430594,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H3,H3,H3,H3,-35.00048758122873,0.19342527602820478,-11.087529495199554,0.1315019468260074,0.0,0.0
sequential,H3,H3,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-35.09246763606887,1.8743601123688465,-13.515511398917313,0.12144957923273866,0.0,0.0
sequential,H1,H1,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-35.21925519510233,2.988812293963343,-13.395673987856798,0.2241079092927847,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,-35.253403718097815,0.36164298743699963,-13.2188842752307,0.134049330881221,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,H1,-35.27255369942335,1.0863486388878114,-13.651984899240036,0.14792150912501836,0.0,0.0
sequential,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,-35.370553588250836,0.8685410547800712,-13.42252888943531,0.1151272180548098,0.0,0.0
sequential,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,-35.370553588250836,0.8685410547800712,-13.42252888943531,0.1151272180548098,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,-35.370553588250836,0.8685410547800712,-13.42252888943531,0.1151272180548098,0.0,0.0
sequential,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,-35.370553588250836,0.8685410547800712,-13.42252888943531,0.1151272180548098,0.0,0.0
sequential,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,-35.370553588250836,0.8685410547800712,-13.42252888943531,0.1151272180548098,0.0,0.0
sequential,H1,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,-35.44094563044446,0.3457733500498974,-11.24873325938725,0.20626574139853232,0.0,0.0
H1_only,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-35.47516218646799,1.225842700314139,-14.900630952735805,0.2739444661102048,9583148.1,8661921.658719366
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,H1,H1,-35.52940120330939,1.627465462878165,-14.14270892886178,0.1007912089255834,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,FluB,FluB,FluB,FluB,FluB,-35.806780500950765,0.8353510831432253,-13.634335008374132,0.12775613961793447,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,-35.80889675418683,0.7831111662325645,-12.940173142892764,0.12635667852446833,0.0,0.0
sequential,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,-35.86303942990965,1.5792017936106129,-13.325022838284745,0.11187470260424943,0.0,0.0
sequential,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-35.999044782794904,0.7761632598781792,-14.693635045758827,0.11152954832084445,0.0,0.0
sequential,H3,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-35.999044782794904,0.7761632598781792,-14.693635045758827,0.11152954832084445,0.0,0.0
sequential,FluB,FluB,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-35.999044782794904,0.7761632598781792,-14.693635045758827,0.11152954832084445,0.0,0.0
sequential,H3,H3,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-35.999044782794904,0.7761632598781792,-14.693635045758827,0.11152954832084445,0.0,0.0
sequential,FluB,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-35.999044782794904,0.7761632598781792,-14.693635045758827,0.11152954832084445,0.0,0.0
sequential,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-35.999044782794904,0.7761632598781792,-14.693635045758827,0.11152954832084445,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H3,H3,H3,-36.107245096489514,0.20125559304274407,-11.429803002363238,0.10797651432480994,0.0,0.0
sequential,H1,H1,H1,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-36.110078858079255,2.8210886805241815,-13.503067126297188,0.2384125350710953,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H1,H3,H3,H3,H3,H3,H3,H3,H3,H3,-36.20073949411039,0.30532145859337473,-11.60350529363151,0.17031397016385297,0.0,0.0
sequential,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,-36.222086508365784,0.8082740511107047,-12.235112282427794,0.2019776189545949,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,-36.27942151278159,0.3873302995895273,-12.197497291266554,0.17218921156822192,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,FluB,-36.356490817815455,0.5728044424010185,-13.190839860372748,0.0680260262927286,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,FluB,FluB,-36.40391145418869,0.6071544316389634,-13.23946569424102,0.10252118291421085,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,H1,H1,H1,-36.66254459458388,0.974857678055105,-13.498330843986311,0.1166555985278954,0.0,0.0
sequential,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,-36.68430617588868,0.927554482032741,-13.967213175265384,0.10568818628676342,0.0,0.0
sequential,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,-36.68430617588868,0.927554482032741,-13.967213175265384,0.10568818628676342,0.0,0.0
sequential,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,-36.68430617588868,0.927554482032741,-13.967213175265384,0.10568818628676342,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,-36.68430617588868,0.927554482032741,-13.967213175265384,0.10568818628676342,0.0,0.0
sequential,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,-36.68430617588868,0.927554482032741,-13.967213175265384,0.10568818628676342,0.0,0.0
sequential,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,-36.73597715167963,0.9771555302239134,-13.20582973525745,0.1145561764547451,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,FluB,FluB,FluB,FluB,-36.827699155494415,0.4843323801785564,-13.53054117702385,0.11187200290001044,0.0,0.0
sequential,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-36.9132829056332,1.9579294616189868,-13.599363260135057,0.26372558544169744,0.0,0.0
sequential,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,-37.11791896060163,0.37251976065660186,-13.065218646201275,0.10895043226874883,0.0,0.0
sequential,H1,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-37.132300970363715,1.991379873296322,-13.276750415621878,0.2383251018596086,0.0,0.0
sequential,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,-37.13932736104983,0.2546153631885003,-13.029801637375224,0.09742997404303162,0.0,0.0
sequential,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,-37.25200105520347,0.6305539966920939,-11.824491885508262,0.2056319196240885,0.0,0.0
sequential,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,-37.25792127553187,0.5033734363799939,-11.16070231279421,0.2207066725364633,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,-37.26362381644129,0.993542918402503,-12.442916197164125,0.09567797252314685,0.0,0.0
sequential,H3,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-37.2739515976184,2.977458404535219,-14.02484639150357,0.19052168442830728,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,H1,H1,H1,-37.31801281021118,0.983424033217039,-13.919108273953743,0.1191927042785086,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,-37.31975127236075,0.2365946927780235,-13.138092208072907,0.05082916146087158,0.0,0.0
sequential,H3,H3,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-37.39345574158068,2.5135450741571566,-13.609838178216284,0.12003948586475173,0.0,0.0
sequential,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,-37.48623335871967,0.21261049164675694,-13.219224669917136,0.05438533589340501,0.0,0.0
sequential,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,-37.53119464208298,0.4415911307949491,-11.204741546262905,0.2107852384934916,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H3,H3,H3,H3,H3,H3,-37.60311876112364,0.2353482227099784,-11.079963858896782,0.15447301079563458,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H3,H3,H3,H3,H3,-37.7835758185904,0.19792011924711087,-11.043858648009193,0.14516196562168088,0.0,0.0
sequential,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,-37.79072684946568,0.8646467335183485,-13.175609528941687,0.19901353386547127,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,-37.79963513172258,0.9456141361938858,-13.440388218064681,0.11514553965401671,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H3,H3,-37.79963844111671,0.16304642379289827,-12.04970729368078,0.0876271665184733,0.0,0.0
sequential,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,-37.80125995071445,0.4725039305336009,-13.152564351511991,0.10957553191723965,0.0,0.0
sequential,H1,H1,H1,H1,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-37.93555386322803,2.6205546754638664,-13.668241780348122,0.2511738961823949,0.0,0.0
sequential,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-38.00144683545256,0.767314089294197,-14.63723560633102,0.10213403717313374,0.0,0.0
sequential,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-38.00144683545256,0.767314089294197,-14.63723560633102,0.10213403717313374,0.0,0.0
sequential,FluB,FluB,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-38.00144683545256,0.767314089294197,-14.63723560633102,0.10213403717313374,0.0,0.0
sequential,H3,H3,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-38.00144683545256,0.767314089294197,-14.63723560633102,0.10213403717313374,0.0,0.0
sequential,H3,H3,H3,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-38.00144683545256,0.767314089294197,-14.63723560633102,0.10213403717313374,0.0,0.0
sequential,FluB,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-38.00144683545256,0.767314089294197,-14.63723560633102,0.10213403717313374,0.0,0.0
sequential,H3,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-38.00144683545256,0.767314089294197,-14.63723560633102,0.10213403717313374,0.0,0.0
sequential,FluB,FluB,FluB,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-38.00144683545256,0.767314089294197,-14.63723560633102,0.10213403717313374,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H3,H3,H3,H3,H3,H3,H3,-38.01797235504771,0.24940819714216003,-11.28346273365038,0.16170476069926007,0.0,0.0
sequential,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,-38.07019315166251,1.291251606247469,-11.448989962034117,0.21364593162631576,0.0,0.0
sequential,H1,H1,H1,H1,H1,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-38.11228202049568,2.3629098374981736,-13.621839709834045,0.2568498043916407,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,FluB,FluB,FluB,-38.13432105710585,0.35604014377859083,-13.360445118558554,0.10929522296598347,0.0,0.0
sequential,H3,H3,H3,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-38.140236957308375,2.009763691837989,-13.440811706584336,0.11022597580639047,0.0,0.0
sequential,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,-38.311423193693734,1.4712474837905254,-12.814444442068458,0.20287761501682153,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H3,H3,H3,H3,-38.330028727058846,0.18005103987420185,-11.1681085715051,0.13017037102078086,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,H1,H1,H1,-38.36636875262481,1.0271674244926585,-14.53417172253112,0.11211662728371898,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,-38.430574609388124,0.31527374060111496,-12.20981721738963,0.17147300597018333,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,H1,H1,-38.43143722631563,1.1858468502852682,-14.78040672130047,0.09838208531365734,0.0,0.0
sequential,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,-38.44013390140116,0.3141392738251147,-11.316633805768989,0.20484975784993847,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,FluB,FluB,FluB,FluB,FluB,-38.45146271916469,1.1248180093399578,-13.779341849928208,0.1149238550113264,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,-38.592429950683595,1.1712907590736032,-13.816710330877983,0.13242583443108744,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,H1,H1,H1,H1,-38.642991986392666,1.2303874980162566,-14.18340611174093,0.10297133542491567,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,H1,-38.89955341389127,1.207058374643379,-14.301243553573501,0.14021770056806665,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,-38.95127712618128,0.6549210803241347,-12.983953627125983,0.12543232279171174,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,H1,H1,H1,H1,-38.99981063247828,1.2629840564399173,-14.661249249140218,0.10084205769405834,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,FluB,FluB,-39.17337063152489,0.3904153672890605,-13.267284202953052,0.09674909304178271,0.0,0.0
sequential,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,-39.199654407580674,1.5332202424268042,-13.329455388707208,0.11404738712940375,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H3,H3,H3,H3,H3,H3,H3,H3,-39.25664193858498,0.2712016678799339,-11.673615969364148,0.1660889585207359,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H3,H3,H3,-39.2847525436506,0.18408189894729607,-11.468552689513869,0.10600993933727142,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,-39.30611708640423,0.8980752630605676,-14.443001783561204,0.10355329954062409,0.0,0.0
sequential,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,-39.30611708640423,0.8980752630605676,-14.443001783561204,0.10355329954062409,0.0,0.0
sequential,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,-39.30611708640423,0.8980752630605676,-14.443001783561204,0.10355329954062409,0.0,0.0
