,variant,correct_counts_6261_a_F_8,correct_counts_6261_a_F_6,correct_counts_6261_a_F_7,correct_counts_6261_a_F_5,correct_counts_6261_a_F_4,correct_counts_6261_a_F_1,correct_counts_6261_a_F_3,correct_counts_6261_a_F_2,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
815,01001010111,236.0,304.0,256.0,306.0,262.0,164.0,107.0,117.0,6683.9516752659,5518.724441435342,3112.8152574502274,6919.4280157103685,5221.843189529811,5095.670004989589,4857.908568769364,3600.030718177016,3.2188915746306557
816,01001001000,236.0,310.0,199.0,449.0,240.0,299.0,269.0,195.0,12185.985066490879,9197.874069058904,7825.675740692628,6338.407342635452,7662.116314048644,5196.242439298594,3776.2648640043108,3600.030718177016,3.056057633789894
817,00100100001,236.0,224.0,214.0,287.0,226.0,227.0,186.0,72.0,9251.567257837556,3396.1381178063643,5411.062036315348,5968.66691431505,4897.611096062274,3754.7042142028554,4060.907944205641,3600.030718177016,3.1414425090037996
818,11100101110,235.0,213.0,289.0,218.0,253.0,160.0,67.0,71.0,6520.9284636740485,3348.9695328368316,1949.1460023286472,6681.737740361539,3720.136651364375,3570.3214179696793,5484.123345212291,3584.7763507271134,3.2547734289282415
819,10110011100,235.0,390.0,246.0,505.0,456.0,225.0,236.0,160.0,9170.055652041632,7546.973595125254,6865.648605217324,12042.973951007358,8617.747747426649,6537.208230085328,4668.146515301812,3584.7763507271134,3.1589817341855175
820,10100010100,235.0,240.0,235.0,354.0,292.0,240.0,215.0,106.0,9781.392695511073,4999.87000677048,6254.722246278495,7711.7289335398,6040.955846710958,4022.897372360202,4459.4082564875025,3584.7763507271134,3.1279948887801075
821,10001101000,235.0,175.0,186.0,233.0,174.0,89.0,80.0,142.0,3627.26645791869,6697.939065673663,2327.3385102431607,4595.345323410703,3976.1093567334833,2933.3626673459808,3529.5741944964916,3584.7763507271134,3.216729677628216
822,00010001001,235.0,268.0,181.0,337.0,284.0,160.0,95.0,76.0,6520.9284636740485,3584.8124576844957,2763.7144809137535,7500.4486887852845,5750.853447292635,4492.2353991355585,3434.693167762715,3584.7763507271134,3.2292214434125444
823,00000000010,235.0,169.0,193.0,161.0,106.0,149.0,143.0,138.0,6072.614631796458,6509.264725795531,4160.11758705965,2799.4632429973244,2747.440370961763,2832.7902330369757,3662.407631923779,3584.7763507271134,3.122000026189038
824,11110011101,234.0,296.0,223.0,251.0,303.0,427.0,210.0,187.0,17402.727837430117,8820.52538930264,6109.263589388297,8002.239270077258,4283.276603176413,4961.573425910916,4231.693792326439,3569.5219832772104,2.9840939858581073
825,11100000110,234.0,194.0,223.0,250.0,209.0,140.0,105.0,46.0,5705.8124057147925,2169.7549085985106,3054.6317946941485,5519.696394211706,4266.211756151806,3251.84204265783,4231.693792326439,3569.5219832772104,3.262699915747857
826,11000000011,234.0,187.0,167.0,253.0,164.0,315.0,176.0,74.0,12838.077912858284,3490.47528774543,5120.144722534954,4331.245017467559,4317.406297225628,3134.507535963991,3169.02629290814,3569.5219832772104,3.0369609347384094
827,01101000010,234.0,310.0,229.0,378.0,273.0,130.0,143.0,154.0,5298.254376735164,7263.962085308057,4160.11758705965,7209.9383522478265,6450.512175301531,5196.242439298594,4345.551024406971,3569.5219832772104,3.2114771403907048
828,00110001011,234.0,228.0,165.0,190.0,219.0,174.0,134.0,122.0,7091.509704245528,5754.567366283006,3898.2920046572945,5783.7967001548495,3242.320934675373,3821.752503742192,3131.0738822146295,3569.5219832772104,3.130451919377114
829,11111000001,233.0,195.0,173.0,223.0,153.0,158.0,160.0,87.0,6439.416857878124,4103.666892349357,4654.677020486321,4040.7346809301007,3805.4608864874112,3268.604115042664,3282.883524988672,3554.267615827308,3.161100853348062
830,11101010100,233.0,281.0,201.0,364.0,452.0,173.0,225.0,61.0,7050.753901347565,2877.283683141503,6545.639560058889,11937.3338286301,6211.60431695703,4710.142340138404,3814.2172746978213,3554.267615827308,3.2023481004238272
831,11010010101,233.0,165.0,134.0,197.0,170.0,235.0,263.0,86.0,9577.61368102126,4056.498307379824,7651.125352424391,4489.705201033445,3361.7748638476232,2765.741943497639,2542.811516465214,3554.267615827308,3.041351250550474
832,10010011110,233.0,205.0,199.0,332.0,259.0,191.0,185.0,130.0,7784.3583535108955,6131.916046039269,5381.970304937309,6840.197923927425,5665.529212169598,3436.2248388910057,3776.2648640043108,3554.267615827308,3.130686896747379
833,01101100000,233.0,270.0,308.0,483.0,280.0,111.0,103.0,110.0,4523.894121673871,5188.544346648612,2996.4483319380697,7394.808566408027,8242.321112885289,4525.7595439052275,5844.671246800642,3554.267615827308,3.2979959350996717
834,00000010110,233.0,226.0,176.0,254.0,196.0,152.0,134.0,107.0,6194.882040490346,5047.0385917400135,3898.2920046572945,5176.365996485619,4334.471144250235,3788.2283589725234,3339.812141028938,3554.267615827308,3.1749365520349913
835,10011110001,232.0,222.0,239.0,266.0,171.0,137.0,97.0,50.0,5583.544997020905,2358.429248476642,2821.8979436698323,4516.115231627759,4539.249308545522,3721.180069433187,4535.3130778745235,3539.0132483774055,3.281102323536354
836,01111101111,232.0,300.0,224.0,481.0,330.0,190.0,238.0,121.0,7743.602550612933,5707.398781313474,6923.832067973403,8715.310096123747,8208.191418836075,5028.621715450253,4250.669997673194,3539.0132483774055,3.1729532665380185
837,00101100000,232.0,289.0,296.0,347.0,231.0,150.0,149.0,101.0,6113.3704346944205,4764.027081922816,4334.667975327887,6100.717067286622,5921.501917538707,4844.238919217077,5616.956782639578,3539.0132483774055,3.243292495972269
838,11001001001,231.0,255.0,140.0,163.0,158.0,126.0,108.0,72.0,5135.231165143314,3396.1381178063643,3141.906988828267,4172.784833901673,2781.570065010978,4274.328458132714,2656.6687485457464,3523.7588809275026,3.220403739401137
839,01111000110,231.0,157.0,166.0,144.0,176.0,230.0,179.0,82.0,9373.834666531446,3867.8239675016926,5207.419916669072,4648.165384599331,2457.3379715434403,2631.6453644189655,3150.0500875613848,3523.7588809275026,3.0649150763049833
840,01011101111,231.0,198.0,207.0,285.0,152.0,149.0,130.0,79.0,6072.614631796458,3726.318212593094,3781.9250791451364,4014.3246503357864,4863.481402013059,3318.8903321971666,3928.074506778353,3523.7588809275026,3.2111759269110003
841,01010000100,231.0,318.0,320.0,387.0,449.0,373.0,329.0,139.0,15201.914480940126,6556.433310765065,9571.179623375,11858.103736847157,6604.095798522996,5330.339018377268,6072.385710961706,3523.7588809275026,3.071337060046144
842,11111000101,230.0,320.0,172.0,175.0,216.0,193.0,228.0,94.0,7865.869959306821,4433.846987136087,6632.914754193008,5704.566608371907,2986.3482293062643,5363.863163146936,3263.9073196419167,3508.5045134776,3.1314429783482285
843,11100100001,230.0,192.0,221.0,217.0,172.0,100.0,110.0,52.0,4075.580289796281,2452.7664184157074,3200.0904515843463,4542.525262222074,3703.071804339768,3218.3178978881615,4193.741381632928,3508.5045134776,3.2990632917789178
844,10011110000,230.0,227.0,331.0,326.0,422.0,129.0,156.0,105.0,5257.498573837202,4952.701421800948,4538.310094974164,11145.03291080067,5563.140130021956,3804.990431357358,6281.123969776015,3508.5045134776,3.248208540282013
845,01011101100,230.0,233.0,208.0,349.0,245.0,228.0,127.0,131.0,9292.32306073552,6179.084631008802,3694.649885011018,6470.457495607024,5955.631611587922,3905.562865666363,3947.0507121251085,3508.5045134776,3.12566075270156
846,01011011101,230.0,414.0,285.0,439.0,319.0,408.0,306.0,271.0,16628.367582368825,12782.686526743399,8902.06980168009,8424.799759586289,7491.467843802572,6939.497967321348,5408.218523825269,3508.5045134776,3.020958164921788
847,00111011111,230.0,270.0,253.0,347.0,267.0,342.0,273.0,135.0,13938.484591103279,6367.758970886933,7942.042666204787,7051.478168681941,5921.501917538707,4525.7595439052275,4800.979952729099,3508.5045134776,3.0510022401694057
848,00100011110,230.0,299.0,353.0,456.0,445.0,202.0,252.0,94.0,8232.672185388486,4433.846987136087,7331.1163072659565,11752.4636144699,7781.570243220895,5011.859643065418,6698.600487404631,3508.5045134776,3.2077887902555333
849,00100001010,230.0,255.0,231.0,357.0,240.0,224.0,111.0,102.0,9129.299849143668,4811.195666892349,3229.1821829623855,6338.407342635452,6092.150387784779,4274.328458132714,4383.5034351004815,3508.5045134776,3.1642415369960175
850,00010101011,229.0,200.0,196.0,360.0,154.0,171.0,119.0,113.0,6969.2422955516395,5330.050101557211,3461.9160339867017,4067.144711524415,6143.344928858601,3352.414476966835,3719.3362479640446,3493.2501460276976,3.17201969278357
851,11000000100,228.0,264.0,267.0,267.0,232.0,298.0,193.0,115.0,12145.229263592915,5424.387271496276,5614.7041559616255,6127.127097880937,4556.3141555701295,4425.187109596222,5066.646827583673,3477.995778577795,3.086066587974005
852,01011100000,228.0,386.0,203.0,275.0,278.0,472.0,386.0,165.0,19236.738967838442,7782.816519972918,11229.408311923251,7341.988505219399,4692.832931766987,6470.159940545992,3852.169685391332,3477.995778577795,2.968613186392873
853,00000100001,228.0,246.0,220.0,239.0,207.0,332.0,145.0,194.0,13530.926562123652,9150.70548408937,4218.301049815729,5466.876333023077,4078.4984388811267,4123.469806669207,4174.765176286172,3477.995778577795,3.0095371376438664
854,11111010111,227.0,261.0,235.0,260.0,253.0,156.0,195.0,93.0,6357.905252082198,4386.6784021665535,5672.887618717705,6681.737740361539,4436.860226397878,4374.900892441719,4459.4082564875025,3462.741411127892,3.1927659839003955
855,00011000001,227.0,176.0,94.0,183.0,238.0,221.0,150.0,180.0,9007.03244044978,8490.345294515912,4363.759706705927,6285.587281446823,3122.867005503122,2950.124739730815,1783.763302595001,3462.741411127892,3.008870927281883
856,10110111101,226.0,311.0,309.0,336.0,247.0,184.0,146.0,130.0,7499.067733225156,6131.916046039269,4247.392781193768,6523.277556795652,5733.788600268028,5213.004511683428,5863.647452147397,3447.4870436779897,3.200327624372265
857,01111001110,226.0,256.0,287.0,306.0,309.0,230.0,167.0,88.0,9373.834666531446,4150.835477318889,4858.3191401325985,8160.699453643144,5221.843189529811,4291.090530517549,5446.17093451878,3447.4870436779897,3.1666836532816864
858,11101000111,225.0,128.0,112.0,134.0,103.0,100.0,60.0,49.0,4075.580289796281,2311.260663507109,1745.5038826823707,2720.2331512143815,2286.689501297368,2145.5452652587746,2125.334998836597,3432.2326762280873,3.248947114150676
859,11010001111,225.0,309.0,255.0,435.0,444.0,173.0,211.0,127.0,7050.753901347565,5990.41029113067,6138.355320766336,11726.053583875586,7423.208455704143,5179.48036691376,4838.932363422609,3432.2326762280873,3.1913488174115976
860,10110101011,225.0,263.0,191.0,191.0,222.0,202.0,165.0,67.0,8232.672185388486,3160.2951929587,4800.135677376519,5863.026791937793,3259.38578169998,4408.425037211388,3624.455221230268,3432.2326762280873,3.1526722469491055
861,10101110011,225.0,325.0,313.0,382.0,367.0,368.0,179.0,137.0,14998.135466450312,6462.096140825999,5207.419916669072,9692.481228113378,6518.77156339996,5447.673525071107,5939.552273534418,3432.2326762280873,3.0869233791549173
862,10001011001,225.0,331.0,297.0,358.0,294.0,193.0,198.0,216.0,7865.869959306821,10188.414353419093,5760.162812851823,7764.548994728429,6109.215234809387,5548.245959380112,5635.9329879863335,3432.2326762280873,3.137278536291897
863,11000001000,224.0,241.0,228.0,253.0,328.0,228.0,199.0,263.0,9292.32306073552,12405.337846987137,5789.254544229862,8662.490034935117,4317.406297225628,4039.659444745036,4326.574819060215,3416.9783087781843,3.044985200709559
864,10111110001,224.0,355.0,307.0,447.0,349.0,323.0,126.0,46.0,13164.124336041987,2169.7549085985106,3665.5581536329782,9217.10067741572,7627.986619999429,5950.535696616133,5825.695041453886,3416.9783087781843,3.17632789886818
865,00101111100,224.0,251.0,249.0,426.0,289.0,132.0,133.0,169.0,5379.76598253109,7971.490859851049,3869.200273279255,7632.498841756857,7269.624832482678,4207.280168593378,4725.075131342077,3416.9783087781843,3.1995608259090496
866,00101011001,224.0,223.0,219.0,291.0,197.0,276.0,117.0,78.0,11248.601599837735,3679.149627623561,3403.732571230623,5202.776027079934,4965.870484160702,3737.942141818021,4155.788970939418,3416.9783087781843,3.111033535787457
867,00101010110,224.0,161.0,202.0,214.0,191.0,284.0,158.0,99.0,11574.648023021437,4669.689911983751,4596.493557730242,5044.315843514047,3651.877263265946,2698.693653958302,3833.1934800445765,3416.9783087781843,3.04657527485975
868,10001011110,223.0,262.0,347.0,383.0,300.0,240.0,156.0,116.0,9781.392695511073,5471.5558564658095,4538.310094974164,7923.009178294315,6535.8364104245675,4391.662964826553,6584.7432553241,3401.723941328282,3.1725765093693896
869,01101001000,223.0,197.0,210.0,308.0,366.0,215.0,184.0,118.0,8762.497623062003,5565.893026404875,5352.87857355927,9666.071197519064,5255.972883579026,3302.1282598123325,3985.0031228186194,3401.723941328282,3.1208487851788416
870,01010101110,223.0,312.0,300.0,404.0,331.0,172.0,172.0,116.0,7009.998098449602,5471.5558564658095,5003.777797022795,8741.72012671806,6894.198197941319,5229.766584068263,5692.861604026599,3401.723941328282,3.215980402757616
871,00010010100,223.0,216.0,236.0,426.0,325.0,196.0,248.0,132.0,7988.13736800071,6226.253215978334,7214.749381753799,8583.259943152174,7269.624832482678,3620.607635124182,4478.384461834258,3401.723941328282,3.139078230461255
872,11101111101,222.0,243.0,283.0,291.0,286.0,374.0,467.0,354.0,15242.67028383809,16697.679079214624,13585.83855354445,7553.268749973913,4965.870484160702,4073.1835895147046,5370.266113131758,3386.4695738783794,2.9456829387281305
873,11100001111,222.0,186.0,250.0,342.0,334.0,236.0,158.0,151.0,9618.369483919221,7122.456330399458,4596.493557730242,8820.950218501004,5836.177682415671,3117.7454635791564,4744.051336688833,3386.4695738783794,3.107228754487797
874,11011000101,222.0,167.0,164.0,239.0,196.0,243.0,173.0,80.0,9903.660104204962,3773.486797562627,5032.869528400835,5176.365996485619,4078.4984388811267,2799.266088267307,3112.0976768678743,3386.4695738783794,3.076326326334109
875,10100000001,222.0,171.0,170.0,109.0,161.0,224.0,132.0,51.0,9129.299849143668,2405.5978334461747,3840.108541901215,4252.014925684615,1860.0683256821876,2866.3143778066437,3225.9549089484062,3386.4695738783794,3.0966688483652502
876,01010010111,222.0,482.0,338.0,539.0,413.0,386.0,418.0,276.0,15731.739918613643,13018.529451591063,12160.343716020516,10907.34263545184,9197.952546263294,8079.318889490072,6413.957407203302,3386.4695738783794,3.0539112807854716
877,01010010100,222.0,375.0,285.0,597.0,567.0,391.0,402.0,132.0,15935.518933103456,6226.253215978334,11694.876013971883,14974.487346976255,10187.713673690514,6285.777144312816,5408.218523825269,3386.4695738783794,3.08412595466504
878,00010001000,222.0,316.0,176.0,269.0,260.0,93.0,122.0,79.0,3790.289669510541,3726.318212593094,3549.19122812082,6866.60795452174,4590.443849619343,5296.814873607599,3339.812141028938,3386.4695738783794,3.281398891385349
879,11000010101,221.0,270.0,230.0,329.0,363.0,231.0,210.0,175.0,9414.590469429408,8254.502369668246,6109.263589388297,9586.84110573612,5614.334671095777,4525.7595439052275,4364.527229753726,3371.215206428477,3.0997165549277144
880,11000000101,221.0,260.0,205.0,161.0,174.0,161.0,93.0,90.0,6561.684266572011,4245.172647257956,2705.531018157674,4595.345323410703,2747.440370961763,4358.138820056885,3890.1220960848427,3371.215206428477,3.1932305134396466
881,10110111100,221.0,408.0,277.0,498.0,362.0,190.0,168.0,140.0,7743.602550612933,6603.601895734597,4887.410871510638,9560.431075141807,8498.293818254399,6838.925533012343,5256.408881051227,3371.215206428477,3.2086703648548
882,10101111110,221.0,213.0,231.0,214.0,154.0,134.0,134.0,90.0,5461.277588327016,4245.172647257956,3898.2920046572945,4067.144711524415,3651.877263265946,3570.3214179696793,4383.5034351004815,3371.215206428477,3.2139457988789006
883,10101101100,221.0,221.0,192.0,165.0,188.0,161.0,171.0,142.0,6561.684266572011,6697.939065673663,4974.686065644756,4965.085751731104,2815.6997590601923,3704.417997048353,3643.4314265770236,3371.215206428477,3.115145790720521
884,10010010110,221.0,259.0,257.0,223.0,227.0,136.0,172.0,91.0,5542.789194122942,4292.341232227488,5003.777797022795,5995.076944909365,3805.4608864874112,4341.376747672051,4876.88477411612,3371.215206428477,3.2192761830882928
885,10000110011,221.0,351.0,320.0,378.0,367.0,172.0,140.0,131.0,7009.998098449602,6179.084631008802,4072.8423929255314,9692.481228113378,6450.512175301531,5883.4874070767955,6072.385710961706,3371.215206428477,3.2232960843968645
886,01111000001,221.0,228.0,190.0,230.0,194.0,174.0,132.0,92.0,7091.509704245528,4339.509817197021,3840.108541901215,5123.54593529699,3924.914815659662,3821.752503742192,3605.4790158835126,3371.215206428477,3.163309139669686
887,01001001011,221.0,287.0,148.0,320.0,267.0,238.0,202.0,116.0,9699.881089715147,5471.5558564658095,5876.529738363981,7051.478168681941,5460.7510478743125,4810.714774447409,2808.478391319789,3371.215206428477,3.0969992491046523
888,00110001001,221.0,226.0,259.0,334.0,269.0,235.0,108.0,81.0,9577.61368102126,3820.65538253216,3141.906988828267,7104.298229870569,5699.658906218813,3788.2283589725234,4914.83718480963,3371.215206428477,3.1674693066377335
889,11011101001,220.0,147.0,180.0,245.0,120.0,355.0,156.0,96.0,14468.310028776796,4528.184157075152,4538.310094974164,3169.203671317726,4180.887521028771,2464.024640570624,3415.7169624159596,3355.960838978574,2.982166922875851
890,11011001111,220.0,230.0,212.0,218.0,223.0,179.0,194.0,172.0,7295.288718735343,8112.996614759648,5643.795887339665,5889.436822532108,3720.136651364375,3855.2766485118605,4022.95553351213,3355.960838978574,3.0980760423801335
891,10100101010,220.0,210.0,188.0,210.0,165.0,127.0,106.0,95.0,5175.986968041277,4481.01557210562,3083.723526072188,4357.6550480618735,3583.6178751675175,3520.0352008151767,3567.526605190002,3355.960838978574,3.2080518346047313
892,10010000000,220.0,146.0,110.0,199.0,162.0,172.0,106.0,66.0,7009.998098449602,3113.126607989167,3083.723526072188,4278.42495627893,3395.904557896838,2447.2625681857894,2087.382588143086,3355.960838978574,3.1270136927510395
893,00011001000,220.0,143.0,143.0,360.0,165.0,142.0,156.0,117.0,5787.324011510718,5518.724441435342,4538.310094974164,4357.6550480618735,6143.344928858601,2396.976351031287,2713.597364586012,3355.960838978574,3.1460723732840887
894,11010111101,219.0,488.0,350.0,461.0,418.0,294.0,267.0,149.0,11982.206052001065,7028.119160460393,7767.492277936549,11039.392788423413,7866.894478343931,8179.891323799077,6641.671871364366,3340.7064715286715,3.1511029934732036
895,10001111001,219.0,223.0,229.0,164.0,130.0,212.0,127.0,45.0,8640.230214368115,2122.586323628978,3694.649885011018,3433.30397726087,2798.634912035585,3737.942141818021,4345.551024406971,3340.7064715286715,3.165843415675837
896,00100100010,219.0,192.0,152.0,214.0,122.0,221.0,133.0,117.0,9007.03244044978,5518.724441435342,3869.200273279255,3222.0237325063545,3651.877263265946,3218.3178978881615,2884.3832127068104,3340.7064715286715,3.0674858365539155
897,00001101010,219.0,183.0,208.0,200.0,132.0,128.0,88.0,66.0,5216.74277093924,3113.126607989167,2560.072361267477,3486.1240384494986,3412.969404921445,3067.459246424654,3947.0507121251085,3340.7064715286715,3.243661792485874
898,11100000001,218.0,176.0,174.0,227.0,117.0,160.0,103.0,40.0,6520.9284636740485,1886.7433987813135,2996.4483319380697,3089.973579534783,3873.7202745858403,2950.124739730815,3301.8597303354277,3325.452104078769,3.211170805383105
899,11000111101,218.0,287.0,282.0,315.0,402.0,175.0,188.0,131.0,7132.265507143491,6179.084631008802,5469.245499071428,10616.832298914382,5375.426812751276,4810.714774447409,5351.289907785003,3325.452104078769,3.180674288219098
900,01011010110,218.0,318.0,225.0,343.0,464.0,281.0,327.0,184.0,11452.380614327549,8679.019634394042,9512.996160618919,12254.254195761874,5853.242529440278,5330.339018377268,4269.646203019949,3325.452104078769,3.066576820114208
901,01001101110,218.0,202.0,241.0,276.0,207.0,88.0,126.0,49.0,3586.510655020727,2311.260663507109,3665.5581536329782,5466.876333023077,4709.897778791595,3385.9386217365036,4573.265488568035,3325.452104078769,3.318252125209272
902,00111011101,218.0,325.0,226.0,299.0,320.0,262.0,195.0,156.0,10678.020359266255,7358.299255247122,5672.887618717705,8451.209790180603,5102.3892603575605,5447.673525071107,4288.622408366705,3325.452104078769,3.094961090447632
903,00001000000,218.0,101.0,148.0,231.0,196.0,82.0,83.0,88.0,3341.97583763295,4150.835477318889,2414.613704377279,5176.365996485619,3941.979662684269,1692.9693108682518,2808.478391319789,3325.452104078769,3.2341607831265855
904,11111000011,217.0,182.0,188.0,243.0,236.0,181.0,199.0,88.0,7376.8003245312675,4150.835477318889,5789.254544229862,6232.767220258194,4146.757826979556,3050.69717403982,3567.526605190002,3310.197736628866,3.1311904483140682
905,10100011101,217.0,277.0,155.0,242.0,196.0,256.0,202.0,180.0,10433.48554187848,8490.345294515912,5876.529738363981,5176.365996485619,4129.692979954949,4643.094050599067,2941.311828747076,3310.197736628866,3.0321938008790763
906,01101101001,217.0,259.0,211.0,363.0,233.0,100.0,111.0,137.0,4075.580289796281,6462.096140825999,3229.1821829623855,6153.537128475251,6194.539469932422,4341.376747672051,4003.9793281653747,3310.197736628866,3.23694451147421
907,01011101110,217.0,276.0,245.0,313.0,181.0,235.0,161.0,115.0,9577.61368102126,5424.387271496276,4683.768751864362,4780.2155375709035,5341.297118702061,4626.331978214233,4649.170309955056,3310.197736628866,3.13140557833905
908,01011001010,217.0,225.0,187.0,349.0,408.0,291.0,265.0,143.0,11859.938643307176,6745.1076506431955,7709.30881518047,10775.292482480269,5955.631611587922,3771.4662865876894,3548.550399843247,3310.197736628866,3.054294690192466
909,11100001110,216.0,179.0,189.0,307.0,227.0,263.0,148.0,150.0,10718.776162164218,7075.287745429926,4305.576243949848,5995.076944909365,5238.908036554418,3000.4109568853173,3586.5028105367574,3294.9433691789636,3.0532303918715167
910,01010001101,216.0,442.0,259.0,398.0,519.0,190.0,276.0,207.0,7743.602550612933,9763.897088693297,8029.317860338905,13706.805878449164,6791.809115793676,7408.835994096706,4914.83718480963,3294.9433691789636,3.1473969109201696
911,00001011110,216.0,271.0,268.0,386.0,188.0,255.0,132.0,106.0,10392.729738980515,4999.87000677048,3840.108541901215,4965.085751731104,6587.030951498389,4542.5216162900615,5085.623032930428,3294.9433691789636,3.1456642632765868
912,00000111100,216.0,389.0,396.0,495.0,487.0,307.0,250.0,214.0,12512.031489674582,10094.077183480027,7272.932844509877,12861.684899431104,8447.099277180576,6520.446157700494,7514.577317315111,3294.9433691789636,3.1220053969747634
913,11110100011,215.0,208.0,190.0,215.0,171.0,150.0,112.0,104.0,6113.3704346944205,4905.532836831415,3258.273914340425,4516.115231627759,3668.9421102905535,3486.511056045508,3605.4790158835126,3279.689001729061,3.1721233026515803
914,11101010111,215.0,248.0,247.0,292.0,265.0,217.0,188.0,167.0,8844.009228857929,7877.153689911984,5469.245499071428,6998.658107493311,4982.93533118531,4156.993951438875,4687.122720648566,3279.689001729061,3.1042067262736652
915,11011000011,215.0,191.0,246.0,252.0,238.0,218.0,200.0,129.0,8884.765031755891,6084.747461069736,5818.346275607902,6285.587281446823,4300.341450201021,3201.5558255033275,4668.146515301812,3279.689001729061,3.10088583774768
916,11001010101,215.0,215.0,196.0,255.0,206.0,169.0,59.0,76.0,6887.730689755715,3584.8124576844957,1716.412151304331,5440.466302428763,4351.535991274843,3603.8455627393478,3719.3362479640446,3279.689001729061,3.2065229838908786
917,10101011011,215.0,276.0,260.0,415.0,345.0,291.0,225.0,214.0,11859.938643307176,10094.077183480027,6545.639560058889,9111.460555038462,7081.911515211998,4626.331978214233,4933.813390156386,3279.689001729061,3.065663245296173
918,10010101001,215.0,186.0,205.0,132.0,157.0,185.0,85.0,102.0,7539.823536123119,4811.195666892349,2472.7971671333585,4146.374803307358,2252.559807248154,3117.7454635791564,3890.1220960848427,3279.689001729061,3.130836206366776
919,01101001110,215.0,230.0,301.0,308.0,227.0,238.0,131.0,104.0,9699.881089715147,4905.532836831415,3811.016810523176,5995.076944909365,5255.972883579026,3855.2766485118605,5711.8378093733545,3279.689001729061,3.1521766045661166
920,01101000001,215.0,260.0,198.0,242.0,271.0,125.0,181.0,95.0,5094.475362245351,4481.01557210562,5265.603379425152,7157.118291059198,4129.692979954949,4358.138820056885,3757.2886586575555,3279.689001729061,3.2034100006345017
921,11101110001,214.0,327.0,219.0,338.0,215.0,416.0,185.0,79.0,16954.414005552528,3726.318212593094,5381.970304937309,5678.156577777592,5767.918294317242,5481.197669840775,4155.788970939418,3264.434634279158,3.0366502071757506
922,11101001011,214.0,177.0,149.0,237.0,210.0,169.0,142.0,79.0,6887.730689755715,3726.318212593094,4131.025855681611,5546.10642480602,4044.3687448319124,2966.886812115649,2827.454596666544,3264.434634279158,3.143386296946136
923,10101011001,214.0,210.0,224.0,255.0,163.0,217.0,117.0,120.0,8844.009228857929,5660.23019634394,3403.732571230623,4304.834986873245,4351.535991274843,3520.0352008151767,4250.669997673194,3264.434634279158,3.117408183715294
924,10101010100,214.0,255.0,161.0,349.0,291.0,194.0,121.0,43.0,7906.625762204784,2028.249153689912,3520.0994967427805,7685.318902945485,5955.631611587922,4274.328458132714,3055.169060827608,3264.434634279158,3.198882440059243
925,10010110011,214.0,315.0,291.0,422.0,349.0,277.0,223.0,102.0,11289.357402735697,4811.195666892349,6487.456097302811,9217.10067741572,7201.365444384249,5280.052801222765,5522.075755905801,3264.434634279158,3.1397613213475952
926,01111000010,214.0,197.0,168.0,331.0,288.0,220.0,199.0,132.0,8966.276637551817,6226.253215978334,5789.254544229862,7606.088811162542,5648.4643651449915,3302.1282598123325,3188.0024982548953,3264.434634279158,3.0878661909831706
927,01000001110,214.0,364.0,316.0,384.0,443.0,280.0,251.0,188.0,11411.624811429585,8867.693974272173,7302.024575887917,11699.643553281272,6552.901257449174,6101.39434807964,5996.480889574685,3264.434634279158,3.109278163331806
928,00110101010,214.0,193.0,233.0,293.0,190.0,107.0,88.0,58.0,4360.870910082021,2735.7779282329047,2560.072361267477,5017.905812919733,5000.000178209917,3235.079970272996,4421.455845793992,3264.434634279158,3.2990722750106984
929,00101101001,214.0,225.0,141.0,211.0,119.0,95.0,83.0,45.0,3871.8012753064663,2122.586323628978,2414.613704377279,3142.7936407234115,3600.6827221921244,3771.4662865876894,2675.6449538925017,3264.434634279158,3.300160035778929
930,00010100010,214.0,239.0,186.0,231.0,129.0,169.0,148.0,88.0,6887.730689755715,4150.835477318889,4305.576243949848,3406.893946666555,3941.979662684269,4006.135299975368,3529.5741944964916,3264.434634279158,3.1623356505677567
931,11111100001,213.0,158.0,182.0,192.0,139.0,116.0,78.0,112.0,4727.673136163686,5282.881516587678,2269.155047487082,3670.9942526096993,3276.450628724587,2648.4074368037996,3453.66937310947,3249.1802668292557,3.1908509903485243
932,11001010110,213.0,136.0,194.0,210.0,236.0,308.0,150.0,112.0,12552.787292572544,5282.881516587678,4363.759706705927,6232.767220258194,3583.6178751675175,2279.6418443374478,3681.383837270534,3249.1802668292557,3.0141095786694243
933,10000000011,213.0,134.0,183.0,156.0,106.0,178.0,112.0,125.0,7254.53291583738,5896.0731211916045,3258.273914340425,2799.4632429973244,2662.116135838727,2246.1176995677793,3472.6455784562254,3249.1802668292557,3.0841801390979775
934,01011011100,213.0,399.0,386.0,557.0,516.0,357.0,305.0,182.0,14549.821634572721,8584.682464454976,8872.97807030205,13627.57578666622,9505.119792706224,6688.066881548836,7324.815263847558,3249.1802668292557,3.109555359356482
935,11010100000,212.0,269.0,274.0,299.0,316.0,256.0,174.0,125.0,10433.48554187848,5896.0731211916045,5061.961259778875,8345.569667803346,5102.3892603575605,4508.997471520393,5199.4802650109605,3233.9258993793533,3.1192123384693087
