Library,Sample,Variant,Mean_Expression
6261,Exp_b,01111101110,3.3851760837716514
6261,Exp_c,01111101110,3.369025303482244
6261,Exp_x,01111101110,3.455223342856514
6261,Exp_y,01111101110,3.4023637583554738
6261,Exp_z,01111101110,3.3720833895458213
6261,Exp_a,01111101101,3.2907901271380573
6261,Exp_b,01111101101,3.394666252308356
6261,Exp_c,01111101101,3.436499100695893
6261,Exp_x,01111101101,3.5367185055959247
6261,Exp_y,01111101101,3.4565456785746282
6261,Exp_z,01111101101,3.4713596263270614
6261,Exp_a,01111101100,3.2554769116948687
6261,Exp_b,01111101100,3.29840057213249
6261,Exp_c,01111101100,3.37268836351994
6261,Exp_x,01111101100,3.3990498332626107
6261,Exp_y,01111101100,3.432655162489052
6261,Exp_z,01111101100,3.368284081723757
6261,Exp_a,01111101011,3.1868329389646766
6261,Exp_b,01111101011,3.311911519079221
6261,Exp_c,01111101011,3.3506853730931803
6261,Exp_x,01111101011,3.35960429929588
6261,Exp_y,01111101011,3.426993951476512
6261,Exp_z,01111101011,3.3909797487161173
6261,Exp_a,01111101010,3.2065977963377237
6261,Exp_b,01111101010,3.3210365455817823
6261,Exp_c,01111101010,3.3857329963642404
6261,Exp_x,01111101010,3.392679578302497
6261,Exp_y,01111101010,3.4136812842383195
6261,Exp_z,01111101010,3.3677096362336396
6261,Exp_a,01111101001,3.256527739214204
6261,Exp_b,01111101001,3.29725386609262
6261,Exp_c,01111101001,3.308988103426919
6261,Exp_x,01111101001,3.41562065734314
6261,Exp_y,01111101001,3.440020334265511
6261,Exp_z,01111101001,3.3286236125625313
6261,Exp_a,01111101000,3.1580893851548
6261,Exp_b,01111101000,3.200116500542704
6261,Exp_c,01111101000,3.264548022543979
6261,Exp_x,01111101000,3.212011080991644
6261,Exp_y,01111101000,3.336239249219048
6261,Exp_z,01111101000,3.2651635310153435
6261,Exp_a,01111100111,3.3136525503051657
6261,Exp_b,01111100111,3.293384785047473
6261,Exp_c,01111100111,3.5270771340862654
6261,Exp_x,01111100111,3.6043194070921247
6261,Exp_y,01111100111,3.2296522737862308
6261,Exp_z,01111100111,3.4783011524520515
6261,Exp_a,01111100110,3.2092318897043337
6261,Exp_b,01111100110,3.321081845043774
6261,Exp_c,01111100110,3.4386893516585033
6261,Exp_x,01111100110,3.434143982290908
6261,Exp_y,01111100110,3.2961070022296446
6261,Exp_z,01111100110,3.447462702835063
6261,Exp_a,01111100101,3.230321878806211
6261,Exp_b,01111100101,3.226792617563858
6261,Exp_c,01111100101,3.364193536619734
6261,Exp_x,01111100101,3.423640306259057
6261,Exp_y,01111100101,3.314579333597672
6261,Exp_z,01111100101,3.4414487438054664
6261,Exp_a,01111100100,3.2369186972033686
6261,Exp_b,01111100100,3.246787574128042
6261,Exp_c,01111100100,3.3625841477289513
6261,Exp_x,01111100100,3.425213503620182
6261,Exp_y,01111100100,3.340619013527592
6261,Exp_z,01111100100,3.4375016999532857
6261,Exp_a,01111100011,3.1637679466909834
6261,Exp_b,01111100011,3.31694587152904
6261,Exp_c,01111100011,3.3609682964606433
6261,Exp_x,01111100011,3.4608123822816874
6261,Exp_y,01111100011,3.3561439839611804
6261,Exp_z,01111100011,3.412196119646937
6261,Exp_a,01111100010,3.1607682713175977
6261,Exp_b,01111100010,3.29952657288654
6261,Exp_c,01111100010,3.3848516234238635
6261,Exp_x,01111100010,3.34840421423545
6261,Exp_y,01111100010,3.3264034027175424
6261,Exp_z,01111100010,3.372835571100966
6261,Exp_a,01111100001,3.2296073613780614
6261,Exp_b,01111100001,3.3507363417216536
6261,Exp_c,01111100001,3.3963815273593547
6261,Exp_x,01111100001,3.450040369335443
6261,Exp_y,01111100001,3.4223800079260966
6261,Exp_z,01111100001,3.4904177735004915
6261,Exp_a,01111100000,3.204711785326605
6261,Exp_b,01111100000,3.302612314531878
6261,Exp_c,01111100000,3.462723424893695
6261,Exp_x,01111100000,3.3396069649051654
6261,Exp_y,01111100000,3.47607850313195
6261,Exp_z,01111100000,3.389898300057658
6261,Exp_a,01111011111,3.1815898464044317
6261,Exp_b,01111011111,3.2601440575462224
6261,Exp_c,01111011111,3.342002506133597
6261,Exp_x,01111011111,3.3716881160076406
6261,Exp_y,01111011111,3.286285984956727
6261,Exp_z,01111011111,3.316843162930115
6261,Exp_a,01111011110,3.173624968317202
6261,Exp_b,01111011110,3.2600868276710306
6261,Exp_c,01111011110,3.3802590876912717
6261,Exp_x,01111011110,3.3970865537440935
6261,Exp_y,01111011110,3.315814528084524
6261,Exp_z,01111011110,3.3075263160084445
6261,Exp_a,01111011101,3.1243466600606173
6261,Exp_b,01111011101,3.1484274398791534
6261,Exp_c,01111011101,3.247441675788448
6261,Exp_x,01111011101,3.330592894968587
6261,Exp_y,01111011101,3.3219222434130704
6261,Exp_z,01111011101,3.2486952209031332
6261,Exp_a,01111011100,3.172662184655085
6261,Exp_b,01111011100,3.1222362820464387
6261,Exp_c,01111011100,3.288357266537714
6261,Exp_x,01111011100,3.4193280303108846
6261,Exp_y,01111011100,3.3897693139053837
6261,Exp_z,01111011100,3.2699583407863506
6261,Exp_a,01111011011,3.177685708485766
6261,Exp_b,01111011011,3.2103518495897028
6261,Exp_c,01111011011,3.354937223966867
6261,Exp_x,01111011011,3.3324839452570525
6261,Exp_y,01111011011,3.3799637432654874
6261,Exp_z,01111011011,3.2691197073970684
6261,Exp_a,01111011010,3.1412963436759926
6261,Exp_b,01111011010,3.2268771423047675
6261,Exp_c,01111011010,3.2874488883832185
6261,Exp_x,01111011010,3.192202544273485
6261,Exp_y,01111011010,3.33858850901828
6261,Exp_z,01111011010,3.247602311346439
6261,Exp_a,01111011001,3.224414699627109
6261,Exp_b,01111011001,3.118423664759475
6261,Exp_c,01111011001,3.2990037954952043
6261,Exp_x,01111011001,3.4345840620557713
6261,Exp_y,01111011001,3.3070168070683987
6261,Exp_z,01111011001,3.2711981120230655
6261,Exp_a,01111011000,3.1338806152714906
6261,Exp_b,01111011000,3.176688484783846
6261,Exp_c,01111011000,3.2759176548051285
6261,Exp_x,01111011000,3.3614678422999162
6261,Exp_y,01111011000,3.3491737301017435
6261,Exp_z,01111011000,3.267620900695239
6261,Exp_a,01111010111,3.2533857422937107
6261,Exp_b,01111010111,3.3304049301439895
6261,Exp_c,01111010111,3.356684655790141
6261,Exp_x,01111010111,3.3974782986519614
6261,Exp_y,01111010111,3.290840175577176
6261,Exp_z,01111010111,3.4050219754286895
6261,Exp_a,01111010110,3.2364602831859446
6261,Exp_b,01111010110,3.280517673948908
6261,Exp_c,01111010110,3.369617789352012
6261,Exp_x,01111010110,3.2578604389122714
6261,Exp_y,01111010110,3.3156735246567806
6261,Exp_z,01111010110,3.312809376501772
6261,Exp_a,01111010101,3.276691345933679
6261,Exp_b,01111010101,3.2963368808687696
6261,Exp_c,01111010101,3.358073585105399
6261,Exp_x,01111010101,3.4259661265022316
6261,Exp_y,01111010101,3.3784714530684585
6261,Exp_z,01111010101,3.3399751530015185
6261,Exp_a,01111010100,3.1768677917376547
6261,Exp_b,01111010100,3.1937840145618877
6261,Exp_c,01111010100,3.2858057343092826
6261,Exp_x,01111010100,3.443844376574637
6261,Exp_y,01111010100,3.3628562944218503
6261,Exp_z,01111010100,3.3370210875814417
6261,Exp_a,01111010011,3.1982781457832807
6261,Exp_b,01111010011,2.8538701088294167
6261,Exp_c,01111010011,3.373187839921456
6261,Exp_x,01111010011,3.214805918683719
6261,Exp_y,01111010011,3.3723443602333334
6261,Exp_z,01111010011,3.1834669553138584
6261,Exp_a,01111010010,2.9325373455041635
6261,Exp_b,01111010010,3.0087373457443207
6261,Exp_c,01111010010,3.0783410060572494
6261,Exp_x,01111010010,3.3498214378027984
6261,Exp_y,01111010010,3.4063511334809458
6261,Exp_z,01111010010,2.8069909065595984
6261,Exp_a,01111010001,3.011239520157592
6261,Exp_b,01111010001,3.2225106500716167
6261,Exp_c,01111010001,3.12178813672035
6261,Exp_x,01111010001,3.5506362158739133
6261,Exp_y,01111010001,3.1573446688758926
6261,Exp_z,01111010001,2.998677575167228
6261,Exp_a,01111010000,3.0137757312948277
6261,Exp_b,01111010000,2.8927947481161658
6261,Exp_c,01111010000,3.234552547998487
6261,Exp_x,01111010000,3.1964529721491375
6261,Exp_y,01111010000,3.141233603087036
6261,Exp_z,01111010000,2.8943380196083828
6261,Exp_a,01111001111,3.192291997083803
6261,Exp_b,01111001111,3.39834971396379
6261,Exp_c,01111001111,3.3650371136713044
6261,Exp_x,01111001111,3.362321237879957
6261,Exp_y,01111001111,3.6010851034926454
6261,Exp_z,01111001111,3.2239171333131287
6261,Exp_a,01111001110,3.242010620110204
6261,Exp_b,01111001110,3.440731642834579
6261,Exp_c,01111001110,3.3365498833431926
6261,Exp_x,01111001110,3.4845791600612244
6261,Exp_y,01111001110,3.6150047514517363
6261,Exp_z,01111001110,3.1534592844495304
6261,Exp_a,01111001101,3.2125537150164547
6261,Exp_b,01111001101,3.3436798521378073
6261,Exp_c,01111001101,3.3353797871208926
6261,Exp_x,01111001101,3.4701380080086266
6261,Exp_y,01111001101,3.616300387973141
6261,Exp_z,01111001101,3.2197991505666175
6261,Exp_a,01111001100,3.238000676820352
6261,Exp_b,01111001100,3.3721418782346735
6261,Exp_c,01111001100,3.356155329690472
6261,Exp_x,01111001100,3.431608306804633
6261,Exp_y,01111001100,3.587499386402146
6261,Exp_z,01111001100,3.250176995972375
6261,Exp_a,01111001011,3.1626333385942282
6261,Exp_b,01111001011,3.34740915256258
6261,Exp_c,01111001011,3.4085558385478754
6261,Exp_x,01111001011,3.407986965962806
6261,Exp_y,01111001011,3.489588224189228
6261,Exp_z,01111001011,3.272824437599237
6261,Exp_a,01111001010,3.094123583871581
6261,Exp_b,01111001010,3.2393708721945695
6261,Exp_c,01111001010,3.1893756380956333
6261,Exp_x,01111001010,3.3380437362730184
6261,Exp_y,01111001010,3.4897163341651374
6261,Exp_z,01111001010,3.227682582994187
6261,Exp_a,01111001001,3.2182623013899514
6261,Exp_b,01111001001,3.3215122358867184
6261,Exp_c,01111001001,3.4555485351486537
6261,Exp_x,01111001001,3.478968464479706
6261,Exp_y,01111001001,3.509722121167554
6261,Exp_z,01111001001,3.3546599044765095
6261,Exp_a,01111001000,3.179137033050999
6261,Exp_b,01111001000,3.1705886304282878
6261,Exp_c,01111001000,3.3455251833583928
6261,Exp_x,01111001000,3.337006011198212
6261,Exp_y,01111001000,3.462069849972217
6261,Exp_z,01111001000,3.280391581937206
6261,Exp_a,01111000111,3.2579540379685263
6261,Exp_b,01111000111,3.305263660909305
6261,Exp_c,01111000111,3.4234789307853752
6261,Exp_x,01111000111,3.3878119707903527
6261,Exp_y,01111000111,3.306088505591287
6261,Exp_z,01111000111,3.350379732118763
6261,Exp_a,01111000110,3.15473803385441
6261,Exp_b,01111000110,3.326494875974824
6261,Exp_c,01111000110,3.3646853319466343
6261,Exp_x,01111000110,3.3942731349991746
6261,Exp_y,01111000110,3.3233198955476557
6261,Exp_z,01111000110,3.3687299579364365
6261,Exp_a,01111000101,3.3209984170419258
6261,Exp_b,01111000101,3.400718242334036
6261,Exp_c,01111000101,3.4716696564353837
6261,Exp_x,01111000101,3.4481770426713934
6261,Exp_y,01111000101,3.4734679511372097
6261,Exp_z,01111000101,3.4376232792898738
6261,Exp_a,01111000100,3.306092104322563
6261,Exp_b,01111000100,3.3154817623191595
6261,Exp_c,01111000100,3.427405955311955
6261,Exp_x,01111000100,3.4557229359432156
6261,Exp_y,01111000100,3.451723550932464
6261,Exp_z,01111000100,3.4322295721164604
6261,Exp_a,01111000011,3.2532514150339558
6261,Exp_b,01111000011,3.3723678842710934
6261,Exp_c,01111000011,3.384541812087177
6261,Exp_x,01111000011,3.406770977757435
6261,Exp_y,01111000011,3.449079112470293
6261,Exp_z,01111000011,3.4092270205399595
6261,Exp_a,01111000010,3.169488728063257
6261,Exp_b,01111000010,3.3284210053003083
6261,Exp_c,01111000010,3.3429648207563596
6261,Exp_x,01111000010,3.401326648785063
6261,Exp_y,01111000010,3.4450576428948487
6261,Exp_z,01111000010,3.3996227853245227
6261,Exp_a,01111000001,3.239177887036638
6261,Exp_b,01111000001,3.3150870822409906
6261,Exp_c,01111000001,3.4516035662615927
6261,Exp_x,01111000001,3.48806981533029
6261,Exp_y,01111000001,3.410211881471426
6261,Exp_z,01111000001,3.448660911339827
6261,Exp_a,01111000000,3.0541759013581267
6261,Exp_b,01111000000,3.1845699441628
6261,Exp_c,01111000000,3.292521218216747
6261,Exp_x,01111000000,3.3514688284258622
6261,Exp_y,01111000000,3.4061362471134897
6261,Exp_z,01111000000,3.27982226383991
6261,Exp_a,01110111111,3.1766737466874817
6261,Exp_b,01110111111,3.2957884249643974
6261,Exp_c,01110111111,3.3479718088624373
6261,Exp_x,01110111111,3.351499266800724
6261,Exp_y,01110111111,3.2100762712551307
6261,Exp_z,01110111111,3.2091944858790824
6261,Exp_a,01110111110,3.212593306962829
6261,Exp_b,01110111110,3.2983229617385406
6261,Exp_c,01110111110,3.3529427038492474
6261,Exp_x,01110111110,3.3893315671788757
6261,Exp_y,01110111110,3.2484076256426535
6261,Exp_z,01110111110,3.2548471447861216
6261,Exp_a,01110111101,3.206628362352302
6261,Exp_b,01110111101,3.3165784869206636
6261,Exp_c,01110111101,3.400595980913894
6261,Exp_x,01110111101,3.377952002741339
6261,Exp_y,01110111101,3.2310049644036987
6261,Exp_z,01110111101,3.2993913664345205
6261,Exp_a,01110111100,3.184385694246233
6261,Exp_b,01110111100,3.220440922140406
6261,Exp_c,01110111100,3.312068510070237
6261,Exp_x,01110111100,3.408520584571533
6261,Exp_y,01110111100,3.2346758035892216
6261,Exp_z,01110111100,3.269430302026223
6261,Exp_a,01110111011,3.1030872182810185
6261,Exp_b,01110111011,3.191386857848473
6261,Exp_c,01110111011,3.289796769331853
6261,Exp_x,01110111011,3.254381402503262
6261,Exp_y,01110111011,3.1530145943889716
6261,Exp_z,01110111011,3.200274891050408
6261,Exp_a,01110111010,3.1151413746976333
6261,Exp_b,01110111010,3.2527977351545707
6261,Exp_c,01110111010,3.301122567422409
6261,Exp_x,01110111010,3.232168651683659
6261,Exp_y,01110111010,3.138351535621738
6261,Exp_z,01110111010,3.190323137664227
6261,Exp_a,01110111001,3.158257030075241
6261,Exp_b,01110111001,3.231906847157577
6261,Exp_c,01110111001,3.3282315391410244
6261,Exp_x,01110111001,3.2605216846271956
6261,Exp_y,01110111001,3.198650738927691
6261,Exp_z,01110111001,3.3052465936733246
6261,Exp_a,01110111000,3.161251070257169
6261,Exp_b,01110111000,3.1624236418927203
6261,Exp_c,01110111000,3.2409892321368745
6261,Exp_x,01110111000,3.2453575807497104
6261,Exp_y,01110111000,3.1720685460574813
6261,Exp_z,01110111000,3.13214883025475
6261,Exp_a,01110110111,3.121819213148186
6261,Exp_b,01110110111,3.438532107415784
6261,Exp_c,01110110111,3.1999032663981004
6261,Exp_x,01110110111,4.222672779445114
6261,Exp_y,01110110111,3.0878983009590093
6261,Exp_z,01110110111,2.6723657442340834
6261,Exp_a,01110110110,3.212741461390088
6261,Exp_b,01110110110,3.0504919333412763
6261,Exp_c,01110110110,3.2735578595920023
6261,Exp_x,01110110110,3.6173602674851986
6261,Exp_y,01110110110,3.085776866278536
6261,Exp_z,01110110110,2.916351508059089
6261,Exp_a,01110110101,3.4106920713793416
6261,Exp_b,01110110101,3.3999546057549104
6261,Exp_c,01110110101,3.2999185885152653
6261,Exp_x,01110110101,3.0984364449913127
6261,Exp_y,01110110101,3.105461531018552
6261,Exp_z,01110110101,3.3402900400276088
6261,Exp_a,01110110100,3.4496848580282955
6261,Exp_b,01110110100,3.5303818423440076
6261,Exp_c,01110110100,3.4974215564625775
6261,Exp_x,01110110100,3.3063230949678184
6261,Exp_y,01110110100,3.2846322801412406
6261,Exp_z,01110110100,3.360690401644677
6261,Exp_a,01110110011,3.1625135697244313
6261,Exp_b,01110110011,3.2349470791126542
6261,Exp_c,01110110011,3.2191347252963713
6261,Exp_x,01110110011,3.3608182645345033
6261,Exp_y,01110110011,3.172038162180193
6261,Exp_z,01110110011,3.300059737608052
6261,Exp_a,01110110010,3.156389602757535
6261,Exp_b,01110110010,3.265707844023235
6261,Exp_c,01110110010,3.2651593752150845
6261,Exp_x,01110110010,3.333249445765745
6261,Exp_y,01110110010,3.221601538468025
6261,Exp_z,01110110010,3.276299512002586
6261,Exp_a,01110110001,3.276226192286527
6261,Exp_b,01110110001,3.183552824800235
6261,Exp_c,01110110001,3.3590022240138393
6261,Exp_x,01110110001,3.3312504812626234
6261,Exp_y,01110110001,3.194987085393303
6261,Exp_z,01110110001,3.220983103448521
6261,Exp_a,01110110000,3.199652934872946
6261,Exp_b,01110110000,3.2818085165998054
6261,Exp_c,01110110000,3.3496039435921254
6261,Exp_x,01110110000,3.3409070560705674
6261,Exp_y,01110110000,3.2065230213903066
6261,Exp_z,01110110000,3.3197823663865385
6261,Exp_a,01110101111,3.2788451532253866
6261,Exp_b,01110101111,3.25399127765292
6261,Exp_c,01110101111,3.3634472091927465
6261,Exp_x,01110101111,3.4800256092769692
6261,Exp_y,01110101111,3.282388607479818
6261,Exp_z,01110101111,3.3732145699373413
6261,Exp_a,01110101110,3.3025831853115206
6261,Exp_b,01110101110,3.336792648925184
6261,Exp_c,01110101110,3.3826042823146425
6261,Exp_x,01110101110,3.5774286636085546
6261,Exp_y,01110101110,3.377804780497594
6261,Exp_z,01110101110,3.395217740509532
6261,Exp_a,01110101101,3.3062865637326704
6261,Exp_b,01110101101,3.277806136111241
6261,Exp_c,01110101101,3.271686487893308
6261,Exp_x,01110101101,3.37533291154099
6261,Exp_y,01110101101,3.424091304800711
6261,Exp_z,01110101101,3.3612673661604213
6261,Exp_a,01110101100,3.253879204489766
6261,Exp_b,01110101100,3.3036435410323812
6261,Exp_c,01110101100,3.3307908209615027
6261,Exp_x,01110101100,3.3537484264063817
6261,Exp_y,01110101100,3.436848675462969
6261,Exp_z,01110101100,3.3938670195472658
6261,Exp_a,01110101011,3.0173704136740764
6261,Exp_b,01110101011,3.1625946116565267
6261,Exp_c,01110101011,3.3121838698836026
6261,Exp_x,01110101011,3.310893432698649
6261,Exp_y,01110101011,3.3414739221024377
6261,Exp_z,01110101011,3.1983288203829794
6261,Exp_a,01110101010,3.142200848290546
6261,Exp_b,01110101010,3.2159450341017886
6261,Exp_c,01110101010,3.3357028145453596
6261,Exp_x,01110101010,3.4518279151206532
6261,Exp_y,01110101010,3.4498245896561297
6261,Exp_z,01110101010,3.3955871115659217
6261,Exp_a,01110101001,2.9295103947712957
6261,Exp_b,01110101001,2.9187392252527298
6261,Exp_c,01110101001,3.1018066070295895
6261,Exp_x,01110101001,3.2141758744958513
6261,Exp_y,01110101001,3.3314593902437553
6261,Exp_z,01110101001,3.0636946418508018
6261,Exp_a,01110101000,3.2114495477167257
6261,Exp_b,01110101000,3.2270548032686923
6261,Exp_c,01110101000,3.4805361369334706
6261,Exp_x,01110101000,3.356118517749763
6261,Exp_y,01110101000,3.427610465287005
6261,Exp_z,01110101000,3.425415123410221
6261,Exp_a,01110100111,3.321472793055048
6261,Exp_b,01110100111,3.3320170268495146
6261,Exp_c,01110100111,3.459970595404948
6261,Exp_x,01110100111,3.488501601866147
6261,Exp_y,01110100111,3.2103315936933314
6261,Exp_z,01110100111,3.4509413107083744
6261,Exp_a,01110100110,3.3258025271384066
6261,Exp_b,01110100110,3.3750278348555343
6261,Exp_c,01110100110,3.4389878958928235
6261,Exp_x,01110100110,3.4029816747729957
6261,Exp_y,01110100110,3.2464390497198723
6261,Exp_z,01110100110,3.3322296342835895
6261,Exp_a,01110100101,3.2552899680942713
6261,Exp_b,01110100101,3.329624719678148
6261,Exp_c,01110100101,3.415356525444422
6261,Exp_x,01110100101,3.5359418057617913
6261,Exp_y,01110100101,3.3496206039336864
6261,Exp_z,01110100101,3.495203677441693
6261,Exp_a,01110100100,3.242613371173843
6261,Exp_b,01110100100,3.2495452954019433
6261,Exp_c,01110100100,3.3857660194295347
6261,Exp_x,01110100100,3.471107242839703
6261,Exp_y,01110100100,3.3137639091574402
6261,Exp_z,01110100100,3.3570572464306916
6261,Exp_a,01110100011,3.1572696436079006
6261,Exp_b,01110100011,3.218958796335197
6261,Exp_c,01110100011,3.2684437749118613
6261,Exp_x,01110100011,3.390107604750986
6261,Exp_y,01110100011,3.2994232574685367
6261,Exp_z,01110100011,3.3568074147779283
6261,Exp_a,01110100010,3.1550078314003063
6261,Exp_b,01110100010,3.1386846695868416
6261,Exp_c,01110100010,3.1722143985348312
6261,Exp_x,01110100010,3.27906593966305
6261,Exp_y,01110100010,3.3537272225959027
6261,Exp_z,01110100010,3.2746451058515955
6261,Exp_a,01110100001,3.221436531166834
6261,Exp_b,01110100001,3.2418653421430412
6261,Exp_c,01110100001,3.3117070542387674
6261,Exp_x,01110100001,3.3961864467474947
6261,Exp_y,01110100001,3.3255628329103213
6261,Exp_z,01110100001,3.379617746502151
6261,Exp_a,01110100000,3.199888973685699
6261,Exp_b,01110100000,3.2759504637752084
6261,Exp_c,01110100000,3.3865833912337506
6261,Exp_x,01110100000,3.3879742246003293
6261,Exp_y,01110100000,3.384248020293719
6261,Exp_z,01110100000,3.3428994252012645
6261,Exp_a,01110011111,3.1157006327116745
6261,Exp_b,01110011111,3.236945715755637
6261,Exp_c,01110011111,3.3364882080461564
6261,Exp_x,01110011111,3.379008984194178
6261,Exp_y,01110011111,3.29961030407781
6261,Exp_z,01110011111,3.260468543649075
6261,Exp_a,01110011110,3.1468472004092725
6261,Exp_b,01110011110,3.212959339638509
6261,Exp_c,01110011110,3.316133166565125
6261,Exp_x,01110011110,3.290904118691701
6261,Exp_y,01110011110,3.326797196785614
6261,Exp_z,01110011110,3.256588493859008
6261,Exp_a,01110011101,3.102515796000518
6261,Exp_b,01110011101,3.156635929845227
6261,Exp_c,01110011101,3.308393356191026
6261,Exp_x,01110011101,3.2967820859688564
6261,Exp_y,01110011101,3.332850298350912
6261,Exp_z,01110011101,3.2923549915193067
6261,Exp_a,01110011100,3.0501936317078937
6261,Exp_b,01110011100,3.14014179503613
6261,Exp_c,01110011100,3.2640732236952243
6261,Exp_x,01110011100,3.277305294289251
6261,Exp_y,01110011100,3.3578394391334623
6261,Exp_z,01110011100,3.2637038854389906
6261,Exp_a,01110011011,2.971547478495379
6261,Exp_b,01110011011,3.0649116877621467
6261,Exp_c,01110011011,3.0281134386211552
6261,Exp_x,01110011011,3.242517260096061
6261,Exp_y,01110011011,3.25844817158928
6261,Exp_z,01110011011,3.1708759505458444
6261,Exp_a,01110011010,3.0185359498279003
6261,Exp_b,01110011010,3.067807552890997
6261,Exp_c,01110011010,3.2240635976380485
6261,Exp_x,01110011010,3.19358746237172
6261,Exp_y,01110011010,3.290477963713538
6261,Exp_z,01110011010,3.209215720014475
6261,Exp_a,01110011001,3.106809669464096
6261,Exp_b,01110011001,3.184158070296473
6261,Exp_c,01110011001,3.2826026006401845
6261,Exp_x,01110011001,3.2417076712099946
6261,Exp_y,01110011001,3.282464643276422
6261,Exp_z,01110011001,3.224464122303461
6261,Exp_a,01110011000,3.076261303862858
6261,Exp_b,01110011000,3.169782582059666
6261,Exp_c,01110011000,3.231706081285997
6261,Exp_x,01110011000,3.1871786685158043
6261,Exp_y,01110011000,3.3052315142219237
6261,Exp_z,01110011000,3.2313114923938158
6261,Exp_a,01110010111,3.2044825393038745
6261,Exp_b,01110010111,3.2638294701553465
6261,Exp_c,01110010111,3.3217300960100524
6261,Exp_x,01110010111,3.300495392852201
6261,Exp_y,01110010111,3.258513392808444
6261,Exp_z,01110010111,3.2744874507574213
6261,Exp_a,01110010110,3.1635336290528175
6261,Exp_b,01110010110,3.156613064521879
6261,Exp_c,01110010110,3.3135445688464205
6261,Exp_x,01110010110,3.3561093838784535
6261,Exp_y,01110010110,3.2887378415539277
6261,Exp_z,01110010110,3.256990984530489
6261,Exp_a,01110010101,3.1980781905583937
6261,Exp_b,01110010101,3.267157991378951
6261,Exp_c,01110010101,3.2914796685501377
6261,Exp_x,01110010101,3.4204446076956776
6261,Exp_y,01110010101,3.3708053629136336
6261,Exp_z,01110010101,3.3773543328413944
6261,Exp_a,01110010100,3.197398102980372
6261,Exp_b,01110010100,3.3462262604517417
6261,Exp_c,01110010100,3.328530620922273
6261,Exp_x,01110010100,3.2734408372483705
6261,Exp_y,01110010100,3.3797067894633086
6261,Exp_z,01110010100,3.293430758584519
6261,Exp_a,01110010011,3.0701747426640207
6261,Exp_b,01110010011,2.9595244504990443
6261,Exp_c,01110010011,2.9668060467269606
6261,Exp_x,01110010011,3.2338550016427874
6261,Exp_y,01110010011,3.371874930984341
6261,Exp_z,01110010011,3.3335632410474965
6261,Exp_a,01110010010,3.1462857865094973
6261,Exp_b,01110010010,2.8126269467139355
6261,Exp_c,01110010010,3.1268560328124178
6261,Exp_x,01110010010,3.6073194511477062
6261,Exp_y,01110010010,3.0479145018126648
6261,Exp_z,01110010010,3.171678149319142
6261,Exp_a,01110010001,2.9608252769589005
6261,Exp_b,01110010001,3.035855411838485
6261,Exp_c,01110010001,3.1612645449271244
6261,Exp_x,01110010001,3.297262682723011
6261,Exp_y,01110010001,3.050872483841429
6261,Exp_z,01110010001,3.107151670283593
6261,Exp_a,01110010000,2.952289419420494
6261,Exp_b,01110010000,3.071539201363217
6261,Exp_c,01110010000,2.9681202191884175
6261,Exp_x,01110010000,3.1831042482859697
6261,Exp_y,01110010000,3.0402111615384158
6261,Exp_z,01110010000,3.3416590326055973
6261,Exp_a,01110001111,3.21314812797124
6261,Exp_b,01110001111,3.3569346042097963
6261,Exp_c,01110001111,3.385604250246622
6261,Exp_x,01110001111,3.347756251603134
6261,Exp_y,01110001111,3.5472016790360006
6261,Exp_z,01110001111,3.243329306142722
6261,Exp_a,01110001110,3.214771461104101
6261,Exp_b,01110001110,3.259443073864812
6261,Exp_c,01110001110,3.383546613397252
6261,Exp_x,01110001110,3.304349173279576
6261,Exp_y,01110001110,3.5533577529979086
6261,Exp_z,01110001110,3.271846799650367
6261,Exp_a,01110001101,3.2063869488267738
6261,Exp_b,01110001101,3.3338809394715785
6261,Exp_c,01110001101,3.372320938645159
6261,Exp_x,01110001101,3.471862604734234
6261,Exp_y,01110001101,3.582819302483779
6261,Exp_z,01110001101,3.328596540352588
6261,Exp_a,01110001100,3.1909569680937495
6261,Exp_b,01110001100,3.2672223179627236
6261,Exp_c,01110001100,3.324330600052612
6261,Exp_x,01110001100,3.373435320526494
6261,Exp_y,01110001100,3.5341428485358235
6261,Exp_z,01110001100,3.304396916857854
6261,Exp_a,01110001011,3.096232096756489
6261,Exp_b,01110001011,3.182948299714951
6261,Exp_c,01110001011,3.3065405664808116
6261,Exp_x,01110001011,3.2658546317587485
6261,Exp_y,01110001011,3.453061932705015
6261,Exp_z,01110001011,3.205017735024999
6261,Exp_a,01110001010,3.201387352148934
6261,Exp_b,01110001010,3.3131829204919496
6261,Exp_c,01110001010,3.349592146774124
6261,Exp_x,01110001010,3.388473251359402
6261,Exp_y,01110001010,3.4738183912389005
6261,Exp_z,01110001010,3.3384085688089065
6261,Exp_a,01110001001,3.192243139949613
6261,Exp_b,01110001001,3.251160400744842
6261,Exp_c,01110001001,3.3181082190992397
6261,Exp_x,01110001001,3.307198777847686
6261,Exp_y,01110001001,3.474932031091357
6261,Exp_z,01110001001,3.3605564733287614
6261,Exp_a,01110001000,3.217165859332159
6261,Exp_b,01110001000,3.3822543832211505
6261,Exp_c,01110001000,3.3658236461423168
6261,Exp_x,01110001000,3.4315895758711457
6261,Exp_y,01110001000,3.4861700348698372
6261,Exp_z,01110001000,3.3145149726635976
6261,Exp_a,01110000111,3.092362798546899
6261,Exp_b,01110000111,3.0958488001428184
