,variant,correct_counts_6261_c_F_8,correct_counts_6261_c_F_1,correct_counts_6261_c_F_3,correct_counts_6261_c_F_2,correct_counts_6261_c_F_6,correct_counts_6261_c_F_7,correct_counts_6261_c_F_5,correct_counts_6261_c_F_4,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
1150,11100011101,197.0,157.0,129.0,58.0,174.0,146.0,161.0,285.0,6172.6884533885905,4643.401515042619,7990.47212367069,7793.5588833689035,8073.02001740644,8191.863031301943,8941.067846112215,4455.9885353109175,3.377619780830841
1151,11100001100,197.0,183.0,76.0,72.0,62.0,58.0,106.0,423.0,7194.917114459312,5764.222570397735,4707.564972085058,11567.282132158058,5315.156036304861,2918.9397008087385,3551.9310621541676,4455.9885353109175,3.2384699407658077
1152,01111110001,197.0,246.0,239.0,61.0,293.0,209.0,316.0,425.0,9671.8557932076,4883.577455475858,14804.053004320116,11621.973773444857,15845.182145965437,13794.344069950972,12799.199861900363,4455.9885353109175,3.3682970304307522
1153,01111000100,197.0,87.0,114.0,43.0,156.0,63.0,152.0,228.0,3420.5343658904926,3442.521812876425,7061.347458127587,6234.847106695123,7621.7331841352725,7344.428924615535,3858.132015788148,4455.9885353109175,3.397815966703814
1154,01110001001,197.0,87.0,67.0,88.0,84.0,47.0,71.0,200.0,3420.5343658904926,7045.160919375009,4150.090172759195,5469.164128679932,3560.1516846947657,3954.6924978699035,2878.288964159412,4455.9885353109175,3.2749753896466207
1155,01001110011,197.0,648.0,352.0,250.0,513.0,218.0,485.0,603.0,25477.083552839533,20014.66170276991,21803.45881807816,16489.529847969996,24319.34601516847,24151.872040562626,13350.361578441527,4455.9885353109175,3.199949254337418
1156,01001101010,197.0,152.0,116.0,61.0,137.0,65.0,181.0,234.0,5976.106018567298,4883.577455475858,7185.230746866667,6398.922030555521,9075.879646897924,6449.915145335438,3980.6123972417395,4455.9885353109175,3.315989082154414
1157,00110100000,197.0,133.0,61.0,70.0,113.0,94.0,149.0,255.0,5229.0927662463855,5604.1052767755755,3778.440306541954,6973.184264066914,7471.3042397115505,5320.003003086894,5756.577928318824,4455.9885353109175,3.3577659522583585
1158,00110000011,197.0,194.0,65.0,72.0,104.0,44.0,136.0,164.0,7627.398471066156,5764.222570397735,4026.206884020115,4484.714585517545,6819.445480542086,4896.28594974369,2694.568391979024,4455.9885353109175,3.235811075562326
1159,11101011101,196.0,174.0,128.0,107.0,128.0,199.0,164.0,268.0,6841.068731780985,8566.275208785522,7928.53047930115,7328.67993243111,8223.448961830163,6026.1980919922335,12186.797954632402,4433.369304167208,3.330871045412578
1160,01100001100,196.0,92.0,60.0,51.0,80.0,55.0,102.0,527.0,3617.1168007117853,4082.990987365062,3716.498662172414,14411.247479071622,5114.584110406565,3766.373807495146,3368.2104899737797,4433.369304167208,3.365231189279305
1161,01011110001,196.0,324.0,232.0,77.0,362.0,278.0,346.0,437.0,12738.541776419766,6164.515804453133,14370.461493733334,11950.123621165652,17349.471590202662,17042.841478915536,17024.773022049285,4433.369304167208,3.370874070817489
1162,01010001100,196.0,111.0,72.0,76.0,87.0,70.0,156.0,444.0,4364.130053032698,6084.457157642053,4459.798394606897,12141.54436566945,7822.30511003357,4095.9315156509715,4286.81335087572,4433.369304167208,3.3354302880839173
1163,00011001001,196.0,145.0,56.0,124.0,93.0,70.0,74.0,226.0,5700.8906098174875,9927.272204573876,3468.732084694253,6180.155465408324,3710.580629118488,4378.409551213107,4286.81335087572,4433.369304167208,3.211892206766714
1164,11111101110,195.0,64.0,64.0,39.0,113.0,150.0,90.0,155.0,2516.2551657125464,3122.287225632106,3964.265239650575,4238.602199726947,4512.868332711675,5320.003003086894,9186.028609019399,4410.750073023497,3.515828871089722
1165,11101010110,195.0,119.0,104.0,68.0,171.0,143.0,136.0,290.0,4678.661948746766,5443.987983153416,6441.931014432184,7930.287986585902,6819.445480542086,8050.6240135208745,8757.347273931828,4410.750073023497,3.399927874630045
1166,11011000100,195.0,265.0,113.0,93.0,77.0,74.0,102.0,141.0,10418.869045528512,7445.454153430407,6999.405813758046,3855.7607107193526,5114.584110406565,3625.134789714078,4531.774113782903,4410.750073023497,3.130236202463491
1167,11010000000,195.0,91.0,72.0,26.0,108.0,85.0,142.0,246.0,3577.800313747527,2081.524817088071,4459.798394606897,6727.071878276317,7120.303369389531,5084.604640118448,5205.41621177766,4410.750073023497,3.451488269301449
1168,10000011011,195.0,148.0,120.0,59.0,149.0,80.0,170.0,318.0,5818.840070710264,4723.460161853699,7432.997324344828,8695.970964601092,8524.306850677607,7014.87121645971,4899.215258143679,4410.750073023497,3.3348691584175194
1169,01101001010,195.0,160.0,51.0,46.0,51.0,51.0,105.0,287.0,6290.637914281366,3682.6977533096638,3159.0238628465518,7848.250524655703,5265.013054830287,2401.063302278156,3123.249727066596,4410.750073023497,3.2833585163723282
1170,01100011101,195.0,178.0,193.0,78.0,320.0,82.0,255.0,368.0,6998.334679638019,6244.574451264212,11954.737363321265,10063.261996771076,12786.460276016413,15065.495229980585,5021.695639597272,4410.750073023497,3.342529094090443
1171,00011011010,195.0,399.0,161.0,146.0,240.0,78.0,254.0,434.0,15687.278298739157,11688.562434417629,9972.604743495978,11868.086159235454,12736.317294541837,11299.12142248544,4776.734876690088,4410.750073023497,3.1738800834119085
1172,11110101100,194.0,109.0,84.0,35.0,138.0,104.0,118.0,222.0,4285.497079104181,2802.0526383877877,5203.0981270413795,6070.772182834725,5916.871813999751,6496.994817929127,6368.979835586783,4388.130841879787,3.4282549527686275
1173,11110010110,194.0,202.0,160.0,79.0,178.0,171.0,153.0,327.0,7941.930366780224,6324.633098075292,9910.663099126437,8942.08335039169,7671.876165609847,8380.1817216767,10472.072614282115,4388.130841879787,3.32490623635186
1174,11101000011,194.0,110.0,77.0,39.0,97.0,61.0,105.0,175.0,4324.813566068439,3122.287225632106,4769.506616454598,4785.518612594941,5265.013054830287,4566.728241587864,3735.6516343345556,4388.130841879787,3.363612804296286
1175,11100101000,194.0,143.0,60.0,25.0,142.0,86.0,190.0,288.0,5622.257635888971,2001.466170276991,3716.498662172414,7875.596345299103,9527.166480169091,6685.313508303884,5266.656402504455,4388.130841879787,3.4315786744222874
1176,11011001000,194.0,72.0,53.0,38.0,67.0,56.0,92.0,258.0,2830.787061426615,3042.2285788210265,3282.907151585632,7055.221725997113,4613.154295660823,3154.3380637771847,3429.4506807005755,4388.130841879787,3.4081833868690286
1177,11010001000,194.0,77.0,46.0,44.0,57.0,57.0,77.0,211.0,3027.3694962479076,3522.5804596875046,2849.3156409988505,5769.9681557573285,3861.0095735422105,2683.541337840292,3490.690871427372,4388.130841879787,3.385903209373451
1178,10110101001,194.0,109.0,60.0,20.0,59.0,61.0,53.0,162.0,4285.497079104181,1601.1729362215929,3716.498662172414,4430.022944230745,2657.5780181524306,2777.7006830276705,3735.6516343345556,4388.130841879787,3.376574340058869
1179,01101001101,194.0,84.0,60.0,37.0,57.0,87.0,79.0,365.0,3302.5849049977173,2962.169932009947,3716.498662172414,9981.224534840876,3961.295536491359,2683.541337840292,5327.896593231251,4388.130841879787,3.4079269904688863
1180,00110000010,194.0,93.0,54.0,40.0,91.0,69.0,126.0,117.0,3656.433287676044,3202.3458724431857,3344.8487959551726,3199.4610152777605,6318.015665796344,4284.250206025728,4225.573160148923,4388.130841879787,3.416912570998522
1181,00100001010,194.0,123.0,59.0,66.0,81.0,57.0,109.0,293.0,4835.9278966038,5283.870689531257,3654.557017802874,8012.3254485161015,5465.584980728584,3813.4534800888355,3490.690871427372,4388.130841879787,3.309839147592876
1182,00001011000,194.0,226.0,158.0,53.0,175.0,122.0,198.0,380.0,8885.52605392243,4243.108280987221,9786.779810387357,10391.411844491871,9928.310331965684,8238.942703895633,7471.303268669111,4388.130841879787,3.3168700865328473
1183,11101000010,193.0,139.0,85.0,40.0,125.0,111.0,126.0,262.0,5464.991688031937,3202.3458724431857,5265.0397714109195,7164.605008570711,6318.015665796344,5884.959074211166,6797.661170674355,4365.511610736077,3.3909672861197953
1184,00101101100,193.0,133.0,77.0,106.0,89.0,57.0,125.0,189.0,5229.0927662463855,8486.216561974443,4769.506616454598,5168.360101602536,6267.87268432177,4190.09086083835,3490.690871427372,4365.511610736077,3.2361213514456
1185,00101010100,193.0,113.0,92.0,122.0,50.0,65.0,84.0,99.0,4442.763026961215,9767.154910951716,5698.631281997701,2707.2362436965664,4212.01044386423,2353.9836296844665,3980.6123972417395,4365.511610736077,3.174492424751563
1186,11110010101,192.0,289.0,177.0,77.0,238.0,279.0,233.0,367.0,11362.464732670718,6164.515804453133,10963.671053408621,10035.916176127675,11683.31468357578,11204.96207729806,17086.013212776084,4342.8923795923665,3.3613298909655995
1187,11101110011,192.0,223.0,134.0,89.0,245.0,203.0,264.0,395.0,8767.576593029653,7125.219566186089,8300.18034551839,10801.599154142867,13237.747109287578,11534.519785453886,12431.758717539587,4342.8923795923665,3.3735145470057697
1188,11011101010,192.0,90.0,75.0,37.0,97.0,102.0,89.0,177.0,3538.4838267832683,2962.169932009947,4645.623327715517,4840.21025388174,4462.725351237101,4566.728241587864,6246.499454133192,4342.8923795923665,3.4273011521074017
1189,11010010101,192.0,271.0,155.0,99.0,136.0,126.0,155.0,287.0,10654.767967314063,7925.806034296885,9600.954877278737,7848.250524655703,7772.162128558995,6402.835472741748,7716.264031576296,4342.8923795923665,3.219899300680092
1190,10100001010,192.0,157.0,30.0,61.0,31.0,48.0,54.0,209.0,6172.6884533885905,4883.577455475858,1858.249331086207,5715.276514470529,2707.720999627005,1459.4698504043693,2939.529154886208,4342.8923795923665,3.2180517333784606
1191,01100101100,192.0,125.0,179.0,36.0,166.0,104.0,219.0,352.0,4914.5608705323175,2882.1112851988673,11087.554342147701,9625.72886647668,10981.312942931741,7815.225650552428,6368.979835586783,4342.8923795923665,3.380143802953612
1192,01011111111,192.0,299.0,262.0,105.0,371.0,340.0,466.0,636.0,11755.629602313302,8406.157915163363,16228.710824819542,17391.941929202185,23366.62936715156,17466.55853225874,20821.66484711064,4342.8923795923665,3.3889159257898465
1193,01000101011,192.0,181.0,107.0,58.0,175.0,88.0,210.0,203.0,7116.284140530795,4643.401515042619,6627.755947540805,5551.2015906101315,10530.026109660574,8238.942703895633,5389.136783958048,4342.8923795923665,3.3419768411429525
1194,00000000000,192.0,321.0,50.0,120.0,108.0,93.0,159.0,243.0,12620.59231552699,9607.037617329557,3097.082218477012,6645.034416346118,7972.734054457292,5084.604640118448,5695.337737592027,4342.8923795923665,3.165985767930905
1195,11100100000,191.0,76.0,82.0,33.0,127.0,78.0,138.0,153.0,2988.053009283649,2641.9353447656285,5079.214838302299,4183.910558440149,6919.731443491235,5979.118419398545,4776.734876690088,4320.273148448657,3.450255091059792
1196,01101010100,191.0,198.0,189.0,41.0,129.0,80.0,136.0,221.0,7784.66441892319,3282.4045192542653,11706.970785843105,6043.426362191325,6819.445480542086,6073.277764585923,4899.215258143679,4320.273148448657,3.2577187137321504
1197,00010000000,191.0,121.0,51.0,94.0,122.0,60.0,162.0,204.0,4757.294922675283,7525.512800241487,3159.0238628465518,5578.547411253531,8123.162998881015,5743.720056430098,3674.41144360776,4320.273148448657,3.3152014175480358
1198,00000011110,191.0,220.0,107.0,72.0,143.0,86.0,182.0,359.0,8649.627132136879,5764.222570397735,6627.755947540805,9817.14961098048,9126.022628372499,6732.393180897574,5266.656402504455,4320.273148448657,3.28117825850854
1199,11101000110,190.0,94.0,80.0,29.0,82.0,91.0,77.0,178.0,3695.7497746403023,2321.7007575213097,4955.331549563219,4867.55607452514,3861.0095735422105,3860.533152682525,5572.8573561384355,4297.653917304946,3.4107405499420715
1200,11011000010,190.0,231.0,105.0,126.0,129.0,118.0,147.0,297.0,9082.108488743723,10087.389498196035,6503.872658801724,8121.7087310896995,7371.018276762402,6073.277764585923,7226.342505761927,4297.653917304946,3.225164243460507
1201,11010001100,190.0,131.0,70.0,68.0,55.0,75.0,109.0,327.0,5150.459792317868,5443.987983153416,4335.915105867816,8942.08335039169,5465.584980728584,2589.381992652913,4593.014304509699,4297.653917304946,3.294965985748762
1202,10100111001,190.0,187.0,95.0,58.0,114.0,137.0,141.0,258.0,7352.183062316347,4643.401515042619,5884.456215106322,7055.221725997113,7070.160387914957,5367.082675680584,8389.90612957105,4297.653917304946,3.3370849699691854
1203,01101111111,190.0,232.0,218.0,134.0,292.0,249.0,332.0,319.0,9121.424975707982,10727.858672684673,13503.27847255977,8723.316785244493,16647.469849558624,13747.264397357283,15248.807490972204,4297.653917304946,3.345629865355331
1204,01001010110,190.0,303.0,238.0,91.0,203.0,164.0,248.0,295.0,11912.895550170337,7285.336859808248,14742.111359950575,8067.0170898029,12435.459405694393,9557.173536518934,10043.391279194544,4297.653917304946,3.2570850612381794
1205,00111011100,190.0,220.0,140.0,130.0,167.0,88.0,236.0,454.0,8649.627132136879,10407.624085440355,8671.830211735632,12415.002572103447,11833.743627999502,7862.305323146117,5389.136783958048,4297.653917304946,3.246469512177948
1206,11011011100,189.0,175.0,133.0,133.0,153.0,131.0,167.0,346.0,6880.385218745244,10647.800025873594,8238.238701148852,9461.653942616284,8373.877906253885,7203.189906834467,8022.464985210276,4275.034686161236,3.269165543768775
1207,10110001100,189.0,135.0,49.0,66.0,48.0,69.0,69.0,329.0,5307.725740174903,5283.870689531257,3035.1405741074714,8996.774991678489,3459.8657217456175,2259.824284497088,4225.573160148923,4275.034686161236,3.2798470429559567
1208,01100010110,189.0,300.0,263.0,79.0,250.0,152.0,387.0,573.0,11794.94608927756,6324.633098075292,16290.65246918908,15669.155228668007,19405.3338306602,11769.918148422332,9308.508990472992,4275.034686161236,3.3023618109173394
1209,11101001000,188.0,86.0,55.0,68.0,55.0,57.0,84.0,219.0,3381.2178789262343,5443.987983153416,3406.7904403247126,5988.734720904526,4212.01044386423,2589.381992652913,3490.690871427372,4252.415455017525,3.3147780304840864
1210,11100101100,188.0,183.0,96.0,32.0,113.0,97.0,132.0,176.0,7194.917114459312,2561.876697954549,5946.397859475862,4812.86443323834,6618.873554643789,5320.003003086894,5940.2985004992115,4252.415455017525,3.335647485334985
1211,11100000100,188.0,114.0,84.0,73.0,85.0,76.0,114.0,174.0,4482.079513925473,5844.281217208814,5203.0981270413795,4758.1727919515415,5716.299888101455,4001.772170463593,4654.254495236496,4252.415455017525,3.305176573330196
1212,11011111111,188.0,214.0,126.0,95.0,192.0,256.0,179.0,270.0,8413.728210351326,7605.571447052566,7804.647190562069,7383.371573717909,8975.593683948775,9039.297137988351,15677.488826059775,4252.415455017525,3.372838488935017
1213,11010101010,188.0,121.0,96.0,25.0,92.0,71.0,134.0,238.0,4757.294922675283,2001.466170276991,5946.397859475862,6508.30531312912,6719.159517592938,4331.329878619418,4348.053541602516,4252.415455017525,3.3749909737965047
1214,10111110000,188.0,164.0,119.0,84.0,132.0,101.0,157.0,445.0,6447.9038621384,6724.926332130691,7371.055679975288,12168.89018631285,7872.448091508144,6214.516782366991,6185.259263406396,4252.415455017525,3.301935627276477
1215,11111100001,187.0,112.0,110.0,35.0,178.0,144.0,199.0,188.0,4403.446539996956,2802.0526383877877,6813.580880649425,5141.014280959136,9978.453313440259,8380.1817216767,8818.587464658624,4229.7962238738155,3.461261146795752
1216,11011100000,187.0,111.0,85.0,63.0,138.0,92.0,151.0,206.0,4364.130053032698,5043.694749098017,5265.0397714109195,5633.239052540331,7571.590202660699,6496.994817929127,5634.097546865231,4229.7962238738155,3.3770013843550406
1217,11000111001,187.0,341.0,191.0,140.0,211.0,179.0,251.0,381.0,13406.922054812161,11208.210553551151,11830.854074582185,10418.757665135272,12585.888350118115,9933.810917268447,10961.994140096484,4229.7962238738155,3.234743436525799
1218,01110101110,187.0,178.0,148.0,59.0,165.0,109.0,269.0,294.0,6998.334679638019,4723.460161853699,9167.363366691954,8039.6712691595,13488.46201666045,7768.145977958739,6675.1807892207635,4229.7962238738155,3.3464106821921864
1219,00110010101,187.0,149.0,119.0,58.0,123.0,74.0,195.0,204.0,5858.156557674522,4643.401515042619,7371.055679975288,5578.547411253531,9777.881387541962,5790.799729023787,4531.774113782903,4229.7962238738155,3.320591303476465
1220,00110001101,187.0,235.0,57.0,202.0,59.0,71.0,91.0,262.0,9239.374436600756,16171.84665583809,3530.6737290637934,7164.605008570711,4563.011314186249,2777.7006830276705,4348.053541602516,4229.7962238738155,3.0616947709157496
1221,11101011111,186.0,244.0,124.0,107.0,195.0,224.0,210.0,363.0,9593.222819279083,8566.275208785522,7680.763901822989,9926.532893554077,10530.026109660574,9180.53615576942,13717.802722802302,4207.176992730105,3.336242066083377
1222,10111001000,186.0,84.0,26.0,36.0,27.0,30.0,33.0,158.0,3302.5849049977173,2882.1112851988673,1610.482753608046,4320.6396616571465,1654.7183886609473,1271.151160029612,1837.20572180388,4207.176992730105,3.324104029554856
1223,10101001001,186.0,102.0,29.0,98.0,62.0,36.0,44.0,236.0,4010.281670354371,7845.747387485805,1796.3076867166667,6453.61367184232,2206.2911848812632,2918.9397008087385,2204.646866164656,4207.176992730105,3.2188391793716242
1224,00100100000,186.0,106.0,67.0,60.0,143.0,92.0,206.0,246.0,4167.547618211405,4803.518808664779,4150.090172759195,6727.071878276317,10329.454183762278,6732.393180897574,5634.097546865231,4207.176992730105,3.413735668842673
1225,11111011100,185.0,360.0,121.0,238.0,160.0,156.0,197.0,411.0,14153.935307133073,19053.957941036955,7494.9389687143685,11239.13228443726,9878.16735049111,7532.747614990292,9553.469753380175,4184.557761586395,3.1410219620113415
1226,11101010101,185.0,157.0,122.0,57.0,120.0,140.0,125.0,247.0,6172.6884533885905,4563.34286823154,7556.880613083908,6754.417698919717,6267.87268432177,5649.56071124272,8573.62670175144,4184.557761586395,3.344540846556524
1227,11011010110,185.0,178.0,136.0,45.0,110.0,130.0,115.0,277.0,6998.334679638019,3602.639106498584,8424.06363425747,7574.792318221706,5766.442869576029,5178.763985305826,7961.224794483479,4184.557761586395,3.320819459379372
1228,10000111001,185.0,162.0,95.0,81.0,152.0,96.0,120.0,278.0,6369.270888209883,6484.750391697451,5884.456215106322,7602.138138865106,6017.1577769488995,7156.110234240778,5879.058309772416,4184.557761586395,3.3047960433454944
1229,01111011101,185.0,361.0,248.0,180.0,295.0,148.0,252.0,364.0,14193.251794097332,14410.556425994337,15361.527803645979,9953.878714197477,12636.031331592689,13888.503415138352,9063.548227565807,4184.557761586395,3.1978226180484137
1230,00000100000,185.0,261.0,66.0,135.0,150.0,99.0,239.0,305.0,10261.603097671477,10807.917319495753,4088.1485283896554,8340.475296236897,11984.172572423226,7061.950889053399,6062.778881952803,4184.557761586395,3.2372438267327466
1231,10011111011,184.0,145.0,93.0,98.0,114.0,124.0,112.0,261.0,5700.8906098174875,7845.747387485805,5760.572926367242,7137.259187927312,5616.013925152306,5367.082675680584,7593.783650122703,4161.938530442685,3.299866046749418
1232,01100001110,184.0,82.0,66.0,33.0,111.0,135.0,150.0,550.0,3223.9519310692,2641.9353447656285,4088.1485283896554,15040.201353869814,7521.447221186125,5225.843657899515,8267.425748117459,4161.938530442685,3.4718219836751385
1233,01001011000,184.0,285.0,227.0,54.0,306.0,181.0,533.0,697.0,11205.198784813683,4323.166927798301,14060.753271885633,19060.036988449563,26726.20912594803,14406.379813668935,11084.474521550075,4161.938530442685,3.37836082733551
1234,00110011011,184.0,167.0,137.0,61.0,166.0,148.0,319.0,390.0,6565.853323031176,4883.577455475858,8486.005278627012,10664.870050925869,15995.611090389159,7815.225650552428,9063.548227565807,4161.938530442685,3.3885285922507875
1235,00101111100,184.0,168.0,158.0,66.0,158.0,79.0,201.0,425.0,6605.169809995435,5283.870689531257,9786.779810387357,11621.973773444857,10078.739276389408,7438.588269802914,4837.975067416884,4161.938530442685,3.3047679726519634
1236,01010000011,183.0,238.0,107.0,32.0,153.0,72.0,287.0,308.0,9357.323897493532,2561.876697954549,6627.755947540805,8422.512758167097,14391.035683202785,7203.189906834467,4409.293732329312,4139.319299298974,3.330113568134766
1237,00101101000,183.0,125.0,65.0,61.0,135.0,62.0,118.0,243.0,4914.5608705323175,4883.577455475858,4026.206884020115,6645.034416346118,5916.871813999751,6355.755800148059,3796.8918250613515,4139.319299298974,3.3419463847681983
1238,11110000001,182.0,94.0,83.0,85.0,129.0,101.0,103.0,141.0,3695.7497746403023,6804.98497894177,5141.1564826718395,3855.7607107193526,5164.727091881139,6073.277764585923,6185.259263406396,4116.7000681552645,3.3470107209634126
1239,01010001000,182.0,96.0,66.0,72.0,148.0,60.0,234.0,482.0,3774.38274856882,5764.222570397735,4088.1485283896554,13180.685550118636,11733.457665050355,6967.79154386602,3674.41144360776,4116.7000681552645,3.388250820654223
1240,11001011001,181.0,138.0,150.0,49.0,162.0,121.0,146.0,220.0,5425.675201067678,3922.8736937429026,9291.246655431034,6016.080541547925,7320.875295287828,7626.906960177671,7410.063077942315,4094.0808370115537,3.3598992620586206
1241,01101101100,181.0,180.0,130.0,27.0,135.0,80.0,168.0,248.0,7076.967653566537,2161.5834638991505,8052.41376804023,6781.7635195631165,8424.02088772846,6355.755800148059,4899.215258143679,4094.0808370115537,3.330073841479985
1242,01100001011,181.0,122.0,75.0,112.0,105.0,78.0,203.0,338.0,4796.611409639541,8966.56844284092,4645.623327715517,9242.887377469086,10179.025239338554,4943.365622337379,4776.734876690088,4094.0808370115537,3.299748580134715
1243,00100111100,181.0,314.0,178.0,77.0,145.0,98.0,202.0,366.0,12345.376906777181,6164.515804453133,11025.61269777816,10008.570355484277,10128.882257863981,6826.552526084953,6001.538691226007,4094.0808370115537,3.2077983711577986
1244,11011011000,180.0,196.0,102.0,70.0,104.0,103.0,214.0,242.0,7706.031444994674,5604.1052767755755,6318.0477256931035,6617.688595702718,10730.59803555887,4896.28594974369,6307.7396448599875,4071.461605867844,3.298508887944417
1245,11000110001,180.0,141.0,137.0,50.0,212.0,225.0,169.0,231.0,5543.6246619604535,4002.932340553982,8486.005278627012,6316.884568625322,8474.163869203034,9980.890589862138,13779.0429135291,4071.461605867844,3.4483307376856995
1246,01100100000,180.0,122.0,83.0,28.0,245.0,73.0,294.0,399.0,4796.611409639541,2241.64211071023,5141.1564826718395,10910.982436716466,14742.036553524804,11534.519785453886,4470.533923056108,4071.461605867844,3.4624945545093233
1247,00110011111,180.0,172.0,123.0,43.0,180.0,114.0,166.0,277.0,6762.435757852469,3442.521812876425,7618.822257453448,7574.792318221706,8323.734924779312,8474.341066864079,6981.381742854744,4071.461605867844,3.3639455721209157
1248,00100101001,180.0,90.0,54.0,49.0,115.0,61.0,100.0,145.0,3538.4838267832683,3922.8736937429026,3344.8487959551726,3965.143993292951,5014.298147457416,5414.1623482742725,3735.6516343345556,4071.461605867844,3.3901223769509485
1249,11011000110,179.0,96.0,70.0,27.0,65.0,90.0,74.0,110.0,3774.38274856882,2161.5834638991505,4335.915105867816,3008.0402707739627,3710.580629118488,3060.178718589806,5511.61716541164,4048.8423747241336,3.406521358249477
1250,11001011110,179.0,272.0,163.0,121.0,247.0,205.0,244.0,452.0,10694.084454278322,9687.096264140637,10096.488032235058,12360.310930816648,12234.887479796096,11628.679130641263,12554.23909899318,4048.8423747241336,3.3089960659251094
1251,00100111110,179.0,265.0,181.0,78.0,208.0,115.0,332.0,384.0,10418.869045528512,6244.574451264212,11211.437630886781,10500.79512706547,16647.469849558624,9792.57189948738,7042.621933581539,4048.8423747241336,3.297426954792925
1252,11100001000,178.0,143.0,47.0,32.0,59.0,65.0,71.0,214.0,5622.257635888971,2561.876697954549,2911.257285368391,5852.005617687528,3560.1516846947657,2777.7006830276705,3980.6123972417395,4026.2231435804233,3.321987612605894
1253,11010011001,178.0,154.0,127.0,36.0,159.0,137.0,160.0,209.0,6054.738992495815,2882.1112851988673,7866.588834931609,5715.276514470529,8022.877035931866,7485.667942396603,8389.90612957105,4026.2231435804233,3.390503809838783
1254,10101110000,178.0,144.0,122.0,102.0,136.0,127.0,178.0,395.0,5661.57412285323,8165.981974730124,7556.880613083908,10801.599154142867,8925.450702474202,6402.835472741748,7777.504222303091,4026.2231435804233,3.3148763719721352
1255,10100001101,178.0,79.0,37.0,82.0,33.0,63.0,27.0,218.0,3106.0024701764246,6564.809038508531,2291.8408416729885,5961.388900261127,1353.8604998135024,1553.6291955917477,3858.132015788148,4026.2231435804233,3.2653381248158357
1256,01100100010,178.0,136.0,148.0,33.0,162.0,116.0,269.0,202.0,5347.042227139161,2641.9353447656285,9167.363366691954,5523.855769966732,13488.46201666045,7626.906960177671,7103.862124308335,4026.2231435804233,3.405834660800906
1257,01001111111,178.0,250.0,253.0,131.0,499.0,329.0,439.0,488.0,9829.121741064635,10487.682732251435,15671.23602549368,13344.760473979035,22012.768867338058,23492.756624250975,20148.022749115884,4026.2231435804233,3.4062773925166665
1258,01001111110,178.0,260.0,238.0,54.0,281.0,205.0,365.0,325.0,10222.28661070722,4323.166927798301,14742.111359950575,8887.39170910489,18302.18823821957,13229.387998826702,12554.23909899318,4026.2231435804233,3.3654832566341204
1259,01000101001,178.0,135.0,88.0,60.0,217.0,108.0,151.0,233.0,5307.725740174903,4803.518808664779,5450.86470451954,6371.576209912121,7571.590202660699,10216.288952830584,6613.940598493968,4026.2231435804233,3.398258224240619
1260,01000100000,178.0,246.0,98.0,149.0,213.0,80.0,255.0,343.0,9671.8557932076,11928.738374850867,6070.281148214943,9379.616480686083,12786.460276016413,10027.970262455827,4899.215258143679,4026.2231435804233,3.239191389932578
1261,11110001000,177.0,104.0,47.0,111.0,59.0,59.0,83.0,260.0,4088.914644282888,8886.50979602984,2911.257285368391,7109.9133672839125,4161.867462389656,2777.7006830276705,3613.1712528809635,4003.603912436713,3.232361308489617
1262,11101001010,177.0,92.0,57.0,49.0,55.0,83.0,125.0,300.0,3617.1168007117853,3922.8736937429026,3530.6737290637934,8203.746193019899,6267.87268432177,2589.381992652913,5082.935830324068,4003.603912436713,3.380928091858458
1263,11100111100,177.0,262.0,152.0,82.0,166.0,147.0,237.0,306.0,10300.919584635736,6564.809038508531,9415.129944170116,8367.821116880297,11883.886609474077,7815.225650552428,9002.308036839011,4003.603912436713,3.285861558945688
1264,11010010100,177.0,210.0,147.0,135.0,173.0,111.0,188.0,378.0,8256.462262494293,10807.917319495753,9105.421722322415,10336.720203205072,9426.880517219943,8144.783358708253,6797.661170674355,4003.603912436713,3.2408516413660564
1265,11001110001,177.0,202.0,165.0,85.0,276.0,214.0,348.0,297.0,7941.930366780224,6804.98497894177,10220.371320974138,8121.7087310896995,17449.75755315181,12993.989635858254,13105.400815534344,4003.603912436713,3.3970224878135826
1266,01010000000,177.0,154.0,92.0,51.0,200.0,94.0,325.0,384.0,6054.738992495815,4082.990987365062,5698.631281997701,10500.79512706547,16296.468979236603,9415.934518737866,5756.577928318824,4003.603912436713,3.4099796173195487
1267,01000101000,177.0,104.0,66.0,40.0,189.0,88.0,241.0,296.0,4088.914644282888,3202.3458724431857,4088.1485283896554,8094.3629104463,12084.458535372374,8898.058120207283,5389.136783958048,4003.603912436713,3.460564277032561
1268,11101001110,176.0,165.0,44.0,56.0,50.0,70.0,63.0,290.0,6487.2203491026585,4483.28422142046,2725.43235225977,7930.287986585902,3159.007832898172,2353.9836296844665,4286.81335087572,3980.9846812930027,3.2573655314470127
1269,11011101001,176.0,168.0,88.0,155.0,122.0,97.0,126.0,234.0,6605.169809995435,12409.090255717345,5450.86470451954,6398.922030555521,6318.015665796344,5743.720056430098,5940.2985004992115,3980.9846812930027,3.2039257218255655
1270,11010010110,176.0,132.0,118.0,49.0,208.0,122.0,214.0,313.0,5189.776279282127,3922.8736937429026,7309.114035605748,8559.241861384095,10730.59803555887,9792.57189948738,7471.303268669111,3980.9846812930027,3.41293988031609
