,variant,correct_counts_6261_y_F_4,correct_counts_6261_y_F_5,correct_counts_6261_y_F_7,correct_counts_6261_y_F_6,correct_counts_6261_y_F_2,correct_counts_6261_y_F_3,correct_counts_6261_y_F_1,correct_counts_6261_y_F_8,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
863,01001001001,197.0,270.0,283.0,212.0,68.0,90.0,78.0,134.0,3615.535573368775,3930.726935617927,4549.531611980853,7485.029986139858,8452.081012130993,5453.831724427268,6293.006425841996,4366.914393255884,3.484424194581126
864,00111001100,197.0,405.0,418.0,327.0,67.0,90.0,80.0,283.0,3708.2416137115642,3872.922127741193,4549.531611980853,7485.029986139858,12678.12151819649,8412.278178715645,9294.970621915034,9222.662487249367,3.6030371506284373
865,00101100100,197.0,180.0,336.0,253.0,113.0,147.0,121.0,358.0,5608.715440738741,6531.943290070967,7430.90163290206,7485.029986139858,5634.720674753996,6508.582199434429,7471.555332448448,11666.830990937362,3.487019542831416
866,11101111010,196.0,222.0,160.0,217.0,107.0,158.0,216.0,38.0,10012.252357021223,6185.114442810562,7986.955496588608,7447.034910068081,6949.488832196595,5582.459831135458,3557.883491642118,1238.3787085352506,3.1848527089305674
867,11101000101,196.0,232.0,277.0,231.0,139.0,183.0,188.0,258.0,8714.367792222176,8034.868294866057,9250.7142776944,7447.034910068081,7262.528869682928,5942.618529918392,6159.585794905417,8407.939652686702,3.3454200489067136
868,11010111001,196.0,220.0,248.0,235.0,158.0,232.0,199.0,93.0,9224.251014107516,9133.159644524007,11727.681488661754,7447.034910068081,6886.8808246993285,6045.521015284944,5514.719412045283,3030.7689445731135,3.216748217824979
869,11001100010,196.0,356.0,451.0,402.0,176.0,266.0,263.0,352.0,12190.844305076767,10173.646186305223,13446.393430965632,7447.034910068081,11144.22533451346,10341.6997793385,10028.78409206622,11471.297510642322,3.371831772441083
870,10111110011,196.0,325.0,305.0,241.0,96.0,126.0,147.0,59.0,6813.8939651949995,5549.261556166485,6369.344256773194,7447.034910068081,10173.801218305825,6199.874743334773,6782.215405942788,1922.7458895678892,3.3515271925364054
871,10011110011,196.0,324.0,583.0,377.0,149.0,234.0,243.0,186.0,11263.783901648876,8612.9163736334,11828.782191150218,7447.034910068081,10142.497214557192,9698.559245797549,12964.037972670967,6061.537889146227,3.362543911371321
872,01010001000,196.0,436.0,408.0,337.0,70.0,123.0,91.0,129.0,4218.124835596905,4046.3365513713957,6217.693203040499,7447.034910068081,13648.545634404123,8669.534392132025,9072.6029036874,4203.969826343351,3.5148454073981945
873,00100000111,196.0,185.0,348.0,187.0,82.0,96.0,113.0,482.0,5237.8912793675845,4739.994245892206,4852.833719446243,7447.034910068081,5791.240693497162,4810.691190886317,7738.396594321606,15707.856250368179,3.592901165901617
874,00011100010,196.0,273.0,419.0,314.0,96.0,165.0,122.0,247.0,5655.068460910135,5549.261556166485,8340.80795529823,7447.034910068081,8545.993023376894,8077.845101274351,9317.207393737797,8049.4616054791295,3.4798689393211286
875,11100110011,195.0,241.0,284.0,243.0,142.0,178.0,214.0,32.0,9919.546316678434,8208.28271849626,8997.962521473242,7409.039833996306,7544.264903420628,6251.325986018048,6315.2431976647595,1042.845228240211,3.211910109786892
876,11001011000,195.0,330.0,346.0,360.0,121.0,155.0,185.0,77.0,8575.308731707992,6994.381753084841,7835.304442855913,7409.039833996306,10330.321237048993,9261.223682989701,7693.9230506760805,2509.346330453008,3.341232439471903
877,10110111101,195.0,345.0,401.0,393.0,130.0,191.0,199.0,201.0,9224.251014107516,7514.625023975449,9655.117087648254,7409.039833996306,10799.881293278493,10110.169187263757,8916.945500928057,6550.371589883825,3.388944614343891
878,10110001100,195.0,357.0,343.0,336.0,44.0,36.0,70.0,258.0,3244.7114119976186,2543.4115465763057,1819.8126447923412,7409.039833996306,11175.529338262091,8643.808770790387,7627.2127352077905,8407.939652686702,3.6504980182552136
879,10011111111,195.0,285.0,365.0,337.0,137.0,178.0,209.0,218.0,9687.781215821462,7919.258679112589,8997.962521473242,7409.039833996306,8921.641068360494,8669.534392132025,8116.421715308582,7104.383117386438,3.364375849958978
880,10010010100,195.0,247.0,348.0,234.0,109.0,137.0,135.0,249.0,6257.657723138264,6300.72405856403,6925.398120459742,7409.039833996306,7732.088925912428,6019.7953939433055,7738.396594321606,8114.639432244143,3.4413805444266106
881,10001100111,195.0,246.0,476.0,228.0,159.0,250.0,274.0,632.0,12700.727526962108,9190.964452400742,12637.587811057925,7409.039833996306,7700.784922163794,5865.441665893477,10584.703387635302,20596.19325774417,3.4389395302785086
882,10001001001,195.0,316.0,432.0,273.0,41.0,67.0,49.0,310.0,2271.297988398333,2369.997122946103,3386.8735333635236,7409.039833996306,9892.065184568126,7023.09462626719,9606.285427433719,10102.563148577045,3.682463890537288
883,10000010111,195.0,271.0,533.0,214.0,136.0,179.0,202.0,328.0,9363.3100746217,7861.453871235854,9048.512872717474,7409.039833996306,8483.385015879627,5505.282967110545,11852.199381532806,10689.163589462163,3.425213988928525
884,10000001110,195.0,345.0,499.0,347.0,48.0,51.0,92.0,473.0,4264.477855768299,2774.6307780832426,2578.067913455817,7409.039833996306,10799.881293278493,8926.790605548407,11096.149139558855,15414.55602992562,3.704727313234137
885,01001101001,195.0,251.0,377.0,228.0,102.0,128.0,131.0,221.0,6072.245642452686,5896.090403426891,6470.4449592616575,7409.039833996306,7857.304940906961,5865.441665893477,8383.262977181741,7202.149857533957,3.4475567949132846
886,01001001100,195.0,387.0,452.0,357.0,73.0,110.0,123.0,243.0,5701.42148108153,4219.750975001599,5560.538636865486,7409.039833996306,12114.649450721092,9184.046818964787,10051.020863888984,7919.105951949103,3.542733843164332
887,00101110000,195.0,273.0,261.0,365.0,62.0,82.0,84.0,82.0,3893.6536943971423,3583.898088357522,4145.128802026999,7409.039833996306,8545.993023376894,9389.851789697892,5803.797445741205,2672.290897365541,3.4860971695256433
888,00010011000,195.0,239.0,202.0,207.0,57.0,63.0,90.0,22.0,4171.77181542551,3294.8740489738507,3184.672128386597,7409.039833996306,7481.656895923361,5325.2036177190785,4491.827908198174,716.9560944151451,3.3941147915201584
889,00010001101,195.0,409.0,398.0,407.0,62.0,92.0,106.0,346.0,4913.420138167823,3583.898088357522,4650.632314469316,7409.039833996306,12803.337533191025,10470.32788604669,8850.23518545977,11275.764030347282,3.6095632429285196
890,00000000101,195.0,227.0,347.0,236.0,81.0,147.0,109.0,345.0,5052.479198682006,4682.189438015472,7430.90163290206,7409.039833996306,7106.008850939762,6071.246636626582,7716.159822498843,11243.175116964776,3.5235907157527295
891,11111011111,194.0,212.0,202.0,206.0,124.0,160.0,192.0,69.0,8899.779872907755,7167.796176715044,8088.056199077072,7371.04475792453,6636.448794710262,5299.47799637744,4491.827908198174,2248.635023392955,3.220549409621314
892,11101011110,194.0,258.0,224.0,248.0,110.0,142.0,154.0,91.0,7138.365106394761,6358.528866440764,7178.149876680901,7371.04475792453,8076.432967147394,6379.954092726239,4981.036888298965,2965.5911178081,3.3111687120048807
893,11010010100,194.0,254.0,183.0,247.0,135.0,204.0,197.0,73.0,9131.544973764727,7803.64906335912,10312.271653823267,7371.04475792453,7951.216952152861,6354.2284713846,4069.329243565672,2378.9906769229815,3.2178988553195893
894,11010000011,194.0,133.0,144.0,145.0,75.0,129.0,106.0,61.0,4913.420138167823,4335.360590755066,6520.995310505889,7371.04475792453,4163.432498568231,3730.2150945375183,3202.095142477906,1987.9237163329024,3.274290913455735
895,11001000101,194.0,172.0,229.0,206.0,111.0,139.0,168.0,205.0,7787.307388794285,6416.333674317499,7026.498822948206,7371.04475792453,5384.28864476493,5299.47799637744,5092.220747412782,6680.727243413852,3.339922598891986
896,10110100000,194.0,367.0,461.0,340.0,65.0,78.0,97.0,198.0,4496.242956625271,3757.3125119877245,3942.9273970500726,7371.04475792453,11488.569375748426,8746.71125615694,10251.151810293852,6452.604849736306,3.5713358254060807
897,10110011010,194.0,237.0,208.0,298.0,61.0,86.0,97.0,93.0,4496.242956625271,3526.0932804807876,4347.330207003926,7371.04475792453,7419.048888426095,7666.235159808141,4625.248539134754,3030.7689445731135,3.442399153354414
898,10101011000,194.0,231.0,211.0,226.0,79.0,94.0,125.0,167.0,5794.12752142432,4566.579822262003,4751.73301695778,7371.04475792453,7231.224865934295,5813.990423210202,4691.958854603043,5442.348534878602,3.416825303152451
899,10100010110,194.0,263.0,365.0,368.0,114.0,125.0,131.0,306.0,6072.245642452686,6589.748097947701,6318.793905528963,7371.04475792453,8232.95298589056,9467.028653722806,8116.421715308582,9972.207495047018,3.496916666714292
900,10010100100,194.0,170.0,460.0,280.0,122.0,139.0,179.0,403.0,8297.190610679625,7052.186560961575,7026.498822948206,7371.04475792453,5321.680637267663,7203.173975658657,10228.915038471088,13133.332093150158,3.4815660955378362
901,10010100001,194.0,334.0,415.0,323.0,79.0,93.0,146.0,298.0,6767.540945023605,4566.579822262003,4701.182665713548,7371.04475792453,10455.537252043527,8309.375693349093,9228.260306446744,9711.496187986966,3.5333262761082684
902,01100001111,194.0,271.0,339.0,365.0,72.0,79.0,136.0,188.0,6304.010743309659,4161.946167124865,3993.477748294304,7371.04475792453,8483.385015879627,9389.851789697892,7538.265647916737,6126.71571591124,3.4960716132921394
903,01000001111,194.0,510.0,480.0,344.0,74.0,94.0,105.0,250.0,4867.067117996428,4277.555782878332,4751.73301695778,7371.04475792453,15965.041911802988,8849.613741523492,10673.650474926353,8147.228345626649,3.576663592107129
904,00100100001,194.0,285.0,294.0,283.0,84.0,165.0,98.0,158.0,4542.595976796666,4855.603861645674,8340.80795529823,7371.04475792453,8921.641068360494,7280.3508396835705,6537.610915892392,5149.048314436042,3.4395102618363724
905,00100011101,194.0,281.0,193.0,228.0,48.0,69.0,108.0,153.0,5006.126178510612,2774.6307780832426,3487.974235851987,7371.04475792453,8796.42505336596,5865.441665893477,4291.696961793305,4986.103747523509,3.477242243189171
906,11001011100,193.0,193.0,220.0,246.0,123.0,182.0,191.0,105.0,8853.42685273636,7109.991368838309,9200.163926450168,7333.049681852754,6041.672723486229,6328.502850042963,4892.089801007912,3421.835905163193,3.251375732085624
907,11001001010,193.0,205.0,316.0,310.0,84.0,92.0,116.0,125.0,5376.950339881768,4855.603861645674,4650.632314469316,7333.049681852754,6417.320768469829,7974.942615907798,7026.819895993183,4073.6141728133243,3.441964463458144
908,10110110011,193.0,344.0,335.0,276.0,110.0,167.0,228.0,70.0,10568.488599077958,6358.528866440764,8441.908657786693,7333.049681852754,10768.57728952986,7100.271490292104,7449.318560625685,2281.223936775462,3.2921602080558108
909,10110010110,193.0,247.0,310.0,205.0,96.0,122.0,130.0,203.0,6025.892622281292,5549.261556166485,6167.142851796267,7333.049681852754,7732.088925912428,5273.752375035802,6893.399265056603,6615.549416648839,3.4266083509551017
910,01100101101,193.0,175.0,253.0,242.0,104.0,137.0,163.0,116.0,7555.542287937312,6011.700019180359,6925.398120459742,7333.049681852754,5478.200656010829,6225.60036467641,5625.903271159099,3780.313952370765,3.314451919084262
911,01000011011,193.0,206.0,122.0,183.0,71.0,101.0,137.0,7.0,6350.363763481054,4104.14135924813,5105.585475667402,7333.049681852754,6448.624772218462,4707.788705519764,2712.886162377115,228.12239367754617,3.240409329042879
912,00100100100,193.0,254.0,417.0,290.0,97.0,163.0,138.0,373.0,6396.716783652449,5607.066364043219,8239.707252809767,7333.049681852754,7951.216952152861,7460.430189075037,9272.73385009227,12155.66469167496,3.5111205368995018
913,00011011000,193.0,314.0,231.0,284.0,60.0,86.0,93.0,107.0,4310.830875939693,3468.2884726040534,4347.330207003926,7333.049681852754,9829.457177070859,7306.076461025209,5136.6942910583075,3487.0137319282057,3.470827045546517
914,00000101010,193.0,226.0,279.0,283.0,93.0,128.0,100.0,225.0,4635.3020171394555,5375.8471325362825,6470.4449592616575,7333.049681852754,7074.7048471911285,7280.3508396835705,6204.059338550943,7332.505511063984,3.470159865010451
915,11100010111,192.0,397.0,284.0,291.0,137.0,190.0,195.0,98.0,9038.838933421937,7919.258679112589,9604.566736404022,7295.054605780978,12427.689488207425,7486.155810416675,6315.2431976647595,3193.7135114856464,3.3048385365743576
916,11100000101,192.0,221.0,190.0,265.0,109.0,180.0,147.0,212.0,6813.8939651949995,6300.72405856403,9099.063223961706,7295.054605780978,6918.184828447962,6817.289655534086,4224.9866463250155,6908.849637091398,3.3587318443325405
917,11000101101,192.0,246.0,300.0,246.0,131.0,173.0,185.0,230.0,8575.308731707992,7572.429831852183,8745.210765252084,7295.054605780978,7700.784922163794,6328.502850042963,6671.031546828971,7495.450077976517,3.3535954606857232
918,11000000111,192.0,243.0,296.0,256.0,172.0,231.0,246.0,222.0,11402.84296216306,9942.426954798286,11677.131137417522,7295.054605780978,7606.872910917895,6585.759063459343,6582.0844595379185,7234.738770916464,3.2693830967998894
919,01001010101,192.0,241.0,293.0,221.0,117.0,157.0,143.0,168.0,6628.481884509421,6763.162521577904,7936.405145344376,7295.054605780978,7544.264903420628,5685.362316502011,6515.3741440696285,5474.937448261108,3.36245094509292
920,00110100001,192.0,236.0,213.0,183.0,96.0,162.0,92.0,120.0,4264.477855768299,5549.261556166485,8189.156901565535,7295.054605780978,7387.744884677461,4707.788705519764,4736.432398248569,3910.6696059007913,3.3617192106160916
921,00101100110,192.0,138.0,369.0,247.0,89.0,134.0,134.0,437.0,6211.3047029668705,5144.627901029346,6773.747066727047,7295.054605780978,4319.952517311397,6354.2284713846,8205.368802599634,14241.355148155382,3.537302996596472
922,00100010100,192.0,229.0,254.0,295.0,63.0,79.0,73.0,153.0,3383.7704725118024,3641.702896234256,3993.477748294304,7295.054605780978,7168.616858437028,7589.058295783228,5648.140042981862,4986.103747523509,3.517859423176477
923,00011010101,192.0,177.0,234.0,163.0,71.0,95.0,111.0,162.0,5145.185239024795,4104.14135924813,4802.283368202011,7295.054605780978,5540.808663508096,4193.2762786870035,5203.4046065265975,5279.403967966068,3.4181024437699343
924,11010001111,191.0,370.0,401.0,372.0,69.0,111.0,106.0,241.0,4913.420138167823,3988.5317434946614,5611.088988109718,7257.059529709202,11582.481386994325,9569.931139089358,8916.945500928057,7853.928125184089,3.5521034825894464
925,11001000001,191.0,165.0,274.0,218.0,111.0,184.0,203.0,253.0,9409.663094793093,6416.333674317499,9301.264628938632,7257.059529709202,5165.160618524496,5608.185452477097,6092.875479437127,8244.99508577417,3.335445462258019
926,10001010111,191.0,260.0,373.0,248.0,136.0,181.0,146.0,346.0,6767.540945023605,7861.453871235854,9149.613575205938,7257.059529709202,8139.040974644661,6379.954092726239,8294.315889890688,11275.764030347282,3.4445705610134976
927,00101100111,191.0,136.0,357.0,189.0,110.0,192.0,161.0,514.0,7462.836247594523,6358.528866440764,9705.667438892486,7257.059529709202,4257.34450981413,4862.142433569593,7938.527540726475,16750.70147860839,3.4901579886298255
928,00011011110,191.0,212.0,312.0,308.0,55.0,93.0,91.0,167.0,4218.124835596905,3179.264433220382,4701.182665713548,7257.059529709202,6636.448794710262,7923.491373224522,6937.87280870213,5442.348534878602,3.519383182547885
929,00010101010,191.0,227.0,338.0,363.0,79.0,114.0,60.0,213.0,2781.1812102836734,4566.579822262003,5762.740041842413,7257.059529709202,7106.008850939762,9338.400547014615,7516.028876093974,6941.438550473905,3.5515718583398863
930,11111100110,190.0,142.0,260.0,237.0,230.0,258.0,270.0,278.0,12515.315446276529,13295.105811648871,13041.990621011779,7219.064453637426,4445.16853230593,6096.97225796822,5781.560673918441,9059.717920336834,3.215548034300457
931,11011111000,190.0,195.0,244.0,208.0,98.0,174.0,161.0,91.0,7462.836247594523,5664.871171919954,8795.761116496315,7219.064453637426,6104.280730983495,5350.929239060716,5425.77232475423,2965.5911178081,3.283092611561859
932,11010111000,190.0,270.0,198.0,285.0,150.0,239.0,184.0,58.0,8528.955711536599,8670.721181510133,12081.533947371376,7219.064453637426,8452.081012130993,7331.802082366847,4402.880820907121,1890.1569761853825,3.218788148594397
933,10111011111,190.0,221.0,328.0,279.0,135.0,123.0,183.0,182.0,8482.602691365204,7803.64906335912,6217.693203040499,7219.064453637426,6918.184828447962,7177.448354317018,7293.6611578663415,5931.1822356162,3.35615104331153
934,10111000001,190.0,234.0,342.0,194.0,65.0,68.0,107.0,305.0,4959.773158339217,3757.3125119877245,3437.4238846077556,7219.064453637426,7325.1368771801945,4990.770540277784,7604.975963385027,9939.618581664512,3.563508570874417
935,10110101011,190.0,210.0,333.0,195.0,51.0,65.0,90.0,235.0,4171.77181542551,2948.0452017134453,3285.77283087506,7219.064453637426,6573.840787212996,5016.496161619421,7404.845016980158,7658.39464488905,3.564211741306732
936,10101010100,190.0,209.0,291.0,213.0,114.0,108.0,108.0,300.0,5006.126178510612,6589.748097947701,5459.437934377023,7219.064453637426,6542.536783464362,5479.557345768906,6470.900600424102,9776.67401475198,3.4782153163491762
937,10100111110,190.0,238.0,380.0,238.0,98.0,161.0,153.0,141.0,7092.012086223367,5664.871171919954,8138.606550321303,7219.064453637426,7450.352892174728,6122.697879309858,8449.973292650031,4595.03678693343,3.3790943117924135
938,10000110001,190.0,302.0,375.0,300.0,76.0,128.0,168.0,111.0,7787.307388794285,4393.165398631801,6470.4449592616575,7219.064453637426,9453.809132087259,7717.6864024914175,8338.789433536214,3617.369385458232,3.404188420355038
939,01111001101,190.0,369.0,432.0,348.0,78.0,92.0,69.0,253.0,3198.3583918262243,4508.775014385269,4650.632314469316,7219.064453637426,11551.177383245691,8952.516226890044,9606.285427433719,8244.99508577417,3.5949624813652625
940,01010000001,190.0,184.0,190.0,180.0,71.0,119.0,97.0,104.0,4496.242956625271,4104.14135924813,6015.491798063572,7219.064453637426,5759.936689748529,4630.6118414948505,4224.9866463250155,3389.246991780686,3.3720162653627086
941,00101011111,190.0,272.0,398.0,277.0,45.0,82.0,70.0,183.0,3244.7114119976186,2601.21635445304,4145.128802026999,7219.064453637426,8514.68901962826,7125.997111633742,8850.23518545977,5963.771148998707,3.5874212872849616
942,11100101101,189.0,300.0,357.0,256.0,138.0,184.0,212.0,288.0,9826.840276335646,7977.063486989323,9301.264628938632,7181.06937756565,9391.201124589994,6585.759063459343,7938.527540726475,9385.6070541619,3.3752341623389834
943,10111101101,189.0,182.0,396.0,277.0,96.0,115.0,124.0,160.0,5747.774501252925,5549.261556166485,5813.290393086645,7181.06937756565,5697.328682251263,7125.997111633742,8805.761641814242,5214.226141201056,3.4402629003059704
944,10100011101,189.0,265.0,285.0,247.0,103.0,135.0,129.0,203.0,5979.539602109898,5953.895211303625,6824.297417971279,7181.06937756565,8295.560993387828,6354.2284713846,6337.479969487523,6615.549416648839,3.4203092239251545
945,01111001100,189.0,389.0,346.0,346.0,78.0,85.0,59.0,176.0,2734.8281901122787,4508.775014385269,4296.779855759694,7181.06937756565,12177.257458218357,8901.064984206769,7693.9230506760805,5735.648755321161,3.5647331281515053
946,01100110001,189.0,204.0,152.0,188.0,107.0,165.0,236.0,40.0,10939.312760449115,6185.114442810562,8340.80795529823,7181.06937756565,6386.016764721196,4836.416812227955,3379.989317060012,1303.556535300264,3.1497918955317785
947,01100101110,189.0,157.0,269.0,268.0,84.0,102.0,132.0,141.0,6118.598662624081,4855.603861645674,5156.135826911634,7181.06937756565,4914.7285885354295,6894.466519559,5981.69162032331,4595.03678693343,3.3992933864986465
948,00110111110,189.0,250.0,163.0,269.0,62.0,75.0,100.0,45.0,4635.3020171394555,3583.898088357522,3791.2763433173773,7181.06937756565,7826.000937158327,6920.192140900638,3624.593807110408,1466.501102212797,3.39279738182191
949,00110110000,189.0,305.0,156.0,220.0,55.0,60.0,55.0,34.0,2549.4161094267006,3179.264433220382,3033.021074653902,7181.06937756565,9547.72114333316,5659.636695160373,3468.936404351065,1108.0230550052243,3.4542729544931166
950,00101000011,189.0,234.0,357.0,209.0,84.0,136.0,113.0,256.0,5237.8912793675845,4855.603861645674,6874.847769215511,7181.06937756565,7325.1368771801945,5376.654860402355,7938.527540726475,8342.761825921689,3.4824365509109785
951,00000001101,189.0,424.0,591.0,350.0,77.0,119.0,94.0,367.0,4357.183896111088,4450.970206508535,6015.491798063572,7181.06937756565,13272.897589420523,9003.967469573321,13141.932147253074,11960.131211379921,3.6210523323789077
952,11010000111,188.0,200.0,276.0,276.0,151.0,226.0,279.0,173.0,12932.49262781908,8728.525989386868,11424.379381196364,7143.074301493874,6260.800749726662,7100.271490292104,6137.349023082654,5637.882015173641,3.229298779308569
953,11001100100,188.0,183.0,285.0,178.0,152.0,190.0,200.0,155.0,9270.604034278911,8786.330797263601,9604.566736404022,7143.074301493874,5728.632685999896,4579.160598811574,6337.479969487523,5051.281574288522,3.2519834060620125
954,10111010111,188.0,255.0,380.0,290.0,129.0,163.0,173.0,396.0,8019.0724896512575,7456.820216098715,8239.707252809767,7143.074301493874,7982.520955901494,7460.430189075037,8449.973292650031,12905.209699472613,3.463457677839168
955,10011001101,188.0,231.0,420.0,293.0,44.0,40.0,59.0,449.0,2734.8281901122787,2543.4115465763057,2022.014049769268,7143.074301493874,7231.224865934295,7537.607053099951,9339.444165560559,14632.422108745463,3.7371559154216625
956,10001100101,188.0,122.0,369.0,223.0,95.0,117.0,138.0,446.0,6396.716783652449,5491.456748289751,5914.391095575109,7143.074301493874,3819.0884573332637,5736.813559185287,8205.368802599634,14534.655368597942,3.536808701245626
957,10001000011,188.0,224.0,432.0,250.0,64.0,87.0,77.0,512.0,3569.1825531973805,3699.5077041109903,4397.880558248157,7143.074301493874,7012.0968396938615,6431.405335409515,9606.285427433719,16685.523651843378,3.6817697040720674
958,10001000001,188.0,291.0,332.0,221.0,76.0,82.0,59.0,372.0,2734.8281901122787,4393.165398631801,4145.128802026999,7143.074301493874,9109.465090852293,5685.362316502011,7382.608245157395,12123.075778292454,3.6261964568025076
959,00000110001,188.0,437.0,270.0,273.0,60.0,100.0,97.0,81.0,4496.242956625271,3468.2884726040534,5055.03512442317,7143.074301493874,13679.849638152757,7023.09462626719,6003.928392146074,2639.701983983034,3.468488480138628
960,11111101100,187.0,218.0,321.0,279.0,120.0,126.0,162.0,109.0,7509.189267765918,6936.576945208107,6369.344256773194,7105.079225422099,6824.272817202062,7177.448354317018,7138.003755106999,3552.191558693219,3.341259272423706
961,11111100100,187.0,165.0,255.0,221.0,126.0,211.0,212.0,164.0,9826.840276335646,7283.405792468512,10666.124112532889,7105.079225422099,5165.160618524496,5685.362316502011,5670.376814804626,5344.581794731082,3.2574287590420488
962,11011011010,187.0,237.0,204.0,180.0,106.0,130.0,137.0,30.0,6350.363763481054,6127.3096349338275,6571.54566175012,7105.079225422099,7419.048888426095,4630.6118414948505,4536.3014518437,977.6674014751978,3.2593740758879166
963,11101101111,186.0,162.0,234.0,183.0,130.0,161.0,191.0,217.0,8853.42685273636,7514.625023975449,8138.606550321303,7067.084149350322,5071.248607278596,4707.788705519764,5203.4046065265975,7071.794204003932,3.299028934874008
964,10101100010,186.0,229.0,332.0,256.0,68.0,68.0,102.0,276.0,4728.008057482244,3930.726935617927,3437.4238846077556,7067.084149350322,7168.616858437028,6585.759063459343,7382.608245157395,8994.54009357182,3.559539377834551
965,01110001010,186.0,207.0,197.0,253.0,34.0,102.0,82.0,65.0,3800.9476540543533,1965.3634678089636,5156.135826911634,7067.084149350322,6479.928775967095,6508.582199434429,4380.644049084358,2118.279369862929,3.4429707519255226
966,01000001000,186.0,315.0,262.0,346.0,43.0,91.0,99.0,76.0,4588.948996968061,2485.6067386995715,4600.081963225084,7067.084149350322,9860.761180819492,8901.064984206769,5826.034217563968,2476.757417070501,3.4833317533910115
967,00111100111,186.0,124.0,292.0,157.0,120.0,145.0,171.0,358.0,7926.366449308469,6936.576945208107,7329.800930413596,7067.084149350322,3881.6964648305307,4038.9225506371754,6493.137372246865,11666.830990937362,3.4068286577397378
968,00110001000,186.0,158.0,271.0,216.0,48.0,74.0,63.0,105.0,2920.2402707978567,2774.6307780832426,3740.725992073146,7067.084149350322,4946.032592284063,5556.734209793821,6026.165163968837,3421.835905163193,3.5044091855946773
969,00011111110,186.0,307.0,382.0,362.0,91.0,106.0,148.0,130.0,6860.246985366394,5260.237516782814,5358.33723188856,7067.084149350322,9610.329150830426,9312.674925672978,8494.446836295556,4236.558739725858,3.441925771392765
970,00011111000,186.0,322.0,321.0,356.0,60.0,68.0,92.0,102.0,4264.477855768299,3468.2884726040534,3437.4238846077556,7067.084149350322,10079.889207059927,9158.321197623149,7138.003755106999,3324.0691650156728,3.5171853382634994
971,11110100010,185.0,254.0,300.0,202.0,116.0,155.0,157.0,176.0,7277.424166908945,6705.35771370117,7835.304442855913,7029.0890732785465,7951.216952152861,5196.575511010888,6671.031546828971,5735.648755321161,3.3564131090023475
972,11010011000,185.0,180.0,204.0,133.0,114.0,128.0,166.0,42.0,7694.601348451496,6589.748097947701,6470.4449592616575,7029.0890732785465,5634.720674753996,3421.5076384378617,4536.3014518437,1368.734362065277,3.2023440616659067
973,11001111010,185.0,371.0,328.0,347.0,123.0,200.0,211.0,32.0,9780.487256164251,7109.991368838309,10110.07024884634,7029.0890732785465,11613.785390742958,8926.790605548407,7293.6611578663415,1042.845228240211,3.285670151885054
974,11001010101,185.0,176.0,215.0,171.0,146.0,182.0,228.0,165.0,10568.488599077958,8439.501950003198,9200.163926450168,7029.0890732785465,5509.504659759463,4399.081249420108,4780.905941894096,5377.170708113588,3.2190215711851677
975,10111011001,185.0,297.0,297.0,282.0,98.0,129.0,125.0,168.0,5794.12752142432,5664.871171919954,6520.995310505889,7029.0890732785465,9297.289113344093,7254.625218341933,6604.321231360682,5474.937448261108,3.42758472167721
976,10110100101,185.0,164.0,342.0,262.0,117.0,151.0,224.0,308.0,10383.07651839238,6763.162521577904,7633.1030378789865,7029.0890732785465,5133.856614775863,6740.112791509171,7604.975963385027,10037.385321812031,3.3796485891823083
977,10011101101,185.0,259.0,440.0,303.0,96.0,129.0,144.0,320.0,6674.834904680815,5549.261556166485,6520.995310505889,7029.0890732785465,8107.736970896028,7794.863266516331,9784.179602015824,10428.452282402111,3.509038600844098
978,10001010101,185.0,144.0,343.0,209.0,123.0,167.0,174.0,344.0,8065.425509822652,7109.991368838309,8441.908657786693,7029.0890732785465,4507.776539803197,5376.654860402355,7627.2127352077905,11210.586203582268,3.410957021712573
979,01110000101,185.0,218.0,219.0,244.0,77.0,126.0,130.0,89.0,6025.892622281292,4450.970206508535,6369.344256773194,7029.0890732785465,6824.272817202062,6277.051607359686,4869.853029185149,2900.413291043087,3.353593887269078
980,00011000000,185.0,251.0,352.0,224.0,97.0,128.0,120.0,208.0,5562.362420567347,5607.066364043219,6470.4449592616575,7029.0890732785465,7857.304940906961,5762.5391805269255,7827.34368161266,6778.493983561372,3.4489934261813002
981,11110011111,184.0,237.0,141.0,165.0,126.0,175.0,178.0,45.0,8250.83759050823,7283.405792468512,8846.311467740547,6991.093997206771,7419.048888426095,4244.72752137028,3135.3848270096164,1466.501102212797,3.1783350963927264
982,11101100000,184.0,341.0,308.0,321.0,106.0,180.0,211.0,132.0,9780.487256164251,6127.3096349338275,9099.063223961706,6991.093997206771,10674.66527828396,8257.924450665816,6848.925721411077,4301.736566490871,3.3349534581275875
983,11100111010,184.0,248.0,150.0,236.0,87.0,126.0,180.0,10.0,8343.54363085102,5029.018285275877,6369.344256773194,6991.093997206771,7763.392929661061,6071.246636626582,3335.5157734144855,325.889133825066,3.224579008001787
984,11011000000,184.0,211.0,247.0,236.0,97.0,98.0,167.0,164.0,7740.954368622891,5607.066364043219,4953.934421934707,6991.093997206771,6605.144790961628,6071.246636626582,5492.48264022252,5344.581794731082,3.365316104482199
