,variant,correct_counts_6261_b_F_8,correct_counts_6261_b_F_5,correct_counts_6261_b_F_4,correct_counts_6261_b_F_6,correct_counts_6261_b_F_7,correct_counts_6261_b_F_3,correct_counts_6261_b_F_2,correct_counts_6261_b_F_1,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
1181,11110010110,103.0,302.0,258.0,390.0,323.0,97.0,171.0,200.0,10075.555789510625,6414.418712010464,5059.0319043492,10673.879364501816,9140.461110771546,7617.789946621901,9297.66291434581,4469.146928321766,3.241861676773045
1182,11101000011,103.0,163.0,174.0,234.0,160.0,105.0,155.0,101.0,5088.155673702865,5814.239183401298,5476.271649037794,7198.662827222154,4933.4276856151055,4570.673967973141,4605.653456022693,4469.146928321766,3.2258464723034024
1183,11010111001,103.0,282.0,229.0,275.0,363.0,118.0,251.0,240.0,12090.66694741275,9415.316355056295,6154.286234156759,9474.102226631456,8535.132560389324,5371.518552105187,10449.076278351484,4469.146928321766,3.1671882119854464
1184,10100000011,103.0,100.0,55.0,229.0,83.0,65.0,70.0,38.0,1914.3556000070187,2625.785437665102,3390.072925594825,2275.4393994093016,3026.642751911108,4473.009994298502,2389.1827303117716,4469.146928321766,3.387628358433962
1185,01100100010,103.0,323.0,174.0,256.0,211.0,75.0,162.0,139.0,7002.511273709884,6076.817727167808,3911.622606455567,7198.662827222154,9776.056088672878,5000.395452141556,6073.705495129926,4469.146928321766,3.2536118208605025
1186,01011001100,103.0,181.0,145.0,564.0,299.0,238.0,385.0,252.0,12695.200294783386,14441.819907158062,12412.882404485666,5998.885689351795,5478.223380959105,11016.496230499366,8606.814895942407,4469.146928321766,3.094445221267307
1187,01010101000,103.0,392.0,218.0,348.0,270.0,115.0,132.0,226.0,11385.378042147006,4951.481111025621,5997.8213298985365,9019.014346749596,11864.439587491543,6797.412567754927,7772.040207038294,4469.146928321766,3.220806143423872
1188,00111101000,103.0,171.0,146.0,287.0,150.0,44.0,144.0,46.0,2317.377831587444,5401.615757482496,2294.818595787266,6040.257314795601,5175.559105767995,5605.912088924322,4317.800115021274,4469.146928321766,3.3585462659892653
1189,00101010100,103.0,147.0,92.0,189.0,101.0,132.0,197.0,153.0,7707.800178975628,7389.710446000359,6884.455787361798,3806.1895408301048,4449.1648453093285,3691.698204901383,2907.3187441143245,4469.146928321766,3.083941595293586
1190,11110101100,102.0,143.0,147.0,315.0,290.0,69.0,77.0,67.0,3375.311189486059,2888.3639814316125,3598.6927979391216,6081.628940239406,4328.099135232885,6152.830341502306,8347.746889041131,4425.757152318642,3.4185127981558425
1191,11110000001,102.0,194.0,133.0,247.0,198.0,93.0,157.0,138.0,6952.133494762331,5889.261624477444,4850.412032004903,5502.42618402613,5871.686938707549,4824.600299527205,5699.4961518280825,4425.757152318642,3.2167307425666394
1192,11100001000,102.0,85.0,51.0,223.0,136.0,73.0,172.0,33.0,1662.466705269253,6451.929932548537,3807.312670283419,2109.95289763408,2572.6463391244415,4355.813225888934,3914.8054376192886,4425.757152318642,3.304967309545012
1193,11011010101,102.0,162.0,172.0,268.0,184.0,65.0,103.0,61.0,3073.0445158007406,3863.6557154215075,3390.072925594825,7115.919576334543,4903.1612580959945,5234.788988960691,5296.501474426096,4425.757152318642,3.356887307900087
1194,11010001100,102.0,105.0,70.0,334.0,233.0,76.0,195.0,47.0,2367.755610534997,7314.688004924214,3963.777574541641,2896.013781066384,3177.974889506663,6523.9534414659365,6706.9828453330465,4425.757152318642,3.3376871155377605
1195,11000001110,102.0,119.0,92.0,353.0,248.0,61.0,142.0,36.0,1813.6000421119124,5326.59331640635,3181.453053250528,3806.1895408301048,3601.7048747742183,6895.076541429567,7138.762856835174,4425.757152318642,3.418275668928835
1196,10110101001,102.0,87.0,61.0,183.0,155.0,52.0,94.0,35.0,1763.2222631643592,3526.0547305788514,2712.05834047586,2523.6691520721347,2633.179194162664,3574.501436491815,4461.726785521983,4425.757152318642,3.4070222091820663
1197,10001111010,102.0,145.0,98.0,356.0,249.0,57.0,125.0,59.0,2972.288957905634,4688.9025672591115,2972.833180906231,4054.4192934929374,4388.631990271107,6953.674925634351,7167.548190935316,4425.757152318642,3.4027829894766017
1198,01111100010,102.0,391.0,211.0,270.0,189.0,86.0,130.0,183.0,9219.133547402222,4876.458669949476,4485.327255402383,8729.412968642957,11834.173159972432,5273.854578430547,5440.4281449268055,4425.757152318642,3.226902511622074
1199,01100111111,102.0,677.0,528.0,725.0,436.0,310.0,307.0,523.0,26347.578389570284,11515.944705188376,16168.04010668301,21844.218234329295,20490.3714304382,14161.276182822767,12550.405667661837,4425.757152318642,3.115411117942547
1200,00100001010,102.0,98.0,98.0,351.0,155.0,85.0,136.0,31.0,1561.7111473741468,5101.525993177913,4433.172287316309,4054.4192934929374,2966.1098968728857,6856.010951959712,4461.726785521983,4425.757152318642,3.3658077687834957
1201,11110101110,101.0,218.0,147.0,266.0,248.0,65.0,129.0,100.0,5037.777894755312,4838.947449411403,3390.072925594825,6081.628940239406,6598.081199166215,5195.723399490836,7138.762856835174,4382.3673763155175,3.3220561468086753
1202,11110001100,101.0,86.0,98.0,465.0,327.0,83.0,306.0,39.0,1964.7333789545717,11478.433484650304,4328.862351144161,4054.4192934929374,2602.912766643553,9082.749551741497,9412.804250746378,4382.3673763155175,3.3222110806300833
1203,11101101100,101.0,101.0,109.0,219.0,177.0,62.0,70.0,76.0,3828.7112000140373,2625.785437665102,3233.608021336602,4509.507173374798,3056.909179430219,4277.682046949221,5095.004135725104,4382.3673763155175,3.351112730003292
1204,11101011110,101.0,223.0,198.0,288.0,215.0,88.0,187.0,83.0,4181.355652646909,7014.59824061963,4589.637191574532,8191.581837873486,6749.413336761771,5625.44488365925,6188.846831530494,4382.3673763155175,3.2796445716919154
1205,11100111000,101.0,380.0,287.0,456.0,290.0,142.0,213.0,137.0,6901.755715814777,7989.889974609525,7406.00546822254,11873.656502372174,11501.24245726221,8906.954399127146,8347.746889041131,4382.3673763155175,3.263439383814919
1206,11010110001,101.0,410.0,322.0,346.0,409.0,170.0,188.0,358.0,18035.24486322402,7052.109461157703,8866.344574632618,13321.663392905366,12409.235282835543,6758.346978285072,11773.201646958008,4382.3673763155175,3.146636844195146
1207,11010010101,101.0,271.0,209.0,313.0,325.0,146.0,139.0,121.0,6095.711252653928,5214.059654792131,7614.625340566838,8646.669717755347,8202.201857679103,6113.764752032449,9355.233582546094,4382.3673763155175,3.286945533222456
1208,11001000101,101.0,238.0,178.0,306.0,187.0,152.0,177.0,234.0,11788.400273727431,6639.486035238901,7927.555149083282,7364.149328997376,7203.409749548437,5977.035188887954,5382.857476726522,4382.3673763155175,3.1168489676230737
1209,10110111110,101.0,163.0,163.0,453.0,335.0,87.0,171.0,46.0,2317.377831587444,6414.418712010464,4537.482223488458,6743.574947340294,4933.4276856151055,8848.356014922363,9643.086923547513,4382.3673763155175,3.396811209238459
1210,10110111001,101.0,129.0,146.0,378.0,172.0,51.0,98.0,79.0,3979.844536856697,3676.099612731143,2659.9033723897855,6040.257314795601,3904.369149965329,7383.396409802766,4951.0774652243945,4382.3673763155175,3.360565738857123
1211,10110100001,101.0,110.0,108.0,290.0,134.0,170.0,315.0,151.0,7607.044621080521,11816.034469492959,8866.344574632618,4468.135547930992,3329.307027102219,5664.510473129107,3857.2347694190053,4382.3673763155175,3.058593150415199
1212,10000110010,101.0,161.0,142.0,353.0,164.0,42.0,85.0,45.0,2267.0000526398903,3188.4537457361957,2190.5086596151177,5874.770813020379,4872.894830576884,6895.076541429567,4720.79479242326,4382.3673763155175,3.4302694133328906
1213,01110101101,101.0,377.0,318.0,578.0,267.0,96.0,137.0,310.0,15617.111473741468,5139.037213715986,5006.876936263126,13156.176891130144,11410.443174704877,11289.955356788358,7685.684204737869,4382.3673763155175,3.197101474512573
1214,01010011111,101.0,931.0,593.0,672.0,267.0,302.0,354.0,536.0,27002.489515888472,13278.972070477803,15750.800361994417,24533.37388817665,28178.044020292415,13126.038061871584,7685.684204737869,4382.3673763155175,3.096470401217675
1215,01001010100,101.0,373.0,244.0,354.0,291.0,106.0,166.0,308.0,15516.355915846361,6226.862609320099,5528.426617123868,10094.676608288539,11289.377464628433,6914.609336164495,8376.532223141272,4382.3673763155175,3.1575142178240587
1216,00111011010,101.0,244.0,151.0,399.0,166.0,157.0,197.0,155.0,7808.555736870734,7389.710446000359,8188.329989513653,6247.115442014629,7385.008314663103,7793.585099236253,4778.365460623543,4382.3673763155175,3.1805071998827747
1217,00100110011,101.0,246.0,194.0,272.0,166.0,61.0,87.0,81.0,4080.6000947518028,3263.4761868123414,3181.453053250528,8026.095336098264,7445.541169701325,5312.920167900404,4778.365460623543,4382.3673763155175,3.3446279031909536
1218,00000001000,101.0,125.0,92.0,257.0,190.0,220.0,556.0,173.0,8715.35575792669,20856.238619168525,11474.09297893633,3806.1895408301048,3783.303439888885,5019.928246876484,5469.213479026947,4382.3673763155175,2.9800388191469
1219,11111101110,100.0,96.0,139.0,238.0,246.0,49.0,90.0,47.0,2367.755610534997,3376.00984842656,2555.593436217637,5750.655936688962,2905.5770418346638,4648.805146912853,7081.19218863489,4338.977600312393,3.4235035289577804
1220,11100111100,100.0,384.0,289.0,455.0,401.0,73.0,174.0,138.0,6952.133494762331,6526.952373624683,3807.312670283419,11956.399753259786,11622.308167338655,8887.421604392219,11542.918974156873,4338.977600312393,3.336047641577427
1221,11011000000,100.0,337.0,162.0,307.0,189.0,183.0,243.0,130.0,6549.111263181906,9115.226590751712,9544.359159751584,6702.203321896489,10199.786073940433,5996.567983622882,5440.4281449268055,4338.977600312393,3.1802677226377827
1222,11000000011,100.0,190.0,153.0,227.0,192.0,134.0,412.0,187.0,9420.644663192434,15454.62286168603,6988.765723533947,6329.858692902239,5750.621228631105,4433.944404828645,5526.784147227231,4338.977600312393,3.0462698285963588
1223,10111101001,100.0,123.0,63.0,279.0,259.0,65.0,112.0,57.0,2871.533400010528,4201.256700264164,3390.072925594825,2606.4124029597456,3722.7705848506625,5449.6497310448985,7455.401531936734,4338.977600312393,3.404374085391833
1224,10100001001,100.0,36.0,40.0,218.0,107.0,94.0,140.0,20.0,1007.5555789510624,5251.570875330204,4902.567000090978,1654.8650177522193,1089.591390687999,4258.1492522142935,3080.030748715176,4338.977600312393,3.3080337400508473
1225,01111000000,100.0,230.0,150.0,225.0,78.0,161.0,183.0,156.0,7858.933515818287,6864.5533584673385,8396.949861857951,6205.743816570823,6961.278329395548,4394.878815358789,2245.2560598110626,4338.977600312393,3.102194700574473
1226,01110111101,100.0,770.0,501.0,592.0,503.0,195.0,193.0,307.0,15465.978136898808,7239.665563848068,10170.218776784475,20727.18434734655,23305.149189715532,11563.414483077348,14479.02305237134,4338.977600312393,3.2497250917712455
1227,01101101100,100.0,247.0,99.0,334.0,191.0,89.0,95.0,140.0,7052.889052657437,3563.565951116924,4641.792159660607,4095.790918936743,7475.807597220437,6523.9534414659365,5497.998813127089,4338.977600312393,3.2780353974557315
1228,01101010101,100.0,331.0,210.0,314.0,179.0,129.0,156.0,267.0,13450.866978996684,5851.750403939371,6727.9908831035755,8688.041343199151,10018.187508825768,6133.297546767377,5152.574803925388,4338.977600312393,3.1264056921218173
1229,01001011110,100.0,433.0,346.0,504.0,329.0,169.0,314.0,270.0,13602.000315839343,11778.523248954887,8814.189606546544,14314.582403556698,13105.363115775097,9844.528546403688,9470.374918946662,4338.977600312393,3.163421305634283
1230,00111110001,100.0,332.0,168.0,421.0,278.0,92.0,266.0,142.0,7153.644610552544,9977.984663127389,4798.257063918829,6950.4330745593215,10048.453936344878,8223.306583404668,8002.322879839428,4338.977600312393,3.2452192888339417
1231,00111101010,100.0,236.0,132.0,269.0,186.0,59.0,118.0,82.0,4130.977873699356,4426.324023492601,3077.1431170783794,5461.054558582324,7142.876894510215,5254.321783695619,5354.07214262638,4338.977600312393,3.3357942264917657
1232,00101111001,100.0,206.0,186.0,278.0,125.0,96.0,81.0,76.0,3828.7112000140373,3038.408863583904,5006.876936263126,7695.12233254782,6234.884068936883,5430.116936309971,3598.166762517729,4338.977600312393,3.308306475142827
1233,00000101000,100.0,200.0,148.0,311.0,207.0,107.0,181.0,80.0,4030.22231580425,6789.530917391193,5580.581585209942,6123.000565683212,6053.285503822216,6074.699162562593,5958.5641587293585,4338.977600312393,3.275230935679449
1234,11010101010,99.0,194.0,121.0,184.0,148.0,57.0,135.0,86.0,4332.488989489569,5064.01477263984,2972.833180906231,5005.9666787004635,5871.686938707549,3594.0342312267435,4260.229446820991,4295.587824309269,3.275213287124386
1235,10111011100,99.0,115.0,97.0,345.0,244.0,117.0,179.0,90.0,4534.000105279781,6714.508476315047,6102.131266070684,4013.047668049132,3480.639164697774,6738.814183550144,7023.621520434606,4295.587824309269,3.2687604005122397
1236,10101001000,99.0,39.0,36.0,224.0,118.0,106.0,161.0,46.0,2317.377831587444,6039.306506629735,5528.426617123868,1489.3785159769975,1180.390673245332,4375.3460206238615,3396.6694238167356,4295.587824309269,3.237135332560599
1237,01111001100,99.0,175.0,90.0,332.0,213.0,82.0,152.0,83.0,4181.355652646909,5701.705521787079,4276.707383058087,3723.4462899424934,5296.624815844439,6484.887851996081,6131.27616333021,4295.587824309269,3.312224583493951
1238,01001111111,99.0,682.0,515.0,655.0,627.0,139.0,250.0,323.0,16272.022600059658,9377.805134518223,7249.540563964318,21306.387103559824,20641.703568033758,12793.98055137781,18048.404480788926,4295.587824309269,3.2613781507513524
1239,01001001100,99.0,136.0,87.0,484.0,228.0,238.0,492.0,232.0,11687.644715832324,18455.52050473186,12412.882404485666,3599.331413611077,4116.234142599107,9453.87265170513,6563.056174832337,4295.587824309269,3.02341068682345
1240,01000000011,99.0,325.0,212.0,281.0,218.0,146.0,111.0,275.0,13853.889210577108,4163.745479726091,7614.625340566838,8770.784594086763,9836.5889437111,5488.715320514755,6275.202833830918,4295.587824309269,3.1377784597336955
1241,00110000010,99.0,159.0,70.0,147.0,98.0,43.0,181.0,74.0,3727.955642118931,6789.530917391193,2242.6636277011917,2896.013781066384,4812.361975538662,2871.320826034409,2820.9627418138994,4295.587824309269,3.2215623336708936
1242,11111101101,98.0,105.0,121.0,175.0,249.0,65.0,96.0,59.0,2972.288957905634,3601.0771716549975,3390.072925594825,5005.9666787004635,3177.974889506663,3418.239078612392,7167.548190935316,4252.198048306145,3.3740408896023393
1243,11100011110,98.0,282.0,267.0,372.0,358.0,154.0,286.0,93.0,4685.13344212244,10728.209073888846,8031.865085255431,11046.223993496063,8535.132560389324,7266.199641393198,10305.149607850775,4252.198048306145,3.25794748702806
1244,10010110011,98.0,266.0,204.0,465.0,241.0,88.0,130.0,125.0,6297.222368444141,4876.458669949476,4589.637191574532,8439.81159053632,8050.869720083547,9082.749551741497,6937.265518134181,4252.198048306145,3.310029719787705
1245,01000100000,98.0,471.0,236.0,372.0,153.0,85.0,378.0,246.0,12392.933621098067,14179.241363391551,4433.172287316309,9763.703604738095,14255.487361501318,7266.199641393198,4404.1561173217,4252.198048306145,3.1094502909992174
1246,00101001000,98.0,75.0,82.0,244.0,106.0,65.0,103.0,25.0,1259.444473688828,3863.6557154215075,3390.072925594825,3392.47328639205,2269.982063933331,4766.00191532242,3051.245414615034,4252.198048306145,3.375624328856434
1247,11111001001,97.0,53.0,55.0,177.0,156.0,44.0,71.0,61.0,3073.0445158007406,2663.296658203175,2294.818595787266,2275.4393994093016,1604.1206585128873,3457.3046680822476,4490.512119622125,4208.808272303022,3.37547712877563
1248,11100001011,97.0,144.0,148.0,429.0,234.0,131.0,202.0,84.0,4231.733431594463,7577.2665486907235,6832.300819275724,6123.000565683212,4358.365562751996,8379.568941284091,6735.768179433188,4208.808272303022,3.267175464113527
1249,11011110011,97.0,317.0,381.0,484.0,517.0,184.0,305.0,363.0,18287.133757961783,11440.92226411223,9596.514127837658,15762.58929408989,9594.457523558212,9453.87265170513,14882.017729773326,4208.808272303022,3.1447105283300263
1250,10100111100,97.0,196.0,208.0,508.0,293.0,100.0,262.0,78.0,3929.4667579091433,9827.939780975097,5215.496808607423,8605.298092311541,5932.219793745771,9922.6597253434,8434.102891341556,4208.808272303022,3.2953261897172057
1251,01100001110,97.0,181.0,149.0,466.0,233.0,72.0,222.0,67.0,3375.311189486059,8327.490959452181,3755.1577021973444,6164.372191127017,5478.223380959105,9102.282346476426,6706.9828453330465,4208.808272303022,3.3184630097384167
1252,00111000100,97.0,95.0,86.0,140.0,80.0,54.0,76.0,30.0,1511.3333684265938,2850.8527608935397,2816.3682766480083,3557.9597881672717,2875.3106143155524,2734.5912628899137,2302.8267280113464,4208.808272303022,3.366974476682817
1253,11100101010,96.0,76.0,72.0,200.0,119.0,48.0,95.0,44.0,2216.6222736923373,3563.565951116924,2503.438468131563,2978.757031953995,2300.248491452442,3906.5589469855904,3425.4547579168775,4165.418496299898,3.3605220534826428
1254,11000000001,96.0,182.0,128.0,186.0,124.0,115.0,197.0,236.0,11889.155831622536,7389.710446000359,5997.8213298985365,5295.568056807102,5508.489808478216,3633.099820696599,3569.381428417587,4165.418496299898,3.0359476863492603
1255,10100111010,96.0,165.0,152.0,398.0,173.0,96.0,232.0,83.0,4181.355652646909,8702.60316483291,5006.876936263126,6288.487067458434,4993.960540653328,7774.052304501325,4979.862799324536,4165.418496299898,3.242224046230715
1256,10010101001,96.0,103.0,75.0,285.0,177.0,61.0,97.0,83.0,4181.355652646909,3638.5883921930704,3181.453053250528,3102.8719082854113,3117.4420344684413,5566.8464994544665,5095.004135725104,4165.418496299898,3.3311436204551255
1257,01111100000,96.0,520.0,225.0,384.0,223.0,96.0,138.0,226.0,11385.378042147006,5176.5484342540585,5006.876936263126,9308.615724856234,15738.54230993776,7500.593178212334,6419.129504331628,4165.418496299898,3.2298487591514924
1258,01000001010,96.0,276.0,162.0,415.0,222.0,215.0,430.0,202.0,10176.31134740573,16129.824831371343,11213.31813850596,6702.203321896489,8353.533995274658,8106.1098149951,6390.344170231486,4165.418496299898,3.078808993797581
1259,01000000010,96.0,305.0,206.0,275.0,192.0,133.0,161.0,206.0,10377.822463195944,6039.306506629735,6936.610755447872,8522.55484142393,9231.26039332888,5371.518552105187,5526.784147227231,4165.418496299898,3.1578544253275673
1260,00011001110,96.0,39.0,41.0,168.0,107.0,29.0,90.0,47.0,2367.755610534997,3376.00984842656,1512.4940744961525,1696.236643196025,1180.390673245332,3281.509515467896,3080.030748715176,4165.418496299898,3.367677833902762
1261,00011001001,96.0,49.0,110.0,244.0,163.0,65.0,86.0,28.0,1410.5778105314873,3225.9649662742686,3390.072925594825,4550.878798818603,1483.0549484364428,4766.00191532242,4692.009458323118,4165.418496299898,3.4065834686041514
1262,00010011100,96.0,305.0,156.0,373.0,247.0,161.0,249.0,151.0,7607.044621080521,9340.29391398015,8396.949861857951,6453.973569233655,9231.26039332888,7285.732436128126,7109.977522735032,4165.418496299898,3.1932324169687085
1263,00000011010,96.0,354.0,136.0,428.0,168.0,142.0,319.0,258.0,12997.466968468705,11966.079351645252,7406.00546822254,5626.541060357546,10714.315341765323,8360.036146549164,4835.936128823827,4165.418496299898,3.090594864609111
1264,11111010110,95.0,168.0,207.0,180.0,255.0,195.0,353.0,193.0,9722.911336877753,13241.460849939729,10170.218776784475,8563.926466867735,5084.759823210661,3515.9030522870316,7340.260195536166,4122.028720296774,3.0583093860578763
1265,11111001100,95.0,71.0,78.0,270.0,222.0,78.0,114.0,24.0,1209.066694741275,4276.279141340309,4068.08751071379,3226.9867846168277,2148.9163538568864,5273.854578430547,6390.344170231486,4122.028720296774,3.4145940447576226
1266,11101000100,95.0,136.0,126.0,129.0,160.0,62.0,125.0,67.0,3375.311189486059,4688.9025672591115,3233.608021336602,5212.824805919491,4116.234142599107,2519.730520805706,4605.653456022693,4122.028720296774,3.282252967426929
1267,11100111101,95.0,207.0,265.0,365.0,345.0,119.0,231.0,193.0,9722.911336877753,8665.091944294838,6206.441202242833,10963.480742608454,6265.150496455994,7129.4700782487025,9930.940264548932,4122.028720296774,3.19949972018151
1268,11100100010,95.0,195.0,180.0,292.0,180.0,47.0,103.0,74.0,3727.955642118931,3863.6557154215075,2451.283500045489,7446.892579884987,5901.95336622666,5703.576062598962,5181.3601380255295,4122.028720296774,3.3518844262765337
1269,01110010110,95.0,420.0,216.0,411.0,255.0,151.0,314.0,394.0,19848.84490533593,11778.523248954887,7875.400180997209,8936.271095861985,12711.899558026653,8027.978636055389,7340.260195536166,4122.028720296774,3.0588686973235015
1270,01010101001,95.0,355.0,186.0,284.0,205.0,69.0,84.0,188.0,9471.022442139987,3150.9425251981224,3598.6927979391216,7695.12233254782,10744.581769284434,5547.313704719539,5900.993490529075,4122.028720296774,3.249777320592359
1271,01010100010,95.0,690.0,325.0,465.0,273.0,196.0,424.0,341.0,17178.822621115614,15904.757508142904,10222.373744870549,13445.778269236782,20883.834988186645,9082.749551741497,7858.396209338719,4122.028720296774,3.109987895887954
1272,01010010100,95.0,691.0,381.0,525.0,263.0,286.0,289.0,430.0,21662.444947447842,10840.742735503065,14916.320872617229,15762.58929408989,20914.101415705754,10254.717235837175,7570.542868337301,4122.028720296774,3.09307878115138
1273,00101110010,95.0,354.0,177.0,483.0,201.0,76.0,171.0,120.0,6045.333473706375,6414.418712010464,3963.777574541641,7322.777703553571,10714.315341765323,9434.339856970202,5785.852154128507,4122.028720296774,3.3000565414343783
1274,11101101000,94.0,199.0,116.0,242.0,153.0,170.0,246.0,103.0,5188.911231597972,9227.76025236593,8866.344574632618,4799.108551481436,6023.019076303105,4726.936325852565,4404.1561173217,4078.6389442936497,3.142674906761727
1275,11101001011,94.0,101.0,100.0,314.0,199.0,65.0,87.0,42.0,2115.8667157972313,3263.4761868123414,3390.072925594825,4137.162544380549,3056.909179430219,6133.297546767377,5728.281485928224,4078.6389442936497,3.416892489115455
1276,11000100000,94.0,466.0,253.0,368.0,174.0,113.0,210.0,163.0,8211.577968451158,7877.356312995306,5893.511393726388,10467.021237282788,14104.155223905764,7188.068462453487,5008.648133424678,4078.6389442936497,3.21603502525307
1277,10000110000,94.0,168.0,110.0,462.0,262.0,97.0,182.0,91.0,4584.377884227334,6827.042137929266,5059.0319043492,4550.878798818603,5084.759823210661,9024.151167536715,7541.757534237159,4078.6389442936497,3.310143211646657
1278,01100000001,94.0,237.0,120.0,220.0,190.0,77.0,143.0,106.0,5340.044568440631,5364.104536944423,4015.9325426277155,4964.5950532566585,7173.143322029326,4297.21484168415,5469.213479026947,4078.6389442936497,3.2624776017964594
1279,00110001000,94.0,109.0,78.0,284.0,89.0,76.0,181.0,60.0,3022.6667368531876,6789.530917391193,3963.777574541641,3226.9867846168277,3299.0405995831075,5547.313704719539,2561.894734912623,4078.6389442936497,3.233938189564432
1280,11100110001,93.0,206.0,215.0,327.0,219.0,70.0,149.0,145.0,7304.777947395202,5589.171860172861,3650.847766025196,8894.899470418179,6234.884068936883,6387.223878321441,6303.98816793106,4035.249168290526,3.2439493942416835
1281,11100011101,93.0,298.0,216.0,314.0,254.0,116.0,294.0,177.0,8916.866873716903,11028.29883819343,6049.97629798461,8936.271095861985,9019.3954006951,6133.297546767377,7311.474861436024,4035.249168290526,3.1620933939011477
1282,11011111100,93.0,291.0,300.0,337.0,452.0,124.0,157.0,183.0,9219.133547402222,5889.261624477444,6467.216042673204,12411.487633141645,8807.530408061324,6582.55182567072,13010.971013264107,4035.249168290526,3.271616936305734
1283,11001011100,93.0,154.0,243.0,346.0,330.0,129.0,137.0,79.0,3979.844536856697,5139.037213715986,6727.9908831035755,10053.304982844733,4661.029837943106,6758.346978285072,9499.160253046804,4035.249168290526,3.321473303907639
1284,11001001010,93.0,135.0,105.0,276.0,242.0,143.0,145.0,41.0,2065.488936849678,5439.1269780205685,7458.160436308614,4344.0206715995755,4085.9677150799957,5391.051346840115,6966.0508522343225,4035.249168290526,3.3173884005555254
1285,10110001010,93.0,38.0,35.0,256.0,110.0,45.0,163.0,10.0,503.7777894755312,6114.328947705881,2346.9735638733405,1448.006890533192,1150.124245726221,5000.395452141556,3166.386751015601,4035.249168290526,3.3650021769850875
1286,10101111011,93.0,93.0,109.0,374.0,189.0,66.0,93.0,73.0,3677.577863171378,3488.5435100407785,3442.227893680899,4509.507173374798,2814.7777592773305,7305.265230863054,5440.4281449268055,4035.249168290526,3.3613823992634617
1287,10100111000,93.0,159.0,122.0,388.0,234.0,67.0,126.0,62.0,3123.4222947482936,4726.413787797184,3494.3828617669733,5047.338304144269,4812.361975538662,7578.724357152046,6735.768179433188,4035.249168290526,3.3777519804052356
1288,10100011011,93.0,135.0,121.0,347.0,158.0,141.0,218.0,64.0,3224.1778526434,8177.44607729989,7353.8505001364665,5005.9666787004635,4085.9677150799957,6777.879773019999,4548.082787822409,4035.249168290526,3.221113773127906
1289,10000111000,93.0,149.0,196.0,491.0,234.0,52.0,154.0,123.0,6196.466810549034,5776.727962863225,2712.05834047586,8108.838586985875,4509.69770034755,9590.602214849625,6735.768179433188,4035.249168290526,3.3016005075767514
1290,01110101111,93.0,454.0,265.0,449.0,245.0,113.0,123.0,321.0,16171.267042164553,4613.880126182965,5893.511393726388,10963.480742608454,13740.95809367643,8770.224835982652,7052.406854534748,4035.249168290526,3.1698442368272364
1291,01101001001,93.0,126.0,109.0,332.0,133.0,99.0,134.0,62.0,3123.4222947482936,5026.503552101767,5163.341840521349,4509.507173374798,3813.569867407996,6484.887851996081,3828.4494353188634,4035.249168290526,3.2878341697169837
1292,01011110000,93.0,563.0,304.0,487.0,278.0,162.0,229.0,280.0,14105.778105314874,8590.069503218692,8449.104829944024,12576.974134916867,17039.99869325954,9512.471035909914,8002.322879839428,4035.249168290526,3.1796558429707593
1293,00110000001,93.0,140.0,89.0,230.0,122.0,49.0,87.0,117.0,5894.200136863716,3263.4761868123414,2555.593436217637,3682.074664498688,4237.299852675551,4492.5427890334295,3511.810760217303,4035.249168290526,3.2526703092947056
1294,00100111001,93.0,490.0,183.0,401.0,204.0,105.0,226.0,173.0,8715.35575792669,8477.535841604473,5476.271649037794,7571.007456216404,14830.549484364428,7832.65068870611,5872.208156428933,4035.249168290526,3.2230573869630637
1295,00000000000,93.0,204.0,117.0,214.0,117.0,103.0,236.0,143.0,7204.022389500096,8852.648046985201,5371.9617128656455,4840.480176925242,6174.35121389866,4180.018073274582,3367.884089716594,4035.249168290526,3.1115759940072185
1296,11110001010,92.0,105.0,84.0,352.0,180.0,92.0,143.0,38.0,1914.3556000070187,5364.104536944423,4798.257063918829,3475.2165372796608,3177.974889506663,6875.54374669464,5181.3601380255295,3991.859392287402,3.347414770753115
1297,11010001111,92.0,132.0,97.0,329.0,326.0,140.0,223.0,64.0,3224.1778526434,8365.002179990253,7301.695532050392,4013.047668049132,3995.1684325226624,6426.289467791296,9384.018916646237,3991.859392287402,3.285676347236468
1298,10110011011,92.0,127.0,90.0,292.0,123.0,71.0,49.0,55.0,2770.7778421154217,1838.0498063655716,3703.00273411127,3723.4462899424934,3843.8362949271072,5703.576062598962,3540.596094317445,3991.859392287402,3.3876867844430985
1299,10011110001,92.0,128.0,126.0,205.0,172.0,56.0,50.0,61.0,3073.0445158007406,1875.5610269036445,2920.6782128201567,5212.824805919491,3874.102722446218,4004.2229206602306,4951.0774652243945,3991.859392287402,3.3884230291418658
1300,01000011101,92.0,460.0,356.0,474.0,315.0,157.0,317.0,233.0,11738.022494779878,11891.056910569107,8188.329989513653,14728.298657994752,13922.556658791096,9258.54470435585,9067.380241544675,3991.859392287402,3.1773957685730485
