Antigen,Num_Sequences,Num_Parameters,Term,Coefficient,StdError,pValue,CI_Lower,CI_Upper
H1,1887,562,"65,66,82,84",-0.016384308537224182,0.04891882385604567,0.7377320323996199,-0.20868372998558038,0.175915112911132
H1,1887,562,"65,66,82,85",0.03506064264522993,0.048113443954462605,0.46630918389564,-0.15407283823234907,0.22419412352280893
H1,1887,562,"65,66,82,87",-0.02379059321925177,0.047006493802697245,0.6128615840803342,-0.2085726638016231,0.16099147736311953
H1,1887,562,"65,66,82,112.1",0.002579199033348953,0.0468337945766902,0.9560899447388869,-0.18152399256894997,0.18668239063564784
H1,1887,562,"65,66,83,84",-0.06213078248926035,0.04807627694726217,0.19646557219894004,-0.2511181602225233,0.1268565952440026
H1,1887,562,"65,66,83,85",0.044922889107568406,0.048799591885113194,0.3574484377082051,-0.14690783262110657,0.23675361083624336
H1,1887,562,"65,66,83,87",0.0001662098395322914,0.047202413361832375,0.9971910128827332,-0.18538601862690773,0.1857184383059723
H1,1887,562,"65,66,83,112.1",-0.04131359699050936,0.04704682181646189,0.3800280952738486,-0.22625419660329893,0.14362700262228023
H1,1887,562,"65,66,84,85",-0.06994317385912407,0.04890285524646104,0.15288183383869638,-0.26217982285830005,0.1222934751400519
H1,1887,562,"65,66,84,87",-0.01773057586315717,0.0472767967247139,0.7076925326060877,-0.20357520460662742,0.16811405288031306
H1,1887,562,"65,66,84,112.1",0.04572770254790559,0.047104749964086326,0.3318418544240096,-0.1394406120505618,0.23089601714637298
H1,1887,562,"65,66,85,87",0.002448036647955648,0.04700781159395834,0.9584750054253424,-0.18233921415906382,0.1872352874549751
H1,1887,562,"65,66,85,112.1",-0.03321828635573344,0.04683535210782254,0.47828998478849494,-0.21732760059778589,0.15089102788631897
H1,1887,562,"65,66,87,112.1",-0.00929209327091536,0.046615392859672845,0.8420310530588592,-0.19253674984487107,0.17395256330304038
H1,1887,562,"65,69,82,83",0.03179954785807371,0.0490039934375226,0.5165041714361456,-0.16083467438784882,0.22443377010399623
H1,1887,562,"65,69,82,84",-0.06676059372929644,0.049075901987258586,0.17394934205965173,-0.259677487785811,0.1261563003272181
H1,1887,562,"65,69,82,85",0.04293308128123953,0.04836020191919511,0.37482176818911317,-0.14717040275903753,0.23303656532151656
H1,1887,562,"65,69,82,87",-0.026465556136529345,0.047013722947326045,0.5735760339697701,-0.21127604441622255,0.15834493214316386
H1,1887,562,"65,69,82,112.1",-0.06996012410283438,0.0468681054630342,0.13575321780956717,-0.25419819146610306,0.11427794326043432
H1,1887,562,"65,69,83,84",-0.020228566635096423,0.04833911710581058,0.6756698769434633,-0.2102491664787476,0.16979203320855477
H1,1887,562,"65,69,83,85",0.07592438399746199,0.048999931262172454,0.12150532373526417,-0.11669386987661345,0.2685426378715374
H1,1887,562,"65,69,83,87",-0.029955578663878366,0.047217091541597575,0.5259147386134541,-0.21556550691241189,0.15565434958465513
H1,1887,562,"65,69,83,112.1",-0.00622976653343027,0.04712416165483886,0.8948469721968468,-0.1914743882997076,0.17901485523284705
H1,1887,562,"65,69,84,85",-0.08247657662267369,0.049080312526887125,0.0931072242253674,-0.2754108084676301,0.11045765522228276
H1,1887,562,"65,69,84,87",0.02587313392405835,0.04726049801112871,0.5841563720064071,-0.15990742473461164,0.21165369258272834
H1,1887,562,"65,69,84,112.1",0.03344501246411301,0.04714680549569466,0.4782133476439616,-0.15188862202063752,0.2187786469488635
H1,1887,562,"65,69,85,87",-0.006362786431356127,0.04702296539685405,0.8923854990226467,-0.19120960669037557,0.1784840338276633
H1,1887,562,"65,69,85,112.1",-0.06953276587248013,0.046871944634428585,0.13818942638851184,-0.2537859249812118,0.11472039323625151
H1,1887,562,"65,69,87,112.1",0.012853829865780236,0.04661235113721983,0.782775277880205,-0.17037886972675576,0.19608652945831623
H1,1887,562,"65,82,83,84",0.07794845148688143,0.052430183419776184,0.13732946112529176,-0.12815409030201175,0.2840509932757746
H1,1887,562,"65,82,83,85",-0.07510277754907754,0.050500832242264475,0.13721068674066855,-0.2736210585982196,0.12341550350006453
H1,1887,562,"65,82,83,87",0.028428761952172935,0.0491540097875162,0.5631187087805312,-0.1647951731085232,0.22165269701286905
H1,1887,562,"65,82,83,112.1",-0.002952950605995888,0.04858003710268886,0.9515393894092741,-0.19392060461741212,0.18801470340542037
H1,1887,562,"65,82,84,85",0.055331529524676126,0.05059978314693058,0.2743673083240794,-0.14357572656963624,0.2542387856189885
H1,1887,562,"65,82,84,87",0.005807553434491852,0.04929720793040691,0.9062384822692975,-0.18797929213507905,0.19959439900406276
H1,1887,562,"65,82,84,112.1",0.005998548978881968,0.04866418290076652,0.9019166253837285,-0.18529988134750172,0.19729697930526566
H1,1887,562,"65,82,85,87",-0.13097520364544762,0.04838458362502616,0.0068774591197725225,-0.3211745319345364,0.05922412464364116
H1,1887,562,"65,82,85,112.1",0.01966032234549575,0.04799386578210213,0.6821345039772336,-0.1690030978979511,0.2083237425889426
H1,1887,562,"65,82,87,112.1",-0.007352210069708043,0.046877574902860174,0.8753959977609347,-0.19162750170895962,0.17692308156954353
H1,1887,562,"65,83,84,85",0.08180861227097336,0.052431039500451235,0.11892572505672275,-0.12429729476273865,0.28791451930468537
H1,1887,562,"65,83,84,87",0.10411238175124378,0.04833266680722134,0.03141383671558006,-0.0858828620313024,0.29410762553378994
H1,1887,562,"65,83,84,112.1",-0.021756476367344096,0.04796897479790416,0.6502247998186221,-0.2103220503936653,0.1668090976589771
H1,1887,562,"65,83,85,87",0.0533626524715092,0.04915987142544753,0.277901207587817,-0.13988432463096317,0.24660962957398158
H1,1887,562,"65,83,85,112.1",0.004563344850859935,0.04858549883553457,0.925183721702141,-0.18642577917932507,0.19555246888104494
H1,1887,562,"65,83,87,112.1",0.015798972596667724,0.04710405723500037,0.7373721116361661,-0.16936661889049098,0.20096456408382646
H1,1887,562,"65,84,85,87",-0.023488664038751272,0.04929293890798749,0.6337884147880831,-0.21725872812265484,0.1702814000451523
H1,1887,562,"65,84,85,112.1",0.024220700653091898,0.04865713317050291,0.6187195004666752,-0.16705001725209687,0.21549141855828066
H1,1887,562,"65,84,87,112.1",-0.0065284038847923664,0.04715263059606333,0.8899037736199561,-0.19188493678251517,0.17882812901293044
H1,1887,562,"65,85,87,112.1",0.014930302567694065,0.04688067420063305,0.7501751722513396,-0.16935717238100037,0.1992177775163885
H1,1887,562,"66,69,82,83",-0.0005455365392429828,0.04897056855738346,0.9911133550780967,-0.19304836590598157,0.19195729282749563
H1,1887,562,"66,69,82,84",0.041906767356542335,0.049098602210444854,0.3935238228487582,-0.15109936105683888,0.23491289576992355
H1,1887,562,"66,69,82,85",0.07620836225048827,0.04831000210450478,0.11492239172470045,-0.11369778680581263,0.2661145113067892
H1,1887,562,"66,69,82,87",0.009749158604009434,0.047161385925881476,0.836261011838671,-0.17564179141019134,0.1951401086182102
H1,1887,562,"66,69,82,112.1",-0.03598040852356105,0.0468319481729873,0.4424532000992155,-0.22007634193083728,0.14811552488371518
H1,1887,562,"66,69,83,84",-0.08896886154862835,0.04825935408472321,0.06547094531120244,-0.2786759137310927,0.10073819063383599
H1,1887,562,"66,69,83,85",-0.006351306198237906,0.048984398325187646,0.8968552862651618,-0.19890850024789153,0.18620588785141573
H1,1887,562,"66,69,83,87",-0.06811930626218465,0.04729738659782535,0.15003742930106606,-0.25404487359687444,0.11780626107250516
H1,1887,562,"66,69,83,112.1",-0.011175364136215213,0.04712369720871786,0.8125774242980401,-0.19641816016930186,0.17406743189687146
H1,1887,562,"66,69,84,85",0.015238484190645635,0.04908242233218094,0.7562544963490205,-0.1777040412784291,0.20818100965972036
H1,1887,562,"66,69,84,87",0.07156590122844697,0.04737461033666975,0.1311190617112896,-0.11466323187359564,0.25779503433048956
H1,1887,562,"66,69,84,112.1",-0.0215136053290656,0.0471689698567949,0.6483952809999178,-0.20693436770202722,0.16390715704389602
H1,1887,562,"66,69,85,87",0.01261949995589784,0.047162126334978086,0.7890665863457962,-0.1727743605992704,0.19801336051106608
H1,1887,562,"66,69,85,112.1",-0.016205080797042415,0.046833862294158736,0.7293885891144912,-0.2003085385960524,0.16789837700196758
H1,1887,562,"66,69,87,112.1",0.027252999046662174,0.04665720570104476,0.5592448894245291,-0.15615602340061446,0.2106620214939388
H1,1887,562,"66,82,83,84",0.12915314838893344,0.05184854916387563,0.0128611453164467,-0.0746629947892049,0.3329692915670718
H1,1887,562,"66,82,83,85",0.16626900736473862,0.05029130598649667,0.0009713081255999697,-0.03142562800802831,0.3639636427375056
H1,1887,562,"66,82,83,87",-0.02343253838285253,0.0491925651653923,0.6339085100976309,-0.21680803425950604,0.16994295749380098
H1,1887,562,"66,82,83,112.1",-0.033230075675754825,0.04851823897064347,0.49352767569875466,-0.22395480183032218,0.1574946504788125
H1,1887,562,"66,82,84,85",-0.19061986944162534,0.05047975751856596,0.00016631339069336735,-0.38905530595659926,0.007815567073348573
H1,1887,562,"66,82,84,87",-0.040481940055260526,0.04940922241789703,0.412751485552297,-0.23470911348720142,0.15374523337668033
H1,1887,562,"66,82,84,112.1",0.08348763345481942,0.04866346297318443,0.0864668123593955,-0.10780796684323148,0.27478323375287034
H1,1887,562,"66,82,85,87",-0.0651164044164258,0.04843281821530003,0.17902701457814638,-0.2555053424113971,0.1252725335785455
H1,1887,562,"66,82,85,112.1",-0.04046178376357763,0.0480363008700209,0.39976265311597026,-0.22929201592547743,0.1483684483983222
H1,1887,562,"66,82,87,112.1",-0.0005697399924335517,0.04693108531273392,0.9903158044279736,-0.18505538053317272,0.18391590054830564
H1,1887,562,"66,83,84,85",0.08397901850356068,0.05184961425556603,0.10554216868616963,-0.11984131153966782,0.2877993485467892
H1,1887,562,"66,83,84,87",-0.01958990311407449,0.048339233478886245,0.6853526589268488,-0.20961096041915583,0.17043115419100685
H1,1887,562,"66,83,84,112.1",0.04989170933785876,0.04798466899880532,0.29864914505488094,-0.13873555843977314,0.2385189771154907
H1,1887,562,"66,83,85,87",-0.07159773699484442,0.0491930828924808,0.14578348562328663,-0.26497526805165433,0.12177979406196549
H1,1887,562,"66,83,85,112.1",-0.04682816271046636,0.04851643515245576,0.33461974671837535,-0.23754579807325762,0.1438894726523249
H1,1887,562,"66,83,87,112.1",-0.025282180404090124,0.04710299883595211,0.5915356172406334,-0.21044361133486994,0.15987925052668972
H1,1887,562,"66,84,85,87",0.023512823797028307,0.049409148707794184,0.63423834825018,-0.1707140598812142,0.21773970747527083
H1,1887,562,"66,84,85,112.1",0.06510625086092933,0.048664812836891745,0.18117469744319442,-0.1261946557382443,0.25640715746010295
H1,1887,562,"66,84,87,112.1",0.011790650509463901,0.04720693002332188,0.8028076131969274,-0.17377933290942277,0.19736063392835057
H1,1887,562,"66,85,87,112.1",-0.04770848979437142,0.04693428936726753,0.30957910233915525,-0.23220672544236248,0.13678974585361964
H1,1887,562,"69,82,83,84",0.03274779435894851,0.05272566505830479,0.5346421081870334,-0.17451628288110085,0.24001187159899787
H1,1887,562,"69,82,83,85",-0.013927411310629884,0.050507194952148775,0.782782292570029,-0.21247070411052857,0.1846158814892688
H1,1887,562,"69,82,83,87",0.008167384124849228,0.04925352301366194,0.8683212683557908,-0.18544773646129203,0.20178250471099052
H1,1887,562,"69,82,83,112.1",0.03934126154086029,0.04875262507486177,0.41983620475342764,-0.15230483411288695,0.23098735719460753
H1,1887,562,"69,82,84,85",-0.016814511365661033,0.05064491294545521,0.7399358014456401,-0.2158991722596453,0.18227014952832324
H1,1887,562,"69,82,84,87",-0.09204071826590068,0.049388080781090464,0.06259585926980281,-0.28618478412889553,0.10210334759709416
H1,1887,562,"69,82,84,112.1",-0.04708390409051455,0.04881607791916047,0.33496312514132065,-0.23897943225890683,0.14481162407787773
H1,1887,562,"69,82,85,87",0.011798362885983849,0.04848900464459608,0.8077948839224394,-0.178811443416833,0.2024081691888007
H1,1887,562,"69,82,85,112.1",-0.04159928318173324,0.048166971733367335,0.38793788579819355,-0.23094318123829194,0.1477446148748255
H1,1887,562,"69,82,87,112.1",-0.055789398215458516,0.04702966105683781,0.2357323669269792,-0.24066253904884172,0.1290837426179247
H1,1887,562,"69,83,84,85",-0.014057145148972147,0.05274013128557768,0.789867887829122,-0.22137808898792632,0.19326379868998206
H1,1887,562,"69,83,84,87",-0.06778414076763598,0.04844648148298721,0.16200052867280065,-0.2582267889351795,0.12265850739990755
H1,1887,562,"69,83,84,112.1",0.06624421339121764,0.04813254070101701,0.16896518860245097,-0.12296433661158734,0.2554527633940226
H1,1887,562,"69,83,85,87",-0.050647172872356344,0.0492508061288008,0.3039718882789896,-0.24425161341049653,0.14295726766578384
H1,1887,562,"69,83,85,112.1",0.04667933021196624,0.04874780644812692,0.3384554215644775,-0.14494782346688778,0.23830648389082026
H1,1887,562,"69,83,87,112.1",0.022990588545103094,0.04726372640824165,0.6267413566291755,-0.16280266091126167,0.20878383800146788
H1,1887,562,"69,84,85,87",0.014283811030406546,0.0493931575295384,0.7724842630027595,-0.17988021148142863,0.20844783354224172
H1,1887,562,"69,84,85,112.1",-0.08492726309982111,0.04881849464104623,0.08215209183207824,-0.27683229137847365,0.10697776517883141
H1,1887,562,"69,84,87,112.1",0.008760998047813315,0.047319288764859656,0.8531425097759431,-0.177250666492761,0.19477266258838766
H1,1887,562,"69,85,87,112.1",-0.08642339489650573,0.04703336304328009,0.06636121284181495,-0.27131108820263755,0.0984642984096261
H1,1887,562,"82,83,84,85",0.22275974530568815,0.05268687046004332,2.5195372607557508e-05,0.015648169254607575,0.42987132135676875
H1,1887,562,"82,83,84,87",-0.0949995679851211,0.053269352724597895,0.07475309147386024,-0.3044008761607391,0.11440174019049684
H1,1887,562,"82,83,84,112.1",-0.09377310683378368,0.0512011432792086,0.06725556891891551,-0.2950443037673008,0.10749809009973343
H1,1887,562,"82,83,85,87",0.19196509131115616,0.050654287229846245,0.00015759303689765318,-0.0071564198037204485,0.39108660242603277
H1,1887,562,"82,83,85,112.1",0.07097449049373841,0.04993986409865592,0.15549418518209254,-0.12533863023134667,0.2672876112188235
H1,1887,562,"82,83,87,112.1",-0.11487630279928347,0.04886834921123452,0.018882535644280985,-0.3069773089091279,0.07722470331056093
H1,1887,562,"82,84,85,87",-0.04600526344894698,0.05078897052935547,0.36520000418572707,-0.24565621330606718,0.15364568640817322
H1,1887,562,"82,84,85,112.1",-0.0713321433215538,0.05010251069643735,0.15476183843214264,-0.2682846262427937,0.1256203395996861
H1,1887,562,"82,84,87,112.1",-0.029161419838733493,0.049046604286998176,0.5522354422507372,-0.22196314492008168,0.1636403052426147
H1,1887,562,"82,85,87,112.1",-0.03165504224450946,0.04816175963694065,0.5111246444072874,-0.22097845160063798,0.15766836711161905
H1,1887,562,"83,84,85,87",0.23280048876723358,0.05325699245863658,1.3318378419188612e-05,0.023447768677059028,0.44215320885740816
H1,1887,562,"83,84,85,112.1",-0.08296919977147924,0.05119390466592308,0.10532312331867406,-0.28421194178647685,0.11827354224351838
H1,1887,562,"83,84,87,112.1",-0.05919094797886334,0.04808489237608311,0.21855341503281053,-0.24821219287914306,0.12983029692141637
H1,1887,562,"83,85,87,112.1",-0.05165237626454619,0.04887710131417017,0.2908043291636724,-0.2437877868060248,0.14048303427693243
H1,1887,562,"84,85,87,112.1",0.006056147417093399,0.04903832752902272,0.9017312937939103,-0.18671304180904225,0.19882533664322904
H9,1842,562,Intercept,7.026743732869718,,,,
H9,1842,562,29,-0.23460353245117552,0.13446622181562953,0.0812766960265022,-0.7632464411697274,0.2940393762673764
H9,1842,562,35,0.41097108377098324,0.13696622746938866,0.002747258997243861,-0.12750039187516593,0.9494425594171324
H9,1842,562,65,-0.054637486612941266,0.13434062047881637,0.6842900114595577,-0.5827866039901786,0.473511630764296
H9,1842,562,66,0.08102278344817282,0.1343592951654702,0.5465950771160633,-0.4471997519260811,0.6092453188224267
H9,1842,562,69,-0.13125966509251352,0.13648112099320683,0.3363607178431436,-0.6678239844644379,0.40530465427941087
H9,1842,562,82,-0.0653036461794283,0.13439334817879373,0.6271111173636725,-0.5936600581791343,0.46305276582027766
H9,1842,562,83,-0.2945171971599199,0.1359585467114381,0.03047786528739673,-0.8290270586568063,0.23999266433696648
H9,1842,562,84,0.14817135034327877,0.14132667922169823,0.29463774000755616,-0.4074428832873138,0.7037855839738714
H9,1842,562,85,-0.09488560160189052,0.13445084661775086,0.4804863011007008,-0.6234680639925918,0.43369686078881076
H9,1842,562,87,-0.07782193213292521,0.1341592282597092,0.561968557651552,-0.6052579208966493,0.4496140566307989
H9,1842,562,112.1,0.0354402010911965,0.1342426148746132,0.7918215502653749,-0.4923236153013242,0.5632040174837172
H9,1842,562,"29,35",1.818103693446183,0.14193315830673095,1.9627939405197772e-35,1.260105137096772,2.376102249795594
H9,1842,562,"29,65",0.06330034125012451,0.13951523713260555,0.6501099252855905,-0.48519235656260185,0.6117930390628509
H9,1842,562,"29,66",-0.14888414796954857,0.14133142191464168,0.2923382738675483,-0.704517027107979,0.40674873116888194
H9,1842,562,"29,69",0.08658493492201697,0.1407159946972769,0.5384548140726035,-0.4666284426501513,0.6397983124941853
H9,1842,562,"29,82",1.6780041565071686,0.1385753735743099,4.955522344307622e-32,1.133206455092402,2.2228018579219353
H9,1842,562,"29,83",0.4713719976250366,0.14512118468257246,0.001191819392198429,-0.09916002262066131,1.0419040178707346
H9,1842,562,"29,84",0.061411119441410256,0.14608342164032098,0.6742755842578855,-0.5129038563848953,0.635726095267716
H9,1842,562,"29,85",0.2903858402167909,0.13871394215306204,0.036508519880230454,-0.2549566321861052,0.835728312619687
H9,1842,562,"29,87",0.5868003526762349,0.1407444627457605,3.261445441054941e-05,0.033475055309245993,1.1401256500432237
H9,1842,562,"29,112.1",0.14813426948951786,0.14137533360777918,0.29492467535057393,-0.4076712448644599,0.7039397838434955
H9,1842,562,"35,65",0.08197827466510038,0.14328910952859047,0.5673425159281159,-0.4813510925625037,0.6453076418927044
H9,1842,562,"35,66",-0.042368407973385036,0.14344168711719837,0.7677589560093008,-0.6062976214609482,0.5215608055141782
H9,1842,562,"35,69",0.3530220043253713,0.1449886735737813,0.015034882100418631,-0.2169890593779103,0.9230330680286529
H9,1842,562,"35,82",1.3270661891839393,0.1404795647991267,1.5994116126374835e-20,0.7747823163407543,1.8793500620271242
H9,1842,562,"35,83",0.09808652803441431,0.15408847391472497,0.5245254328906377,-0.5076996534348025,0.7038727095036311
H9,1842,562,"35,84",-1.0440814553464355,0.14805265266244824,2.8762511364912785e-12,-1.6261383012232251,-0.46202460946964574
H9,1842,562,"35,85",1.1242237350390702,0.14041829994640026,2.634415301642177e-15,0.5721807199333172,1.6762667501448232
H9,1842,562,"35,87",1.235486764719001,0.14232029857948073,1.1734627836417963e-17,0.675966198179186,1.7950073312588162
H9,1842,562,"35,112.1",0.38826331445777723,0.14288751204911151,0.006671141242830551,-0.17348720525839095,0.9500138341739455
H9,1842,562,"65,66",-0.056045537762271,0.14019138944306295,0.6893861873832932,-0.6071964728580159,0.495105397333474
H9,1842,562,"65,69",0.12057665038476648,0.14055899589690166,0.3911432919007387,-0.4320194992964487,0.6731728000659817
H9,1842,562,"65,82",0.31202138997820883,0.13940523369374616,0.02537726037041471,-0.23603883834811068,0.8600816183045283
H9,1842,562,"65,83",0.022098044627848645,0.14417319524752914,0.8782061310593102,-0.5447070330027524,0.5889031222584495
H9,1842,562,"65,84",-0.03773641664937752,0.14516489863711418,0.7949398915637784,-0.6084402947175718,0.5329674614188167
H9,1842,562,"65,85",-0.018956005543803278,0.1387492304018977,0.8913521631798478,-0.5644372107991302,0.5265251997115237
H9,1842,562,"65,87",0.07471000275674072,0.13931408350616753,0.591864947647976,-0.47299187609235555,0.622411881605837
H9,1842,562,"65,112.1",0.24199402087139,0.1393634277676602,0.08272946621730715,-0.3059018508896201,0.7898898926324001
H9,1842,562,"66,69",-0.018937898086058946,0.1400150323733206,0.8924305977739402,-0.5693954998445329,0.531519703672415
H9,1842,562,"66,82",-0.3705913661797793,0.13917772902929426,0.007848352863106279,-0.9177571786004612,0.17657444624090268
H9,1842,562,"66,83",-0.13913002250565365,0.14451472125017717,0.33586013305764817,-0.707277781569592,0.4290177365582847
H9,1842,562,"66,84",0.02165019245653188,0.14515856494728316,0.8814598955039701,-0.5490287852302135,0.5923291701432772
H9,1842,562,"66,85",0.0434227973865573,0.13955240272854855,0.7557314439507006,-0.5052160139145847,0.5920616086876993
H9,1842,562,"66,87",0.05919222142781244,0.13927425050705208,0.670904628225814,-0.4883530572563425,0.6067375001119674
H9,1842,562,"66,112.1",-0.10923042706549196,0.1409322648483192,0.43844959979360465,-0.6632940529764049,0.4448331988454209
H9,1842,562,"69,82",0.27893596968542234,0.13976524663248405,0.04617315274686392,-0.27053961994532694,0.8284115593161716
H9,1842,562,"69,83",0.18877571762190037,0.1425156456024427,0.18554147513737151,-0.37151283969681625,0.749064274940617
H9,1842,562,"69,84",0.058085592445627277,0.14575272787429688,0.6903122963106463,-0.5149292879960861,0.6311004728873406
H9,1842,562,"69,85",0.18053808966181972,0.13931803897190806,0.19525384042642205,-0.36717933977601314,0.7282555190996526
H9,1842,562,"69,87",0.13369897022248955,0.14030104882103106,0.3407986206054785,-0.4178830817125224,0.6852810221575015
H9,1842,562,"69,112.1",0.031934189797267476,0.14016571426703986,0.8198134862068885,-0.5191158054523851,0.5829841850469201
H9,1842,562,"82,83",2.297527658655054,0.14695988627185982,1.4883835206346525e-50,1.7197669341050212,2.875288383205087
H9,1842,562,"82,84",0.06155457196234859,0.1456365070400061,0.6726151063933901,-0.5110033958133912,0.6341125397380883
H9,1842,562,"82,85",0.4816389163996469,0.14415612501099687,0.0008585583984184611,-0.08509905099783316,1.048376883797127
H9,1842,562,"82,87",0.21785098458033364,0.1382793063044713,0.1154016359307188,-0.32578275267607043,0.7614847218367378
H9,1842,562,"82,112.1",0.8639806773739032,0.1386387041133238,6.242901933389554e-10,0.31893399714569937,1.409027357602107
H9,1842,562,"83,84",0.27598224871093247,0.1490795387879401,0.06436500997270708,-0.31011171564046625,0.8620762130623312
H9,1842,562,"83,85",0.37945315278366454,0.1469142210866486,0.009909773477537277,-0.19812804284072982,0.9570343484080589
H9,1842,562,"83,87",0.2960204656428318,0.14451346780522992,0.040725063900635,-0.2721223656052292,0.8641632968908928
H9,1842,562,"83,112.1",0.0854757216966302,0.14272134185503454,0.5493459651396826,-0.47562151354740023,0.6465729569406606
H9,1842,562,"84,85",-0.17017446113828144,0.14566218402096978,0.2429107106597448,-0.7428333758560894,0.4024844535795265
H9,1842,562,"84,87",-0.39736724804580636,0.14453154593392303,0.006055438941343437,-0.9655811519722506,0.17084665588063785
H9,1842,562,"84,112.1",-0.1401397047973798,0.1453660381265992,0.33520441397695444,-0.7116343462509342,0.43135493665617464
H9,1842,562,"85,87",0.6064832105673751,0.13874635645613662,1.3359424950315688e-05,0.06101330399379978,1.1519531171409505
H9,1842,562,"85,112.1",-0.16369382905932717,0.1386057952519071,0.2378210134742857,-0.708611130801343,0.38122347268268864
H9,1842,562,"87,112.1",0.09956332176263566,0.13899934797842756,0.4739452737497193,-0.4469012002051938,0.6460278437304652
H9,1842,562,"29,35,65",-0.10943418225998408,0.12709471506860096,0.38937489433442896,-0.6090966175498205,0.3902282530298523
H9,1842,562,"29,35,66",0.07091141953572122,0.12862722734243828,0.5815283638427036,-0.43477596190898715,0.5765988009804296
H9,1842,562,"29,35,69",-0.34621027250319275,0.1275856188836696,0.006745926083924346,-0.8478026558290106,0.15538211082262504
H9,1842,562,"29,35,82",-2.6506814567488073,0.12637184699059595,3.355529434402357e-84,-3.1475019955518047,-2.15386091794581
H9,1842,562,"29,35,83",-0.6402797638980315,0.1326324605193202,1.5492330069474868e-06,-1.1617133906683954,-0.11884613712766767
H9,1842,562,"29,35,84",0.951237854026651,0.1319781901426858,9.707956781442928e-13,0.43237643751342236,1.4700992705398797
H9,1842,562,"29,35,85",-1.0425020710876982,0.12648307862364344,4.1426307667891116e-16,-1.5397599079216937,-0.5452442342537027
H9,1842,562,"29,35,87",-1.3373462271983239,0.12724089123688204,7.68821509558079e-25,-1.8375833420897885,-0.8371091123068594
H9,1842,562,"29,35,112.1",-0.49080183669965227,0.12823448274110774,0.0001357697931707802,-0.994945174996368,0.013341501597063488
H9,1842,562,"29,65,66",-0.06364028235552896,0.12698065221175425,0.6163299651562689,-0.5628542888905003,0.4355737241794424
H9,1842,562,"29,65,69",-0.026880222647031132,0.12661158876695647,0.8319032095190091,-0.5246432865562247,0.4708828412621624
H9,1842,562,"29,65,82",-0.1745584685629094,0.12518004419009954,0.1634209413708973,-0.6666935325264545,0.31757659540063565
H9,1842,562,"29,65,83",0.08303930221844302,0.1293824824318249,0.5211098099055946,-0.42561730258873387,0.5916959070256199
H9,1842,562,"29,65,84",0.046951942771742916,0.13019166875186688,0.7184302739623454,-0.46488591160239795,0.5587897971458837
H9,1842,562,"29,65,85",0.2130003799397111,0.12530445615077396,0.08939968978123833,-0.27962379943053056,0.7056245593099528
H9,1842,562,"29,65,87",0.00038829596933001587,0.1262673138271199,0.997546836500522,-0.4960212792857117,0.4967978712243718
H9,1842,562,"29,65,112.1",-0.06930644569066916,0.12668658962588422,0.5844259324274015,-0.5673643693176759,0.4287514779363375
H9,1842,562,"29,66,69",0.14380931273894626,0.12798971420992458,0.2613932089868472,-0.35937173817778456,0.6469903636556771
H9,1842,562,"29,66,82",0.22973990407289901,0.1262917707472953,0.0691266556213574,-0.2667658215554131,0.7262456297012112
H9,1842,562,"29,66,83",0.07536390614617744,0.1315005022375997,0.5666726655245296,-0.44161951959587714,0.592347331888232
H9,1842,562,"29,66,84",0.0997788978467904,0.13132156516365004,0.4475105390731998,-0.4165010514833216,0.6160588471769024
H9,1842,562,"29,66,85",0.10030302149373957,0.12680113233218457,0.4290752282421366,-0.398205217376854,0.5988112603643331
H9,1842,562,"29,66,87",-0.09001655755128182,0.12737551957229684,0.4798801964037819,-0.5907829526877673,0.41074983758520367
H9,1842,562,"29,66,112.1",0.04844217904054013,0.12895806122000383,0.7072446410666899,-0.45854584862577985,0.5554302067068602
H9,1842,562,"29,69,82",-0.19079934138662444,0.12592986473383597,0.1299879337773542,-0.6858822632426985,0.3042835804694496
H9,1842,562,"29,69,83",0.03686392192594298,0.1303584637836649,0.777384413945849,-0.47562967341852425,0.5493575172704103
H9,1842,562,"29,69,84",-0.06949285670687808,0.13038031075924986,0.5941253013262837,-0.5820723416417867,0.44308662822803047
H9,1842,562,"29,69,85",0.004538299024675951,0.12610767857375613,0.9712979439991687,-0.49124368334099355,0.5003202813903455
H9,1842,562,"29,69,87",0.04849930211369771,0.12696948782567455,0.7025425422521026,-0.45067081255421926,0.5476694167816147
H9,1842,562,"29,69,112.1",-0.07453220834635263,0.12698390098942564,0.5573460415162586,-0.5737589871839498,0.4246945704912445
H9,1842,562,"29,82,83",-1.799726569283169,0.1338218849609081,1.1563832378005574e-38,-2.3258363205702466,-1.2736168179960912
H9,1842,562,"29,82,84",-0.1020986150569046,0.1307152250938857,0.43490182428928104,-0.6159947881953101,0.4117975580815008
H9,1842,562,"29,82,85",-0.3142420529816371,0.1288930598099837,0.014903836357993349,-0.8209745329423708,0.19249042697909657
H9,1842,562,"29,82,87",-0.4710387573056319,0.1258879882610726,0.00019085030141058156,-0.9659570452479275,0.023879530636663704
H9,1842,562,"29,82,112.1",-0.42983532183186435,0.1258838815506126,0.0006588933700451945,-0.924737464579229,0.06506682091550031
H9,1842,562,"29,83,84",0.8618273276247884,0.13531080406678028,2.6429465469878764e-10,0.329864013142828,1.3937906421067487
H9,1842,562,"29,83,85",-0.19415966387915057,0.13426923562934867,0.1484087421299772,-0.7220281375828206,0.3337088098245195
